scope,horizon_seconds,price_range,band_low,band_high,band_width,n,total_available_contracts,coverage,wins,losses,p_success,avg_cost,ev_p_minus_c,gross_pnl,profit_per_available_contract,p_value_break_even,minus_log10_p_value,neighbor_count,neighbor_positive_count,neighbor_positive_share,neighbor_profit_per_available_mean,positive_component_size,positive_component_profit_per_available_mean,stable
0.50-0.80,75,0.60-0.70,0.60,0.70,0.10,4,161,0.024845,2,2,0.500000,0.652500,-0.152500,-0.610000,-0.003789,0.87600736,0.057492,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,75,0.60-0.75,0.60,0.75,0.15,7,161,0.043478,5,2,0.714286,0.682857,0.031429,0.220000,0.001366,0.608021348891,0.216081,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,75,0.60-0.80,0.60,0.80,0.20,10,161,0.062112,7,3,0.700000,0.710000,-0.010000,-0.100000,-0.000621,0.676829905775,0.169520,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,75,0.65-0.70,0.65,0.70,0.05,2,161,0.012422,1,1,0.500000,0.665000,-0.165000,-0.330000,-0.002050,0.8878,0.051685,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,75,0.65-0.75,0.65,0.75,0.10,5,161,0.031056,4,1,0.800000,0.700000,0.100000,0.500000,0.003106,0.5280089708,0.277359,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,75,0.65-0.80,0.65,0.80,0.15,8,161,0.049689,6,2,0.750000,0.727500,0.022500,0.180000,0.001118,0.62199190002,0.206215,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,75,0.70-0.75,0.70,0.75,0.05,3,161,0.018634,3,0,1.000000,0.723333,0.276667,0.830000,0.005155,0.378359,0.422096,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,75,0.70-0.80,0.70,0.80,0.10,6,161,0.037267,5,1,0.833333,0.748333,0.085000,0.510000,0.003168,0.52976469161,0.275917,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,75,0.75-0.80,0.75,0.80,0.05,3,161,0.018634,2,1,0.666667,0.773333,-0.106667,-0.320000,-0.001988,0.869176,0.060892,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,90,0.50-0.55,0.50,0.55,0.05,1,166,0.006024,1,0,1.000000,0.510000,0.490000,0.490000,0.002952,0.51,0.292430,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,90,0.50-0.60,0.50,0.60,0.10,5,166,0.030120,3,2,0.600000,0.566000,0.034000,0.170000,0.001024,0.622578768,0.205806,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,90,0.50-0.65,0.50,0.65,0.15,6,166,0.036145,3,3,0.500000,0.580000,-0.080000,-0.480000,-0.002892,0.793010198,0.100721,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,90,0.50-0.70,0.50,0.70,0.20,9,166,0.054217,6,3,0.666667,0.620000,0.046667,0.420000,0.002530,0.53296407358,0.273302,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,90,0.50-0.75,0.50,0.75,0.25,11,166,0.066265,7,4,0.636364,0.640000,-0.003636,-0.040000,-0.000241,0.643206641684,0.191649,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,90,0.50-0.80,0.50,0.80,0.30,13,166,0.078313,8,5,0.615385,0.658462,-0.043077,-0.560000,-0.003373,0.740844611479,0.130273,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,90,0.55-0.60,0.55,0.60,0.05,4,166,0.024096,2,2,0.500000,0.580000,-0.080000,-0.320000,-0.001928,0.7971544,0.098458,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,90,0.55-0.65,0.55,0.65,0.10,5,166,0.030120,2,3,0.400000,0.594000,-0.194000,-0.970000,-0.005843,0.90883532,0.041515,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,90,0.55-0.70,0.55,0.70,0.15,8,166,0.048193,5,3,0.625000,0.633750,-0.008750,-0.070000,-0.000422,0.6719039264,0.172693,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,90,0.55-0.75,0.55,0.75,0.20,10,166,0.060241,6,4,0.600000,0.653000,-0.053000,-0.530000,-0.003193,0.759988403616,0.119193,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,90,0.55-0.80,0.55,0.80,0.25,12,166,0.072289,7,5,0.583333,0.670833,-0.087500,-1.050000,-0.006325,0.833342652735,0.079176,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,90,0.60-0.65,0.60,0.65,0.05,1,166,0.006024,0,1,0.000000,0.650000,-0.650000,-0.650000,-0.003916,1,-0.000000,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,90,0.60-0.70,0.60,0.70,0.10,4,166,0.024096,3,1,0.750000,0.687500,0.062500,0.250000,0.001506,0.62965,0.200901,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,90,0.60-0.75,0.60,0.75,0.15,6,166,0.036145,4,2,0.666667,0.701667,-0.035000,-0.210000,-0.001265,0.7477344,0.126253,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,90,0.60-0.80,0.60,0.80,0.20,8,166,0.048193,5,3,0.625000,0.716250,-0.091250,-0.730000,-0.004398,0.83506064704,0.078282,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,90,0.65-0.70,0.65,0.70,0.05,3,166,0.018072,3,0,1.000000,0.700000,0.300000,0.900000,0.005422,0.343,0.464706,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,90,0.65-0.75,0.65,0.75,0.10,5,166,0.030120,4,1,0.800000,0.712000,0.088000,0.440000,0.002651,0.5529944,0.257279,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,90,0.65-0.80,0.65,0.80,0.15,7,166,0.042169,5,2,0.714286,0.725714,-0.011429,-0.080000,-0.000482,0.7047173056,0.151985,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,90,0.70-0.75,0.70,0.75,0.05,2,166,0.012048,1,1,0.500000,0.730000,-0.230000,-0.460000,-0.002771,0.9272,0.032827,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,90,0.70-0.80,0.70,0.80,0.10,4,166,0.024096,2,2,0.500000,0.745000,-0.245000,-0.980000,-0.005904,0.94653184,0.023865,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,90,0.75-0.80,0.75,0.80,0.05,2,166,0.012048,1,1,0.500000,0.760000,-0.260000,-0.520000,-0.003133,0.9424,0.025765,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,105,0.50-0.55,0.50,0.55,0.05,3,174,0.017241,0,3,0.000000,0.540000,-0.540000,-1.620000,-0.009310,1,-0.000000,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,105,0.50-0.60,0.50,0.60,0.10,7,174,0.040230,1,6,0.142857,0.561429,-0.418571,-2.930000,-0.016839,0.996905738249,0.001346,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,105,0.50-0.65,0.50,0.65,0.15,11,174,0.063218,4,7,0.363636,0.588182,-0.224545,-2.470000,-0.014195,0.965341207973,0.015319,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,105,0.50-0.70,0.50,0.70,0.20,13,174,0.074713,6,7,0.461538,0.605385,-0.143846,-1.870000,-0.010747,0.910761583305,0.040595,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,105,0.50-0.75,0.50,0.75,0.25,17,174,0.097701,8,9,0.470588,0.637059,-0.166471,-2.830000,-0.016264,0.953195975752,0.020818,1,0,0.000000,-0.021966,0,0.000000,0
0.50-0.80,105,0.50-0.80,0.50,0.80,0.30,19,174,0.109195,10,9,0.526316,0.653158,-0.126842,-2.410000,-0.013851,0.920808262613,0.035831,1,0,0.000000,-0.021966,0,0.000000,0
0.50-0.80,105,0.55-0.60,0.55,0.60,0.05,4,174,0.022989,1,3,0.250000,0.577500,-0.327500,-1.310000,-0.007529,0.96819548,0.014037,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,105,0.55-0.65,0.55,0.65,0.10,8,174,0.045977,4,4,0.500000,0.606250,-0.106250,-0.850000,-0.004885,0.836509416091,0.077529,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,105,0.55-0.70,0.55,0.70,0.15,10,174,0.057471,6,4,0.600000,0.625000,-0.025000,-0.250000,-0.001437,0.695086048223,0.157961,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,105,0.55-0.75,0.55,0.75,0.20,14,174,0.080460,8,6,0.571429,0.657857,-0.086429,-1.210000,-0.006954,0.835406459365,0.078102,1,0,0.000000,-0.021966,0,0.000000,0
0.50-0.80,105,0.55-0.80,0.55,0.80,0.25,16,174,0.091954,10,6,0.625000,0.674375,-0.049375,-0.790000,-0.004540,0.761785516927,0.118167,1,0,0.000000,-0.021966,0,0.000000,0
0.50-0.80,105,0.60-0.65,0.60,0.65,0.05,4,174,0.022989,3,1,0.750000,0.635000,0.115000,0.460000,0.002644,0.53634952,0.270552,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,105,0.60-0.70,0.60,0.70,0.10,6,174,0.034483,5,1,0.833333,0.656667,0.176667,1.060000,0.006092,0.330923572,0.480272,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,105,0.60-0.75,0.60,0.75,0.15,10,174,0.057471,7,3,0.700000,0.690000,0.010000,0.100000,0.000575,0.623142844118,0.205412,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,105,0.60-0.80,0.60,0.80,0.20,12,174,0.068966,9,3,0.750000,0.706667,0.043333,0.520000,0.002989,0.512629728536,0.290196,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,105,0.65-0.70,0.65,0.70,0.05,2,174,0.011494,2,0,1.000000,0.700000,0.300000,0.600000,0.003448,0.49,0.309804,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,105,0.65-0.75,0.65,0.75,0.10,6,174,0.034483,4,2,0.666667,0.726667,-0.060000,-0.360000,-0.002069,0.79221942,0.101155,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,105,0.65-0.80,0.65,0.80,0.15,8,174,0.045977,6,2,0.750000,0.742500,0.007500,0.060000,0.000345,0.659956052967,0.180485,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,105,0.70-0.75,0.70,0.75,0.05,4,174,0.022989,2,2,0.500000,0.740000,-0.240000,-0.960000,-0.005517,0.943437,0.025287,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,105,0.70-0.80,0.70,0.80,0.10,6,174,0.034483,4,2,0.666667,0.756667,-0.090000,-0.540000,-0.003103,0.8413530138,0.075022,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,105,0.75-0.80,0.75,0.80,0.05,2,174,0.011494,2,0,1.000000,0.790000,0.210000,0.420000,0.002414,0.6241,0.204746,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,120,0.50-0.55,0.50,0.55,0.05,6,178,0.033708,3,3,0.500000,0.520000,-0.020000,-0.120000,-0.000674,0.69297559552,0.159282,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,120,0.50-0.60,0.50,0.60,0.10,8,178,0.044944,3,5,0.375000,0.536250,-0.161250,-1.290000,-0.007247,0.898438853362,0.046511,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,120,0.50-0.65,0.50,0.65,0.15,9,178,0.050562,4,5,0.444444,0.545556,-0.101111,-0.910000,-0.005112,0.828016114954,0.081961,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,120,0.50-0.70,0.50,0.70,0.20,11,178,0.061798,5,6,0.454545,0.570000,-0.115455,-1.270000,-0.007135,0.861275621142,0.064858,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,120,0.50-0.75,0.50,0.75,0.25,15,178,0.084270,7,8,0.466667,0.615333,-0.148667,-2.230000,-0.012528,0.928530997867,0.032204,2,0,0.000000,-0.012122,0,0.000000,0
0.50-0.80,120,0.50-0.80,0.50,0.80,0.30,21,178,0.117978,10,11,0.476190,0.662381,-0.186190,-3.910000,-0.021966,0.979563654064,0.008967,1,0,0.000000,-0.002278,0,0.000000,0
0.50-0.80,120,0.55-0.60,0.55,0.60,0.05,2,178,0.011236,0,2,0.000000,0.585000,-0.585000,-1.170000,-0.006573,1,-0.000000,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,120,0.55-0.65,0.55,0.65,0.10,3,178,0.016854,1,2,0.333333,0.596667,-0.263333,-0.790000,-0.004438,0.93464,0.029356,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,120,0.55-0.70,0.55,0.70,0.15,5,178,0.028090,2,3,0.400000,0.630000,-0.230000,-1.150000,-0.006461,0.935053892,0.029163,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,120,0.55-0.75,0.55,0.75,0.20,9,178,0.050562,4,5,0.444444,0.678889,-0.234444,-2.110000,-0.011854,0.966178586293,0.014943,2,0,0.000000,-0.012122,0,0.000000,0
0.50-0.80,120,0.55-0.80,0.55,0.80,0.25,15,178,0.084270,7,8,0.466667,0.719333,-0.252667,-3.790000,-0.021292,0.991222415274,0.003829,2,0,0.000000,-0.012122,0,0.000000,0
0.50-0.80,120,0.60-0.65,0.60,0.65,0.05,1,178,0.005618,1,0,1.000000,0.620000,0.380000,0.380000,0.002135,0.62,0.207608,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,120,0.60-0.70,0.60,0.70,0.10,3,178,0.016854,2,1,0.666667,0.660000,0.006667,0.020000,0.000112,0.732248,0.135342,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,120,0.60-0.75,0.60,0.75,0.15,7,178,0.039326,4,3,0.571429,0.705714,-0.134286,-0.940000,-0.005281,0.8825713575,0.054250,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,120,0.60-0.80,0.60,0.80,0.20,13,178,0.073034,7,6,0.538462,0.740000,-0.201538,-2.620000,-0.014719,0.971017786015,0.012773,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,120,0.65-0.70,0.65,0.70,0.05,2,178,0.011236,1,1,0.500000,0.680000,-0.180000,-0.360000,-0.002022,0.8977,0.046869,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,120,0.65-0.75,0.65,0.75,0.10,6,178,0.033708,3,3,0.500000,0.720000,-0.220000,-1.320000,-0.007416,0.94484578125,0.024639,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,120,0.65-0.80,0.65,0.80,0.15,12,178,0.067416,6,6,0.500000,0.750000,-0.250000,-3.000000,-0.016854,0.986117856852,0.006071,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,120,0.70-0.75,0.70,0.75,0.05,4,178,0.022472,2,2,0.500000,0.740000,-0.240000,-0.960000,-0.005393,0.94359375,0.025215,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,120,0.70-0.80,0.70,0.80,0.10,10,178,0.056180,5,5,0.500000,0.764000,-0.264000,-2.640000,-0.014831,0.985352140445,0.006409,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,120,0.75-0.80,0.75,0.80,0.05,6,178,0.033708,3,3,0.500000,0.780000,-0.280000,-1.680000,-0.009438,0.9761682576,0.010475,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,135,0.50-0.55,0.50,0.55,0.05,6,180,0.033333,4,2,0.666667,0.536667,0.130000,0.780000,0.004333,0.41466905585,0.382298,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,135,0.50-0.60,0.50,0.60,0.10,7,180,0.038889,4,3,0.571429,0.544286,0.027143,0.190000,0.001056,0.596238211199,0.224580,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,135,0.50-0.65,0.50,0.65,0.15,8,180,0.044444,5,3,0.625000,0.552500,0.072500,0.580000,0.003222,0.482694807633,0.316327,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,135,0.50-0.70,0.50,0.70,0.20,11,180,0.061111,6,5,0.545455,0.587273,-0.041818,-0.460000,-0.002556,0.726336259328,0.138862,1,0,0.000000,-0.017514,0,0.000000,0
0.50-0.80,135,0.50-0.75,0.50,0.75,0.25,19,180,0.105556,12,7,0.631579,0.649474,-0.017895,-0.340000,-0.001889,0.666092815172,0.176465,5,0,0.000000,-0.014307,0,0.000000,0
0.50-0.80,135,0.50-0.80,0.50,0.80,0.30,23,180,0.127778,15,8,0.652174,0.670000,-0.017826,-0.410000,-0.002278,0.666669560311,0.176089,4,0,0.000000,-0.017315,0,0.000000,0
0.50-0.80,135,0.55-0.60,0.55,0.60,0.05,1,180,0.005556,0,1,0.000000,0.590000,-0.590000,-0.590000,-0.003278,1,-0.000000,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,135,0.55-0.65,0.55,0.65,0.10,2,180,0.011111,1,1,0.500000,0.600000,-0.100000,-0.200000,-0.001111,0.8401,0.075669,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,135,0.55-0.70,0.55,0.70,0.15,5,180,0.027778,2,3,0.400000,0.648000,-0.248000,-1.240000,-0.006889,0.9456438556,0.024272,1,0,0.000000,-0.017514,0,0.000000,0
0.50-0.80,135,0.55-0.75,0.55,0.75,0.20,13,180,0.072222,8,5,0.615385,0.701538,-0.086154,-1.120000,-0.006222,0.839231253255,0.076118,5,0,0.000000,-0.014307,0,0.000000,0
0.50-0.80,135,0.55-0.80,0.55,0.80,0.25,17,180,0.094444,11,6,0.647059,0.717059,-0.070000,-1.190000,-0.006611,0.822175362141,0.085036,5,0,0.000000,-0.014307,0,0.000000,0
0.50-0.80,135,0.60-0.65,0.60,0.65,0.05,1,180,0.005556,1,0,1.000000,0.610000,0.390000,0.390000,0.002167,0.61,0.214670,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,135,0.60-0.70,0.60,0.70,0.10,4,180,0.022222,2,2,0.500000,0.662500,-0.162500,-0.650000,-0.003611,0.88579612,0.052666,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,135,0.60-0.75,0.60,0.75,0.15,12,180,0.066667,8,4,0.666667,0.710833,-0.044167,-0.530000,-0.002944,0.752498216483,0.123495,1,0,0.000000,-0.016022,0,0.000000,0
0.50-0.80,135,0.60-0.80,0.60,0.80,0.20,16,180,0.088889,11,5,0.687500,0.725000,-0.037500,-0.600000,-0.003333,0.740032726243,0.130749,1,0,0.000000,-0.016022,0,0.000000,0
0.50-0.80,135,0.65-0.70,0.65,0.70,0.05,3,180,0.016667,1,2,0.333333,0.680000,-0.346667,-1.040000,-0.005778,0.967264,0.014455,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,135,0.65-0.75,0.65,0.75,0.10,11,180,0.061111,7,4,0.636364,0.720000,-0.083636,-0.920000,-0.005111,0.831974513173,0.079890,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,135,0.65-0.80,0.65,0.80,0.15,15,180,0.083333,10,5,0.666667,0.732667,-0.066000,-0.990000,-0.005500,0.811470112874,0.090727,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,135,0.70-0.75,0.70,0.75,0.05,8,180,0.044444,6,2,0.750000,0.735000,0.015000,0.120000,0.000667,0.640872903804,0.193228,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,135,0.70-0.80,0.70,0.80,0.10,12,180,0.066667,9,3,0.750000,0.745833,0.004167,0.050000,0.000278,0.635897204783,0.196613,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,135,0.75-0.80,0.75,0.80,0.05,4,180,0.022222,3,1,0.750000,0.767500,-0.017500,-0.070000,-0.000389,0.76747232,0.114937,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,150,0.50-0.55,0.50,0.55,0.05,3,181,0.016575,2,1,0.666667,0.530000,0.136667,0.410000,0.002265,0.544946,0.263647,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,150,0.50-0.60,0.50,0.60,0.10,8,181,0.044199,3,5,0.375000,0.562500,-0.187500,-1.500000,-0.008287,0.923082492531,0.034759,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,150,0.50-0.65,0.50,0.65,0.15,14,181,0.077348,6,8,0.428571,0.591429,-0.162857,-2.280000,-0.012597,0.934132925459,0.029591,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,150,0.50-0.70,0.50,0.70,0.20,18,181,0.099448,8,10,0.444444,0.609444,-0.165000,-2.970000,-0.016409,0.952380827802,0.021189,2,1,0.500000,-0.005341,0,0.000000,0
0.50-0.80,150,0.50-0.75,0.50,0.75,0.25,21,181,0.116022,10,11,0.476190,0.627143,-0.150952,-3.170000,-0.017514,0.950593224161,0.022005,6,2,0.333333,-0.003412,0,0.000000,0
0.50-0.80,150,0.50-0.80,0.50,0.80,0.30,24,181,0.132597,13,11,0.541667,0.645417,-0.103750,-2.490000,-0.013757,0.900389125684,0.045570,6,2,0.333333,-0.004038,0,0.000000,0
0.50-0.80,150,0.55-0.60,0.55,0.60,0.05,5,181,0.027624,1,4,0.200000,0.582000,-0.382000,-1.910000,-0.010552,0.987270976,0.005564,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,150,0.55-0.65,0.55,0.65,0.10,11,181,0.060773,4,7,0.363636,0.608182,-0.244545,-2.690000,-0.014862,0.974571555498,0.011186,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,150,0.55-0.70,0.55,0.70,0.15,15,181,0.082873,6,9,0.400000,0.625333,-0.225333,-3.380000,-0.018674,0.979449506943,0.009018,2,1,0.500000,-0.005341,0,0.000000,0
0.50-0.80,150,0.55-0.75,0.55,0.75,0.20,18,181,0.099448,8,10,0.444444,0.643333,-0.198889,-3.580000,-0.019779,0.976190272468,0.010466,7,2,0.285714,-0.005426,0,0.000000,0
0.50-0.80,150,0.55-0.80,0.55,0.80,0.25,21,181,0.116022,11,10,0.523810,0.661905,-0.138095,-2.900000,-0.016022,0.940680736144,0.026558,6,2,0.333333,-0.003660,0,0.000000,0
0.50-0.80,150,0.60-0.65,0.60,0.65,0.05,6,181,0.033149,3,3,0.500000,0.630000,-0.130000,-0.780000,-0.004309,0.859822756,0.065591,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,150,0.60-0.70,0.60,0.70,0.10,10,181,0.055249,5,5,0.500000,0.647000,-0.147000,-1.470000,-0.008122,0.901833678243,0.044874,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,150,0.60-0.75,0.60,0.75,0.15,13,181,0.071823,7,6,0.538462,0.666923,-0.128462,-1.670000,-0.009227,0.897849163181,0.046797,2,0,0.000000,-0.008667,0,0.000000,0
