slug,close_date,horizon,label,up_mid,logit_mid,hf_ret_60s,obi_l1,up_ask,down_ask,up_bid,up_ask_plus_down_ask,up_bid_plus_down_bid,maker_yes_fills,maker_no_fills
btc-updown-5m-1781682300,2026-06-17,120,0,0.275,-0.9694005571881034,0.00010081245683921352,-0.8029057326275482,0.28,0.73,0.27,1.01,0.99,False,True
btc-updown-5m-1781682300,2026-06-17,240,0,0.315,-0.7768461994365923,-0.00044917659353507495,0.9192187673807279,0.32,0.69,0.31,1.01,0.99,True,True
btc-updown-5m-1781682600,2026-06-17,180,0,0.565,0.26147970005775656,0.00041902624420852766,-0.5127794593710192,0.57,0.44,0.56,1.01,0.99,True,True
btc-updown-5m-1781682600,2026-06-17,120,0,0.295,-0.871222446472449,-0.00033796002453421244,0.9700864742926967,0.3,0.71,0.29,1.01,0.99,False,True
btc-updown-5m-1781682600,2026-06-17,240,0,0.365,-0.5537276453102001,-0.00034257469686833637,-0.9879592057892138,0.37,0.64,0.36,1.01,0.99,True,True
btc-updown-5m-1781682900,2026-06-17,180,1,0.975,3.6635616461296454,0.0010144153408572568,0.8910982938732707,0.98,0.03,0.97,1.01,0.99,True,False
btc-updown-5m-1781682900,2026-06-17,120,1,0.995,5.293304824724491,0.0009629715291893887,,1.0,0.01,0.99,1.01,,False,False
btc-updown-5m-1781682900,2026-06-17,240,1,0.855,1.7743677265161857,0.0014752620575931843,-0.8690915404314422,0.86,0.15,0.85,1.01,0.99,True,False
btc-updown-5m-1781683200,2026-06-17,180,0,0.475,-0.10008345855698265,0.0003543802659500984,-0.8736716598692241,0.48,0.53,0.47,1.01,0.99,True,True
btc-updown-5m-1781683200,2026-06-17,120,0,0.19,-1.4500101755059984,-0.0013523479046286555,0.4924038051966491,0.2,0.82,0.18,1.02,0.98,True,True
btc-updown-5m-1781683200,2026-06-17,240,0,0.51,0.040005334613699206,-0.0001741508242193248,0.9654179504160788,0.52,0.5,0.5,1.02,0.98,True,True
btc-updown-5m-1781683500,2026-06-17,180,0,0.485,-0.06001800972625304,-0.0005121466777693753,-0.7722960151802657,0.49,0.52,0.48,1.01,0.99,True,True
btc-updown-5m-1781683500,2026-06-17,120,0,0.225,-1.2367626271489267,-8.410885525928267e-05,-0.522566151693152,0.23,0.78,0.22,1.01,0.99,True,True
btc-updown-5m-1781683500,2026-06-17,240,0,0.515,0.06001800972625295,0.0003179587077917955,0.3061779914723759,0.53,0.5,0.5,1.03,0.97,True,True
btc-updown-5m-1781683800,2026-06-17,180,0,0.265,-1.0201406732266145,-0.0003000203607747873,0.9991032340640618,0.28,0.75,0.25,1.03,0.97,True,True
btc-updown-5m-1781683800,2026-06-17,120,0,0.055,-2.843851742261272,2.1433011124649453e-05,0.5025784311887037,0.06,0.95,0.05,1.01,0.99,True,True
btc-updown-5m-1781683800,2026-06-17,240,0,0.305,-0.8236000689573807,-0.0003703091664761087,-0.991443789983936,0.31,0.7,0.3,1.01,0.99,True,True
btc-updown-5m-1781684100,2026-06-17,180,0,0.355,-0.5971325273203567,-0.00010265752768321662,0.8827864020436235,0.36,0.65,0.35,1.01,0.99,True,True
btc-updown-5m-1781684100,2026-06-17,120,0,0.205,-1.3553321355159238,-0.00017776034274867423,-0.3618482560230133,0.21,0.8,0.2,1.01,0.99,False,True
btc-updown-5m-1781684100,2026-06-17,240,0,0.375,-0.5108256237659907,-0.0001057109175083452,-0.8232259627028335,0.38,0.63,0.37,1.01,0.99,True,True
btc-updown-5m-1781684400,2026-06-17,180,1,0.535,0.1402293413086503,0.0007514070065709688,0.302689125814554,0.54,0.47,0.53,1.01,0.99,True,False
btc-updown-5m-1781684400,2026-06-17,120,1,0.825,1.5505974124111666,0.00059305938385114,0.7034126163391933,0.83,0.18,0.82,1.01,0.99,True,False
btc-updown-5m-1781684400,2026-06-17,240,1,0.195,-1.4178427188548164,-0.0006318330576060959,0.985119595439001,0.2,0.81,0.19,1.01,0.99,True,True
btc-updown-5m-1781684700,2026-06-17,180,0,0.825,1.5505974124111666,0.0006293897653991735,-0.8467313477100368,0.83,0.18,0.82,1.01,0.99,True,True
btc-updown-5m-1781684700,2026-06-17,120,0,0.915,2.376272808785205,-0.0001178847195977404,0.10884665993451449,0.92,0.09,0.91,1.01,0.99,False,True
btc-updown-5m-1781684700,2026-06-17,240,0,0.635,0.5537276453102001,5.514790362770176e-05,-0.7209653739493274,0.64,0.37,0.63,1.01,0.99,True,True
btc-updown-5m-1781685000,2026-06-17,180,0,0.035,-3.316780039849572,-0.0012965085847511152,-0.18002236302646296,0.04,0.97,0.03,1.01,0.99,True,True
btc-updown-5m-1781685000,2026-06-17,120,0,0.035,-3.316780039849572,0.0005540986943934883,0.5353275737024926,0.04,0.97,0.03,1.01,0.99,True,True
btc-updown-5m-1781685000,2026-06-17,240,0,0.155,-1.6959115104379272,-0.0007740347751787614,-0.9285326423488393,0.16,0.85,0.15,1.01,0.99,False,True
btc-updown-5m-1781685300,2026-06-17,180,0,0.18,-1.5163474893680886,-3.994536703406247e-05,-0.3777610651513886,0.19,0.83,0.17,1.02,0.98,False,True
btc-updown-5m-1781685300,2026-06-17,120,0,0.045,-3.0550488507104103,-0.0005778499226395927,-0.8688650494717836,0.05,0.96,0.04,1.01,0.99,False,True
btc-updown-5m-1781685300,2026-06-17,240,0,0.225,-1.2367626271489267,-0.0006557976508059746,-0.4349766141605291,0.23,0.78,0.22,1.01,0.99,True,True
btc-updown-5m-1781685600,2026-06-17,180,0,0.845,1.695911510437927,0.0010882423960005014,-0.8439754962810461,0.85,0.16,0.84,1.01,0.99,True,True
btc-updown-5m-1781685600,2026-06-17,120,0,0.595,0.38467433843909055,-0.0006217077773684123,-0.9656675936416383,0.6,0.41,0.59,1.01,0.99,True,True
btc-updown-5m-1781685600,2026-06-17,240,0,0.585,0.34333332700115804,5.544432467158211e-05,0.6216331765711842,0.59,0.42,0.58,1.01,0.99,True,True
btc-updown-5m-1781685900,2026-06-17,180,0,0.655,0.6410908186038923,-0.00017416031269586703,-0.3356450451448513,0.66,0.35,0.65,1.01,0.99,True,False
btc-updown-5m-1781685900,2026-06-17,120,0,0.845,1.695911510437927,0.0007549891270405272,0.8182060351334153,0.85,0.16,0.84,1.01,0.99,True,False
btc-updown-5m-1781685900,2026-06-17,240,0,0.695,0.8236000689573804,0.0005133205244379951,-0.5888106660021183,0.7,0.31,0.69,1.01,0.99,True,False
btc-updown-5m-1781686200,2026-06-17,180,1,0.255,-1.0721206732211332,-0.00136807261170587,0.4815206420916038,0.26,0.75,0.25,1.01,0.99,True,True
btc-updown-5m-1781686200,2026-06-17,120,1,0.555,0.22089383158019443,0.0006865837944337001,0.40534462230453766,0.56,0.45,0.55,1.01,0.99,True,False
btc-updown-5m-1781686200,2026-06-17,240,1,0.665,0.6856565088307879,0.0004208647213306125,0.03621829665449523,0.67,0.34,0.66,1.01,0.99,True,True
btc-updown-5m-1781686500,2026-06-17,180,1,0.935,2.666159259393051,0.001149312079972784,-0.5279744233843344,0.94,0.07,0.93,1.01,0.99,True,False
btc-updown-5m-1781686500,2026-06-17,120,1,0.935,2.666159259393051,-0.00031415789772578625,-0.45770803850520203,0.94,0.07,0.93,1.01,0.99,True,False
btc-updown-5m-1781686500,2026-06-17,240,1,0.695,0.8236000689573804,0.00020195931436388118,-0.38541369250822427,0.7,0.31,0.69,1.01,0.99,True,False
btc-updown-5m-1781686800,2026-06-17,180,1,0.745,1.0721206732211332,0.0003959154518050298,-0.8688307644402928,0.75,0.26,0.74,1.01,0.99,True,False
btc-updown-5m-1781686800,2026-06-17,120,1,0.925,2.5123056239761152,0.0002695025538202787,0.6627816961981766,0.93,0.08,0.92,1.01,0.99,True,False
btc-updown-5m-1781686800,2026-06-17,240,1,0.735,1.0201406732266143,0.0004376920752058673,0.5552788401672152,0.74,0.27,0.73,1.01,0.99,True,False
btc-updown-5m-1781687100,2026-06-17,180,0,0.155,-1.6959115104379272,-0.0001864290446443235,-0.830783193636218,0.16,0.85,0.15,1.01,0.99,True,True
btc-updown-5m-1781687100,2026-06-17,120,0,0.275,-0.9694005571881034,3.0817115828495504e-05,0.7245032691175768,0.28,0.73,0.27,1.01,0.99,False,True
btc-updown-5m-1781687100,2026-06-17,240,0,0.275,-0.9694005571881034,-0.0004343526827186684,-0.24312891492056854,0.28,0.73,0.27,1.01,0.99,True,True
btc-updown-5m-1781687400,2026-06-17,180,1,0.865,1.8574547284934497,0.0009241603891078325,-0.7886408499301888,0.87,0.14,0.86,1.01,0.99,True,False
btc-updown-5m-1781687400,2026-06-17,120,1,0.845,1.695911510437927,-0.00020478188875853404,0.45603033396529086,0.85,0.16,0.84,1.01,0.99,True,False
btc-updown-5m-1781687400,2026-06-17,240,1,0.535,0.1402293413086503,-0.0002942837332409345,0.7074261603375528,0.54,0.47,0.53,1.01,0.99,True,False
btc-updown-5m-1781687700,2026-06-17,180,1,0.215,-1.2950456896547458,-0.0006748293538769127,0.44672666264197575,0.22,0.79,0.21,1.01,0.99,True,True
btc-updown-5m-1781687700,2026-06-17,120,1,0.245,-1.1254595387042978,2.157693487398236e-05,0.6109688688952166,0.25,0.76,0.24,1.01,0.99,True,True
btc-updown-5m-1781687700,2026-06-17,240,1,0.54,0.16034265007517948,0.00011398030001462042,0.18433931484502444,0.55,0.47,0.53,1.02,0.98,True,True
btc-updown-5m-1781688000,2026-06-17,180,0,0.105,-2.142863368117332,-0.0009639742352123415,0.18338739696889125,0.11,0.9,0.1,1.01,0.99,True,True
btc-updown-5m-1781688000,2026-06-17,120,0,0.075,-2.512305623976115,-4.005737449098467e-05,-0.5003357394661743,0.08,0.93,0.07,1.01,0.99,False,True
btc-updown-5m-1781688000,2026-06-17,240,0,0.295,-0.871222446472449,9.54320378390314e-05,-0.8298591286718013,0.3,0.71,0.29,1.01,0.99,False,True
btc-updown-5m-1781688300,2026-06-17,180,1,0.865,1.8574547284934497,0.0001831365133925934,-0.24014031627198043,0.87,0.14,0.86,1.01,0.99,True,False
btc-updown-5m-1781688300,2026-06-17,120,1,0.905,2.2540580520993854,-7.078828918446007e-05,-0.0923750974904803,0.91,0.1,0.9,1.01,0.99,True,False
btc-updown-5m-1781688300,2026-06-17,240,1,0.845,1.695911510437927,0.0005049533256401681,-0.6303593043256672,0.85,0.16,0.84,1.01,0.99,True,False
btc-updown-5m-1781688600,2026-06-17,180,0,0.505,0.020000666706669435,0.0002985065462801869,-0.03771150697166672,0.51,0.5,0.5,1.01,0.99,False,True
btc-updown-5m-1781688600,2026-06-17,120,0,0.065,-2.66615925939305,-0.0008326555342068553,-0.9754354462201472,0.07,0.94,0.06,1.01,0.99,True,True
btc-updown-5m-1781688600,2026-06-17,240,0,0.335,-0.6856565088307877,0.0,0.708185053380783,0.34,0.67,0.33,1.01,0.99,True,True
btc-updown-5m-1781688900,2026-06-17,180,0,0.385,-0.46837893351873355,0.0002310728259397271,-0.7033844210027571,0.39,0.62,0.38,1.01,0.99,True,True
btc-updown-5m-1781688900,2026-06-17,120,0,0.355,-0.5971325273203567,-0.00011707022532440321,0.4173193908790903,0.36,0.65,0.35,1.01,0.99,True,True
btc-updown-5m-1781688900,2026-06-17,240,0,0.215,-1.2950456896547458,-0.0005467860285309026,-0.8383675390382062,0.22,0.79,0.21,1.01,0.99,True,True
btc-updown-5m-1781689200,2026-06-17,180,0,0.405,-0.3846743384390906,-0.0003343098189581796,0.7940236172453938,0.41,0.6,0.4,1.01,0.99,True,True
btc-updown-5m-1781689200,2026-06-17,120,0,0.525,0.10008345855698263,0.00030658330100651916,-0.6432318110831763,0.53,0.48,0.52,1.01,0.99,False,True
btc-updown-5m-1781689200,2026-06-17,240,0,0.545,0.1804883757122938,-2.156453804222163e-05,0.6661839176540342,0.55,0.46,0.54,1.01,0.99,True,True
btc-updown-5m-1781689500,2026-06-17,180,1,0.885,2.0406555166446796,1.5403063514671564e-06,-0.052385636989670414,0.89,0.12,0.88,1.01,0.99,True,False
btc-updown-5m-1781689500,2026-06-17,120,1,0.795,1.355332135515924,0.0,0.7404330602669128,0.8,0.21,0.79,1.01,0.99,True,False
btc-updown-5m-1781689500,2026-06-17,240,1,0.735,1.0201406732266143,0.00035587435700037685,0.531691044393123,0.74,0.27,0.73,1.01,0.99,True,False
btc-updown-5m-1781689800,2026-06-17,180,0,0.125,-1.9459101490553135,-0.0003930584389769695,0.5975227368453895,0.13,0.88,0.12,1.01,0.99,True,True
btc-updown-5m-1781689800,2026-06-17,120,0,0.045,-3.0550488507104103,0.00026051481883171347,0.17219554132574405,0.05,0.96,0.04,1.01,0.99,False,True
btc-updown-5m-1781689800,2026-06-17,240,0,0.155,-1.6959115104379272,-0.0005176765068911137,-0.13139150849548364,0.16,0.85,0.15,1.01,0.99,False,True
btc-updown-5m-1781690100,2026-06-17,180,1,0.445,-0.22089383158019413,-6.634323058476854e-05,0.759974932107792,0.45,0.56,0.44,1.01,0.99,True,True
btc-updown-5m-1781690100,2026-06-17,120,1,0.625,0.5108256237659907,0.00047047899485015227,0.09859928591046416,0.63,0.38,0.62,1.01,0.99,True,False
btc-updown-5m-1781690100,2026-06-17,240,1,0.335,-0.6856565088307877,-0.0002529895979235531,0.5629549766400053,0.34,0.67,0.33,1.01,0.99,True,True
btc-updown-5m-1781690400,2026-06-17,180,0,0.945,2.843851742261271,0.001068237009707941,0.03351447329796446,0.95,0.06,0.94,1.01,0.99,False,True
btc-updown-5m-1781690400,2026-06-17,120,0,0.415,-0.34333332700115815,-0.0007444083030100969,-0.9403434898310339,0.42,0.59,0.41,1.01,0.99,False,True
btc-updown-5m-1781690400,2026-06-17,240,0,0.375,-0.5108256237659907,-0.00018350420607666913,0.7381750188223419,0.38,0.63,0.37,1.01,0.99,True,True
btc-updown-5m-1781690700,2026-06-17,180,1,0.725,0.9694005571881035,0.00020057797381664783,0.2159240173790037,0.73,0.28,0.72,1.01,0.99,True,True
btc-updown-5m-1781690700,2026-06-17,120,1,0.605,0.42634269312971956,-0.00035643940560364,-0.8621640248104755,0.61,0.4,0.6,1.01,0.99,True,True
btc-updown-5m-1781690700,2026-06-17,240,1,0.485,-0.06001800972625304,0.0002453769982950571,0.4442470094707725,0.49,0.52,0.48,1.01,0.99,True,True
btc-updown-5m-1781691000,2026-06-17,180,1,0.835,1.6214862509502748,0.0006649023602159002,0.9743956341752871,0.84,0.17,0.83,1.01,0.99,True,False
btc-updown-5m-1781691000,2026-06-17,120,1,0.905,2.2540580520993854,0.00012336712065995464,0.5600057456129851,0.91,0.1,0.9,1.01,0.99,True,False
btc-updown-5m-1781691000,2026-06-17,240,1,0.585,0.34333332700115804,0.0,-0.13038501436798736,0.59,0.42,0.58,1.01,0.99,True,False
btc-updown-5m-1781691300,2026-06-17,180,0,0.765,1.180290319682377,0.0006383923831777121,-0.7990334465763912,0.77,0.24,0.76,1.01,0.99,True,True
btc-updown-5m-1781691300,2026-06-17,120,0,0.895,2.1428633681173324,-7.707622144707364e-06,-0.8105598148416028,0.9,0.11,0.89,1.01,0.99,True,True
btc-updown-5m-1781691300,2026-06-17,240,0,0.545,0.1804883757122938,6.015942248749548e-05,-0.6698200848481095,0.55,0.46,0.54,1.01,0.99,True,True
btc-updown-5m-1781691600,2026-06-17,180,1,0.935,2.666159259393051,0.0005580537942180216,-0.6930951830888299,0.94,0.07,0.93,1.01,0.99,True,False
btc-updown-5m-1781691600,2026-06-17,120,1,0.975,3.6635616461296454,0.0002126567773868318,-0.8435194876653277,0.98,0.03,0.97,1.01,0.99,True,False
btc-updown-5m-1781691600,2026-06-17,240,1,0.795,1.355332135515924,0.00028994090343892077,0.19351271654994476,0.8,0.21,0.79,1.01,0.99,True,False
btc-updown-5m-1781691900,2026-06-17,180,1,0.285,-0.9197933624253573,-0.00019272204530027657,0.8506305190784972,0.29,0.72,0.28,1.01,0.99,True,True
btc-updown-5m-1781691900,2026-06-17,120,1,0.385,-0.46837893351873355,1.5419237502985401e-06,0.9325786212163691,0.39,0.62,0.38,1.01,0.99,True,True
btc-updown-5m-1781691900,2026-06-17,240,1,0.395,-0.4263426931297195,-0.00017110604685811035,0.0908084674629895,0.4,0.61,0.39,1.01,0.99,True,True
btc-updown-5m-1781692200,2026-06-17,180,1,0.725,0.9694005571881035,-0.00016024554582492215,-0.5279362961865001,0.73,0.28,0.72,1.01,0.99,True,False
btc-updown-5m-1781692200,2026-06-17,120,1,0.835,1.6214862509502748,8.937087532395888e-05,-0.04219720496894417,0.84,0.17,0.83,1.01,0.99,True,False
btc-updown-5m-1781692200,2026-06-17,240,1,0.785,1.2950456896547458,0.0004838965788621608,-0.5751931114048424,0.79,0.22,0.78,1.01,0.99,True,False
btc-updown-5m-1781692500,2026-06-17,180,0,0.2299999999999999,-1.2083112059245347,-0.00010020403090661276,0.9620884602593948,0.24,0.78,0.22,1.02,0.98,True,True
btc-updown-5m-1781692500,2026-06-17,120,0,0.1,-2.197224577336219,-2.3125433121098417e-05,0.7298000509064171,0.11,0.91,0.09,1.02,0.98,True,True
btc-updown-5m-1781692500,2026-06-17,240,0,0.265,-1.0201406732266145,-0.0003051750310363015,-0.04677806457455961,0.27,0.74,0.26,1.01,0.99,True,True
btc-updown-5m-1781692800,2026-06-17,180,1,0.645,0.5971325273203568,2.467087510795535e-05,-0.12145532370251474,0.65,0.36,0.64,1.01,0.99,True,False
btc-updown-5m-1781692800,2026-06-17,120,1,0.485,-0.06001800972625304,-1.0793432967097885e-05,0.06217118696999543,0.49,0.52,0.48,1.01,0.99,True,True
btc-updown-5m-1781692800,2026-06-17,240,1,0.415,-0.34333332700115815,0.0,-0.38525648459546175,0.42,0.59,0.41,1.01,0.99,True,True
btc-updown-5m-1781693100,2026-06-17,180,0,0.445,-0.22089383158019413,-0.00013103361647631728,0.005501609918109718,0.45,0.56,0.44,1.01,0.99,True,True
btc-updown-5m-1781693100,2026-06-17,120,0,0.205,-1.3553321355159238,-0.0005351036601857882,0.8593566204674474,0.21,0.8,0.2,1.01,0.99,True,True
btc-updown-5m-1781693100,2026-06-17,240,0,0.675,0.7308875085427926,0.00014490876939226029,0.8742699184092024,0.69,0.34,0.66,1.03,0.97,True,True
btc-updown-5m-1781693400,2026-06-17,180,0,0.295,-0.871222446472449,-0.0001419652311016679,0.8633803180281907,0.3,0.71,0.29,1.01,0.99,True,True
btc-updown-5m-1781693400,2026-06-17,120,0,0.405,-0.3846743384390906,0.00013270724338693813,0.6105983293646294,0.41,0.6,0.4,1.01,0.99,True,True
btc-updown-5m-1781693400,2026-06-17,240,0,0.375,-0.5108256237659907,-9.874653623687063e-05,-0.59411118850572,0.38,0.63,0.37,1.01,0.99,True,True
btc-updown-5m-1781693700,2026-06-17,180,0,0.175,-1.550597412411167,-0.0004169008577513413,0.34321668677814166,0.18,0.83,0.17,1.01,0.99,True,True
btc-updown-5m-1781693700,2026-06-17,120,0,0.155,-1.6959115104379272,-0.00022705245086358325,-0.7915089322028596,0.16,0.85,0.15,1.01,0.99,False,True
btc-updown-5m-1781693700,2026-06-17,240,0,0.4649999999999999,-0.14022934130865064,0.0,-0.33413668445515576,0.47,0.54,0.46,1.01,0.99,False,True
btc-updown-5m-1781694000,2026-06-17,180,0,0.315,-0.7768461994365923,3.3982554595536475e-05,0.5803358871142277,0.32,0.69,0.31,1.01,0.99,True,True
btc-updown-5m-1781694000,2026-06-17,120,0,0.1149999999999999,-2.0406555166446805,-0.0008220838123074402,-0.9052882192447387,0.12,0.89,0.11,1.01,0.99,False,True
btc-updown-5m-1781694000,2026-06-17,240,0,0.405,-0.3846743384390906,2.471531051827877e-05,-0.39629432396202513,0.41,0.6,0.4,1.01,0.99,True,True
btc-updown-5m-1781694300,2026-06-17,180,0,0.415,-0.34333332700115815,0.0008328173855970864,-0.34389659810386114,0.44,0.61,0.39,1.05,0.95,True,True
btc-updown-5m-1781694300,2026-06-17,120,0,0.235,-1.180290319682377,0.00018566395805338782,0.9982634668148508,0.24,0.77,0.23,1.01,0.99,True,True
btc-updown-5m-1781694300,2026-06-17,240,0,0.15,-1.7346010553881064,-0.0011886430285999892,0.9533291848164281,0.16,0.86,0.14,1.02,0.98,True,True
btc-updown-5m-1781694600,2026-06-17,180,0,0.565,0.26147970005775656,-1.5473253320389732e-06,0.519494250848055,0.57,0.44,0.56,1.01,0.99,True,True
btc-updown-5m-1781694600,2026-06-17,120,0,0.265,-1.0201406732266145,-0.0002630801125062369,-0.4974720534347604,0.27,0.74,0.26,1.01,0.99,True,True
btc-updown-5m-1781694600,2026-06-17,240,0,0.585,0.34333332700115804,0.0,-0.05718713557969677,0.59,0.42,0.58,1.01,0.99,True,True
btc-updown-5m-1781694900,2026-06-17,180,1,0.585,0.34333332700115804,-1.5487895822508304e-06,0.9184389901412983,0.59,0.42,0.58,1.01,0.99,True,True
btc-updown-5m-1781694900,2026-06-17,120,1,0.285,-0.9197933624253573,-0.0007266468204347497,0.5770222001175566,0.29,0.72,0.28,1.01,0.99,True,True
btc-updown-5m-1781694900,2026-06-17,240,1,0.635,0.5537276453102001,0.0004198097595390827,0.23703680481534886,0.64,0.37,0.63,1.01,0.99,True,True
btc-updown-5m-1781695200,2026-06-17,180,1,0.915,2.376272808785205,0.000403876914330517,0.6927023872134639,0.92,0.09,0.91,1.01,0.99,True,False
btc-updown-5m-1781695200,2026-06-17,120,1,0.685,0.7768461994365925,-0.000616024709998305,0.21334827647607182,0.69,0.32,0.68,1.01,0.99,True,False
btc-updown-5m-1781695200,2026-06-17,240,1,0.765,1.180290319682377,0.0007896558594802503,0.026447572990663002,0.77,0.24,0.76,1.01,0.99,True,False
btc-updown-5m-1781695500,2026-06-17,180,1,0.825,1.5505974124111666,0.00018258255335170556,0.7574123989218329,0.83,0.18,0.82,1.01,0.99,True,False
btc-updown-5m-1781695500,2026-06-17,120,1,0.975,3.6635616461296454,0.0005088889393996861,0.34970214865878774,0.98,0.03,0.97,1.01,0.99,True,False
btc-updown-5m-1781695500,2026-06-17,240,1,0.78,1.265666373331276,0.000549496064033427,-0.9809189436727217,0.79,0.23,0.77,1.02,0.98,True,False
btc-updown-5m-1781695800,2026-06-17,180,1,0.545,0.1804883757122938,0.0007071145766047634,0.7068109668109667,0.55,0.46,0.54,1.01,0.99,True,True
btc-updown-5m-1781695800,2026-06-17,120,1,0.5900000000000001,0.3639653772014119,1.5467485414081114e-06,0.36606783505909046,0.63,0.45,0.55,1.08,0.92,True,True
btc-updown-5m-1781695800,2026-06-17,240,1,0.215,-1.2950456896547458,-0.0006808194853554785,0.7403699562963715,0.22,0.79,0.21,1.01,0.99,True,True
btc-updown-5m-1781696100,2026-06-17,180,1,0.4649999999999999,-0.14022934130865064,0.00015775822502121905,0.7675104948479838,0.47,0.54,0.46,1.01,0.99,True,True
btc-updown-5m-1781696100,2026-06-17,120,1,0.635,0.5537276453102001,0.00021339799270387778,-0.8937657317511687,0.64,0.37,0.63,1.01,0.99,True,False
btc-updown-5m-1781696100,2026-06-17,240,1,0.345,-0.6410908186038922,-0.0003263154912050398,-0.11952569424333112,0.35,0.66,0.34,1.01,0.99,True,True
btc-updown-5m-1781696400,2026-06-17,180,1,0.785,1.2950456896547458,0.00018695993163215854,0.49875057248688304,0.79,0.22,0.78,1.01,0.99,True,False
btc-updown-5m-1781696400,2026-06-17,120,1,0.665,0.6856565088307879,-0.00021941108299412725,0.3280039721946375,0.67,0.34,0.66,1.01,0.99,True,False
btc-updown-5m-1781696400,2026-06-17,240,1,0.695,0.8236000689573804,0.00046368784129386124,0.15520568505528834,0.7,0.31,0.69,1.01,0.99,True,False
btc-updown-5m-1781696700,2026-06-17,180,1,0.915,2.376272808785205,0.00047405989947373457,0.9088337962137234,0.92,0.09,0.91,1.01,0.99,True,False
btc-updown-5m-1781696700,2026-06-17,120,1,0.965,3.3167800398495713,0.00020684822045365092,-0.6405436473054298,0.97,0.04,0.96,1.01,0.99,True,False
btc-updown-5m-1781696700,2026-06-17,240,1,0.755,1.1254595387042978,0.00016064455573073003,0.7656387321055407,0.76,0.25,0.75,1.01,0.99,True,False
btc-updown-5m-1781697000,2026-06-17,180,1,0.61,0.44731221804366483,-4.630647943436492e-06,0.75,0.65,0.43,0.57,1.08,0.92,True,False
btc-updown-5m-1781697000,2026-06-17,120,1,0.705,0.8712224464724486,0.00016051661690133197,0.6514073882494935,0.71,0.3,0.7,1.01,0.99,True,False
btc-updown-5m-1781697000,2026-06-17,240,1,0.58,0.32277339226305085,0.00012657876148776238,0.4572986069049061,0.59,0.43,0.57,1.02,0.98,True,False
btc-updown-5m-1781697300,2026-06-17,180,0,0.4649999999999999,-0.14022934130865064,-0.00019290257476732995,-0.10011140416861061,0.47,0.54,0.46,1.01,0.99,True,True
btc-updown-5m-1781697300,2026-06-17,120,0,0.215,-1.2950456896547458,-0.0002423383657416658,0.9585907694385362,0.22,0.79,0.21,1.01,0.99,True,True
btc-updown-5m-1781697300,2026-06-17,240,0,0.585,0.34333332700115804,0.0002901261451784457,0.7318482388372397,0.59,0.42,0.58,1.01,0.99,True,True
btc-updown-5m-1781697600,2026-06-17,180,1,0.385,-0.46837893351873355,3.398176724057757e-05,-0.8950891978104203,0.39,0.62,0.38,1.01,0.99,True,True
btc-updown-5m-1781697600,2026-06-17,120,1,0.495,-0.020000666706669543,0.00029960742385686407,0.7996604414261461,0.5,0.51,0.49,1.01,0.99,True,True
btc-updown-5m-1781697600,2026-06-17,240,1,0.345,-0.6410908186038922,-0.00020696195371825468,-0.17607035575983493,0.35,0.66,0.34,1.01,0.99,True,True
btc-updown-5m-1781697900,2026-06-17,180,1,0.745,1.0721206732211332,0.00030097446497459124,0.7024485522129597,0.75,0.26,0.74,1.01,0.99,True,False
btc-updown-5m-1781697900,2026-06-17,120,1,0.795,1.355332135515924,3.240723237110992e-05,0.6877030539311241,0.8,0.21,0.79,1.01,0.99,True,False
btc-updown-5m-1781697900,2026-06-17,240,1,0.645,0.5971325273203568,0.0003489280533410538,0.9795110593713618,0.65,0.36,0.64,1.01,0.99,True,False
btc-updown-5m-1781698200,2026-06-17,180,0,0.335,-0.6856565088307877,-0.0004399115617186625,0.8545005182173324,0.34,0.67,0.33,1.01,0.99,True,True
btc-updown-5m-1781698200,2026-06-17,120,0,0.055,-2.843851742261272,-0.0007287155938753607,0.1741586066597666,0.06,0.95,0.05,1.01,0.99,True,True
btc-updown-5m-1781698200,2026-06-17,240,0,0.645,0.5971325273203568,3.0864245160291885e-06,0.8116400066906709,0.65,0.36,0.64,1.01,0.99,False,True
btc-updown-5m-1781698500,2026-06-17,180,0,0.405,-0.3846743384390906,-0.00012193644348119161,-0.8728695166247555,0.41,0.6,0.4,1.01,0.99,False,True
btc-updown-5m-1781698500,2026-06-17,120,0,0.055,-2.843851742261272,-0.0006114498809335656,0.8537966350432198,0.06,0.95,0.05,1.01,0.99,True,True
btc-updown-5m-1781698500,2026-06-17,240,0,0.445,-0.22089383158019413,2.469478785768856e-05,0.8791842816550003,0.45,0.56,0.44,1.01,0.99,False,True
btc-updown-5m-1781698800,2026-06-17,180,0,0.055,-2.843851742261272,-0.0004204902483485267,-0.8581932262983575,0.06,0.95,0.05,1.01,0.99,True,True
btc-updown-5m-1781698800,2026-06-17,120,0,0.035,-3.316780039849572,0.0001453364773923449,0.6069271758436946,0.04,0.97,0.03,1.01,0.99,True,True
btc-updown-5m-1781698800,2026-06-17,240,0,0.145,-1.774367726516186,-0.0012341685488139796,-0.21561636296198805,0.15,0.86,0.14,1.01,0.99,True,True
btc-updown-5m-1781699100,2026-06-17,180,0,0.575,0.3022808718729335,0.0005726065204552561,0.8734596691050126,0.58,0.43,0.57,1.01,0.99,True,True
btc-updown-5m-1781699100,2026-06-17,120,0,0.785,1.2950456896547458,0.0005769175902564228,-0.8113923516928309,0.79,0.22,0.78,1.01,0.99,False,True
