UP,FLAT,DOWN,ALL,v3.2,v3p1_on_UP,v3p1_on_FLAT,v3p1_on_DOWN
-0.010964746341929815,0.006661752046932984,0.007847674007838742,0.1692809127472033,0.16874794494293466,0.02057143344839633,0.01725833329157567,0.1314511460072313
-0.18714756165674815,-0.0021187237502298607,0.09790710044237409,0.13192462584140935,0.1488534256965041,0.025214532396063225,0.022296523602121494,0.08441356984322462
-0.10598334501641501,0.07913371133947121,0.2519775890743872,0.0596719968538171,0.05267934516243639,-0.02821326417304415,0.04537434144345222,0.042510919583409024
0.01633354662338884,0.006221890540904565,0.0753676297543808,0.03661973071377465,0.038371532085632945,-0.0014605913930779096,-0.009082032287769286,0.04716235439462184
-0.02922528089156345,0.0855476222456307,0.31417129682828193,0.10194467112606623,0.11769901321019294,0.001714626141175354,0.043603034043751904,0.05662701094113898
0.08751206637498164,-0.08346466486887588,-0.0034660951545238197,0.10254562888244673,0.07629715625849844,0.014733352683708905,0.04362395157913032,0.044188324619607505
-0.054767236882008706,0.03970562888723227,0.06375035943257912,0.01277657841022071,0.08479374571891644,0.027701002556024874,0.0007363949072828095,-0.015660819053086972
-0.02135150724116893,-0.045073272407517094,0.12564974090188255,0.10237017849836795,0.019087722078785785,-0.0074986465430760645,0.044281505696858896,0.06558731934458513
-0.13703411375371535,-0.19729865951578363,-0.004845778591456436,0.07266221074558585,0.030081985160002163,0.010937368780429807,0.025106350523595798,0.03661849144156023
0.016516913516102967,-0.02700228906084453,0.36768683068153657,0.0009638312044095888,0.012941694895332355,-0.03214626219876386,0.012440701299329194,0.02066939210384426
-0.05911274177633833,0.07467592753730767,0.1241529590358448,0.0227313977905284,0.031330794795853115,-0.021963893139619765,-0.02221700919602205,0.06691230012617022
0.03836476418722332,0.033998462086761286,0.024462617916497335,0.07648443905815079,0.048553039659211,0.030442476358907858,0.01815407583163464,0.02788788686760829
-0.05280590712974529,0.01923953840951413,-0.07426150228548606,0.046122466967241066,0.058429826728090536,0.023487466276435873,-0.0027718215456553515,0.025406822236460545
