label,t_seconds,t_minutes,band_low,band_high,band_center,band_width,n_contracts,n_traded,trade_rate,total_net_pnl_after_fee,ev_per_available_contract_after_fee,ev_per_traded_contract_after_fee,se_ev_all,ci95_low_ev_all,ci95_high_ev_all,success_rate_traded,avg_mid_p_traded,avg_cost_traded,avg_fee_traded,local_mean_ev_all,local_std_ev_all,local_min_ev_all,local_positive_fraction,stability_score,bootstrap_raw_winner_frequency,bootstrap_prob_ev_positive,bootstrap_mean_ev_all
"T=720s [0.50,1.00)",720,12.0,0.5,1.0,0.75,0.5,186,180,0.967741935483871,7.2875896199999985,0.0391805893548387,0.040486609,0.03183734080436638,-0.0232205986217194,0.10158177733139681,0.7444444444444445,0.6846277777777778,0.6897888888888889,0.014168946555555556,0.01586770966129032,0.022063895632870728,-0.018867167150537635,0.7,-0.04528449425459013,0.0,0.897,0.039368931698279555
"T=720s [0.55,0.60)",720,12.0,0.55,0.6,0.575,0.04999999999999993,186,21,0.11290322580645161,0.4029020000000006,0.0021661397849462396,0.019185809523809556,0.012122564631741575,-0.021594086893267243,0.025926366463159725,0.6190476190476191,0.5776190476190477,0.5828571428571429,0.017004666666666664,0.011684420071684583,0.013272685280815735,-0.010727129032258068,0.8,-0.034866772174082974,0.0,0.578,0.0024910923172043065
"T=720s [0.55,0.65)",720,12.0,0.55,0.65,0.6000000000000001,0.09999999999999998,186,50,0.26881720430107525,3.483488999999999,0.018728435483870962,0.06966977999999999,0.01759166796290366,-0.015751233723420213,0.053208104691162134,0.7,0.6083,0.6137999999999999,0.016530219999999998,0.016043760483870968,0.013386651455469769,-0.009451693548387102,0.9,-0.02913788517888998,0.0,0.857,0.018364650844086023
"T=720s [0.55,0.70)",720,12.0,0.55,0.7,0.625,0.1499999999999999,186,78,0.41935483870967744,5.105152,0.02744705376344086,0.06545066666666666,0.021528103767400844,-0.01474802962066479,0.06964213714754651,0.717948717948718,0.6310256410256411,0.6364102564102564,0.016087794871794868,0.016961315770609317,0.016129452805576164,-0.014404758064516137,0.8444444444444444,-0.030877482426240953,0.0,0.906,0.027270869059139783
"T=720s [0.55,0.75)",720,12.0,0.55,0.75,0.65,0.19999999999999996,186,110,0.5913978494623656,4.294340999999999,0.023087854838709673,0.03903946363636364,0.02558022580235521,-0.027049387733906544,0.07322509741132589,0.7181818181818181,0.6583636363636364,0.6637272727272729,0.015415081818181816,0.020000313978494624,0.021844617413837187,-0.017204586021505378,0.7777777777777778,-0.04889400514774373,0.0,0.818,0.02289420482795699
"T=720s [0.55,0.80)",720,12.0,0.55,0.8,0.675,0.25,186,124,0.6666666666666666,7.206396999999999,0.038744069892473115,0.05811610483870967,0.025822549351455837,-0.011868126836380326,0.08935626662132656,0.75,0.671532258064516,0.6768548387096774,0.015029056451612902,0.019526396057347663,0.024744069279943333,-0.017204586021505378,0.6666666666666666,-0.03661219611632366,0.0,0.929,0.03850893133870968
"T=720s [0.55,0.85)",720,12.0,0.55,0.85,0.7,0.29999999999999993,186,139,0.7473118279569892,4.608409999999998,0.024776397849462357,0.033154028776978414,0.02795730931958491,-0.03001992841692407,0.07957272411584879,0.7410071942446043,0.6880935251798562,0.6933812949640289,0.014471870503597122,0.019368813663082428,0.02551569906802447,-0.01959612365591398,0.6666666666666666,-0.055535627484948544,0.0,0.821,0.02470463615053766
"T=720s [0.55,0.90)",720,12.0,0.55,0.9,0.7250000000000001,0.35,186,151,0.8118279569892473,5.026114999999999,0.027022123655913974,0.033285529801324494,0.028413074083121565,-0.02866750154700429,0.08271174885883224,0.7549668874172185,0.7024834437086094,0.707748344370861,0.013933013245033113,0.015459878935483862,0.02251867166649492,-0.01959612365591398,0.6666666666666666,-0.051186173213499206,0.0,0.838,0.027004942956989252
"T=720s [0.55,0.95)",720,12.0,0.55,0.95,0.75,0.3999999999999999,186,156,0.8387096774193549,3.445601619999999,0.01852473989247311,0.022087189871794866,0.029296155595205754,-0.038895725074130166,0.07594520485907638,0.75,0.7091217948717948,0.7142435897435897,0.013669220384615386,0.013121086053763432,0.021219146825334406,-0.01959612365591398,0.6666666666666666,-0.06011487189946457,0.0,0.756,0.01858288066602152
"T=720s [0.55,1.00)",720,12.0,0.55,1.0,0.775,0.44999999999999996,186,156,0.8387096774193549,3.445601619999999,0.01852473989247311,0.022087189871794866,0.029296155595205754,-0.038895725074130166,0.07594520485907638,0.75,0.7091217948717948,0.7142435897435897,0.013669220384615386,0.012146684213261642,0.02039114995828244,-0.018867167150537635,0.6666666666666666,-0.0592868750324126,0.0,0.756,0.01858288066602152
"T=720s [0.60,0.65)",720,12.0,0.6,0.65,0.625,0.050000000000000044,186,29,0.15591397849462366,3.0805869999999995,0.01656229569892473,0.10622713793103446,0.012763152423761729,-0.00845348305164826,0.041578074449497716,0.7586206896551724,0.6305172413793103,0.6362068965517241,0.016186655172413796,0.012484866487455195,0.011852712468032172,-0.009451693548387102,0.8666666666666667,-0.02030619551968043,0.0,0.901,0.015873558526881718
"T=720s [0.60,0.70)",720,12.0,0.6,0.7,0.6499999999999999,0.09999999999999998,186,57,0.3064516129032258,4.702249999999999,0.02528091397849462,0.0824956140350877,0.017807153060534972,-0.009621106020153924,0.060182933977143166,0.7543859649122807,0.650701754385965,0.6561403508771931,0.015750000000000004,0.011489886290322578,0.013832164960909462,-0.014404758064516137,0.8,-0.02345327098106339,0.0,0.921,0.024779776741935506
"T=720s [0.60,0.75)",720,12.0,0.6,0.75,0.675,0.15000000000000002,186,89,0.478494623655914,3.891438999999999,0.020921715053763435,0.04372403370786516,0.022536222351332486,-0.023249280754848233,0.0650927108623751,0.7415730337078652,0.6774157303370787,0.682808988764045,0.015040011235955058,0.013252230465949817,0.018595667129981355,-0.017204586021505378,0.7555555555555555,-0.04184494788482959,0.0,0.82,0.020403112510752715
"T=720s [0.60,0.80)",720,12.0,0.6,0.8,0.7,0.20000000000000007,186,103,0.553763440860215,6.803494999999999,0.03657793010752688,0.06605334951456311,0.02281894067992446,-0.00814719362512506,0.08130305384017882,0.7766990291262136,0.6906796116504854,0.6960194174757283,0.014626262135922328,0.01277831254480286,0.020918239100190954,-0.017204586021505378,0.6666666666666666,-0.029065432725316014,0.001,0.943,0.03601783902150541
"T=720s [0.60,0.85)",720,12.0,0.6,0.85,0.725,0.25,186,118,0.6344086021505376,4.205507999999998,0.02261025806451612,0.035639898305084745,0.02520285801253709,-0.02678734364005658,0.07200785976908881,0.7627118644067796,0.7077542372881356,0.7130508474576273,0.014021118644067795,0.012620730150537628,0.021626541757916905,-0.01959612365591398,0.6666666666666666,-0.048413885397973484,0.0,0.818,0.02221354383333335
"T=720s [0.60,0.90)",720,12.0,0.6,0.9,0.75,0.30000000000000004,186,130,0.6989247311827957,4.623212999999998,0.02485598387096773,0.03556317692307692,0.025708525361382975,-0.0255327258373429,0.07524469357927836,0.7769230769230769,0.7226538461538462,0.727923076923077,0.01343682307692308,0.008711795422939062,0.018932799092148858,-0.01959612365591398,0.6222222222222222,-0.044465524929491754,0.0,0.831,0.024513850639784947
"T=720s [0.60,0.95)",720,12.0,0.6,0.95,0.7749999999999999,0.35,186,135,0.7258064516129032,3.0426996199999987,0.016358600107526874,0.022538515703703698,0.026677541877875407,-0.03592938197310892,0.06864658218816266,0.7703703703703704,0.7295777777777779,0.7346814814814814,0.013150373185185185,0.006373002541218632,0.017684451820116697,-0.01959612365591398,0.5777777777777777,-0.053613833793225624,0.0,0.736,0.0160917883488172
"T=720s [0.60,1.00)",720,12.0,0.6,1.0,0.8,0.4,186,135,0.7258064516129032,3.0426996199999987,0.016358600107526874,0.022538515703703698,0.026677541877875407,-0.03592938197310892,0.06864658218816266,0.7703703703703704,0.7295777777777779,0.7346814814814814,0.013150373185185185,0.0053986007007168395,0.017011563737091513,-0.018867167150537635,0.5333333333333333,-0.052940945710200436,0.0,0.736,0.0160917883488172
"T=720s [0.65,0.70)",720,12.0,0.65,0.7,0.675,0.04999999999999993,186,28,0.15053763440860216,1.6216629999999999,0.008718618279569892,0.05791653571428571,0.012480293466957663,-0.01574275691566713,0.033179993474806914,0.75,0.6716071428571427,0.6767857142857144,0.01529775,0.005029205555555554,0.012467435722534366,-0.024308193548387095,0.7,-0.028210192638201494,0.0,0.761,0.008906218215053769
"T=720s [0.65,0.75)",720,12.0,0.65,0.75,0.7,0.09999999999999998,186,60,0.3225806451612903,0.8108519999999999,0.004359419354838709,0.013514200000000002,0.018594725600472095,-0.032086242822086594,0.040805081531764015,0.7333333333333333,0.7000833333333334,0.7053333333333335,0.014485800000000002,0.006456592741935481,0.01689157328047713,-0.024522844086021504,0.65,-0.04897781610256373,0.0,0.603,0.004529553983870964
"T=720s [0.65,0.80)",720,12.0,0.65,0.8,0.7250000000000001,0.15000000000000002,186,74,0.3978494623655914,3.7229079999999994,0.020015634408602146,0.05030956756756755,0.019010255922509933,-0.017244467199517322,0.05727573601672162,0.7837837837837838,0.7142567567567568,0.7194594594594594,0.014014756756756756,0.005265275627240139,0.018179265430513385,-0.024522844086021504,0.5555555555555556,-0.03542373263003071,0.0,0.867,0.020144280494623665
"T=720s [0.65,0.85)",720,12.0,0.65,0.85,0.75,0.19999999999999996,186,89,0.478494623655914,1.1249209999999996,0.006047962365591396,0.012639561797752823,0.021757042331860307,-0.03659584060485481,0.0486917653360376,0.7640449438202247,0.7329213483146066,0.7380898876404494,0.013315494382022472,0.005107693232974906,0.018745524376320696,-0.024522844086021504,0.5555555555555556,-0.055341364981175506,0.0,0.614,0.00633998530645162
"T=720s [0.65,0.90)",720,12.0,0.65,0.9,0.775,0.25,186,101,0.543010752688172,1.542626,0.00829368817204301,0.015273524752475245,0.02234983706063697,-0.03551199246680545,0.05209936881089147,0.7821782178217822,0.7491089108910891,0.7542574257425742,0.01264726732673267,0.0011987585053763398,0.015785363183662263,-0.023333274193548383,0.4666666666666667,-0.05129735565046771,0.0,0.663,0.008640292112903219
"T=720s [0.65,0.95)",720,12.0,0.65,0.95,0.8,0.29999999999999993,186,106,0.5698924731182796,-0.037887379999999915,-0.000203695591397849,-0.0003574281132075511,0.023425556744335503,-0.046117786810295436,0.045710395627499734,0.7735849056603774,0.7566792452830189,0.7616226415094339,0.012319692264150948,-0.00114003437634409,0.014400354816289951,-0.023333274193548383,0.4,-0.060518141626585385,0.0,0.511,0.00021822982193548575
"T=720s [0.65,1.00)",720,12.0,0.65,1.0,0.825,0.35,186,106,0.5698924731182796,-0.037887379999999915,-0.000203695591397849,-0.0003574281132075511,0.023425556744335503,-0.046117786810295436,0.045710395627499734,0.7735849056603774,0.7566792452830189,0.7616226415094339,0.012319692264150948,-0.002114436216845882,0.013619764953621345,-0.02199437064516129,0.3333333333333333,-0.05973755176391678,0.0,0.511,0.00021822982193548575
"T=720s [0.70,0.75)",720,12.0,0.7,0.75,0.725,0.050000000000000044,186,32,0.17204301075268819,-0.8108109999999997,-0.004359198924731181,-0.025337843749999995,0.013769357914960416,-0.031347140438053596,0.02262874258859123,0.71875,0.725,0.7303124999999999,0.013775343750000002,0.003714371326164873,0.014678477250805832,-0.024522844086021504,0.6,-0.046025617688859426,0.0,0.399,-0.004376664231182794
"T=720s [0.70,0.80)",720,12.0,0.7,0.8,0.75,0.10000000000000009,186,46,0.24731182795698925,2.101245,0.011297016129032259,0.045679239130434784,0.014376957579136335,-0.016881820726074956,0.03947585298413948,0.8043478260869565,0.7402173913043479,0.7454347826086954,0.013233804347826087,0.0028857153225806433,0.014647517428663872,-0.024522844086021504,0.575,-0.03152933815473883,0.0,0.794,0.0112380622795699
"T=720s [0.70,0.85)",720,12.0,0.7,0.85,0.7749999999999999,0.15000000000000002,186,61,0.3279569892473118,-0.4967419999999996,-0.0026706559139784924,-0.008143311475409839,0.01781458510454669,-0.03758724271889,0.03224593089093302,0.7704918032786885,0.7610655737704919,0.7662295081967211,0.01240560655737705,0.0024074978924731164,0.014354174399693513,-0.024522844086021504,0.5777777777777777,-0.051941417118583515,0.0,0.464,-0.002566232908602146
"T=720s [0.70,0.90)",720,12.0,0.7,0.9,0.8,0.20000000000000007,186,73,0.3924731182795699,-0.07903700000000025,-0.000424930107526883,-0.0010826986301369882,0.018539618110601796,-0.0367625816043064,0.03591272138925264,0.7945205479452054,0.7788356164383561,0.7839726027397261,0.01163064383561644,-0.0015014368351254498,0.011815697509082157,-0.023333274193548383,0.4444444444444444,-0.04857827911338856,0.0,0.519,-0.000265926102150536
"T=720s [0.70,0.95)",720,12.0,0.7,0.95,0.825,0.25,186,78,0.41935483870967744,-1.6595503800000002,-0.008922313870967744,-0.021276286923076922,0.019802979778252308,-0.04773615423634227,0.02989152649440678,0.782051282051282,0.7872179487179487,0.7920769230769229,0.011250645897435898,-0.003840229716845881,0.01050727172347683,-0.023333274193548383,0.3111111111111111,-0.0582434259598191,0.0,0.336,-0.00868798839311828
"T=720s [0.70,1.00)",720,12.0,0.7,1.0,0.85,0.30000000000000004,186,78,0.41935483870967744,-1.6595503800000002,-0.008922313870967744,-0.021276286923076922,0.019802979778252308,-0.04773615423634227,0.02989152649440678,0.782051282051282,0.7872179487179487,0.7920769230769229,0.011250645897435898,-0.004814631557347673,0.009965435104779473,-0.02199437064516129,0.2,-0.05770158934112174,0.0,0.336,-0.00868798839311828
"T=720s [0.75,0.80)",720,12.0,0.75,0.8,0.775,0.050000000000000044,186,14,0.07526881720430108,2.9120559999999998,0.01565621505376344,0.20800400000000002,0.004045228005544071,0.007727568162897061,0.023584861944629817,1.0,0.7750000000000001,0.7800000000000001,0.011995999999999998,0.0006738356630824376,0.0142983619658984,-0.024522844086021504,0.5333333333333333,-0.006570793803001339,0.0,1.0,0.015614726510752686
"T=720s [0.75,0.85)",720,12.0,0.75,0.85,0.8,0.09999999999999998,186,29,0.15591397849462366,0.31406899999999993,0.0016885430107526878,0.010829965517241393,0.011299763270843519,-0.02045899300010061,0.023836079021605984,0.8275862068965517,0.8008620689655171,0.8058620689655174,0.010894172413793105,-0.0007104378548387105,0.013273433210898238,-0.024522844086021504,0.5,-0.033732426210998846,0.0,0.589,0.0018104313225806462
"T=720s [0.75,0.90)",720,12.0,0.75,0.9,0.825,0.15000000000000002,186,41,0.22043010752688172,0.731774,0.003934268817204301,0.01784814634146341,0.012407127551377751,-0.02038370118349609,0.028252238817904694,0.8536585365853658,0.8208536585365852,0.8258536585365853,0.009956731707317075,-0.004540435043010754,0.011098094676444483,-0.02400253349462366,0.37777777777777777,-0.03148179585994057,0.0,0.664,0.004110738129032259
"T=720s [0.75,0.95)",720,12.0,0.75,0.95,0.85,0.19999999999999996,186,46,0.24731182795698925,-0.84873938,-0.00456311494623656,-0.018450856086956527,0.014240008224344286,-0.03247353106595136,0.02334730117347824,0.8260869565217391,0.8305,0.8350434782608694,0.00949433434782609,-0.006879227924731186,0.010396315843202716,-0.02400253349462366,0.26666666666666666,-0.042869846909154075,0.0,0.384,-0.004311324161935481
"T=720s [0.75,1.00)",720,12.0,0.75,1.0,0.875,0.25,186,46,0.24731182795698925,-0.84873938,-0.00456311494623656,-0.018450856086956527,0.014240008224344286,-0.03247353106595136,0.02334730117347824,0.8260869565217391,0.8305,0.8350434782608694,0.00949433434782609,-0.007853629765232979,0.010366152006436957,-0.02400253349462366,0.2,-0.04283968307238832,0.0,0.384,-0.004311324161935481
"T=720s [0.80,0.85)",720,12.0,0.8,0.85,0.825,0.04999999999999993,186,15,0.08064516129032258,-2.597987,-0.013967672043010752,-0.1731991333333333,0.010438230825564785,-0.03442660446111773,0.006491260375096227,0.6666666666666666,0.8249999999999998,0.8300000000000001,0.009865800000000001,-0.0010139191111111115,0.008659081037352169,-0.017844273548387097,0.4666666666666667,-0.043085685498469896,0.0,0.066,-0.01380429518817205
"T=720s [0.80,0.90)",720,12.0,0.8,0.9,0.8500000000000001,0.09999999999999998,186,27,0.14516129032258066,-2.180282,-0.01172194623655914,-0.08075118518518515,0.011644265983090549,-0.03454470756341661,0.011100815090298335,0.7777777777777778,0.8446296296296296,0.8496296296296295,0.008899333333333334,-0.004574831762096774,0.007694003021413146,-0.02400253349462366,0.325,-0.04223871058482976,0.0,0.136,-0.011503988381720433
"T=720s [0.80,0.95)",720,12.0,0.8,0.95,0.875,0.1499999999999999,186,32,0.17204301075268819,-3.7607953800000002,-0.02021933,-0.11752485562500001,0.013527442996803403,-0.04673311827373467,0.00629445827373467,0.75,0.85478125,0.8591250000000001,0.008399855625000001,-0.00640531000358423,0.007409981522655006,-0.02400253349462366,0.2,-0.054143099796389677,0.0,0.043,-0.019926050672688156
"T=720s [0.80,1.00)",720,12.0,0.8,1.0,0.9,0.19999999999999996,186,32,0.17204301075268819,-3.7607953800000002,-0.02021933,-0.11752485562500001,0.013527442996803403,-0.04673311827373467,0.00629445827373467,0.75,0.85478125,0.8591250000000001,0.008399855625000001,-0.007379711844086022,0.007770619226909789,-0.02400253349462366,0.13333333333333333,-0.05450373750064446,0.0,0.043,-0.019926050672688156
"T=720s [0.85,0.90)",720,12.0,0.85,0.9,0.875,0.050000000000000044,186,12,0.06451612903225806,0.417705,0.002245725806451613,0.03480875,0.005127685515272396,-0.007804537803482283,0.012295989416385508,0.9166666666666666,0.8691666666666666,0.8741666666666665,0.007691250000000001,-0.006549360313620071,0.007354389755428088,-0.02400253349462366,0.23333333333333334,-0.015158927558910372,0.0,0.704,0.0023003068064516145
"T=720s [0.85,0.95)",720,12.0,0.85,0.95,0.8999999999999999,0.09999999999999998,186,17,0.0913978494623656,-1.16280838,-0.006251657956989247,-0.06840049294117648,0.008659045169249978,-0.023223386488719203,0.01072007057474071,0.8235294117647058,0.8810588235294119,0.8848235294117647,0.007106375294117648,-0.007028693560483872,0.007471367184114737,-0.02400253349462366,0.2,-0.03069475367283394,0.0,0.252,-0.006121755484516129
"T=720s [0.85,1.00)",720,12.0,0.85,1.0,0.925,0.15000000000000002,186,17,0.0913978494623656,-1.16280838,-0.006251657956989247,-0.06840049294117648,0.008659045169249978,-0.023223386488719203,0.01072007057474071,0.8235294117647058,0.8810588235294119,0.8848235294117647,0.007106375294117648,-0.007222129449820789,0.007857302667881426,-0.02400253349462366,0.2,-0.03108068915660063,0.0,0.252,-0.006121755484516129
"T=720s [0.90,0.95)",720,12.0,0.9,0.95,0.925,0.04999999999999993,186,5,0.026881720430107527,-1.5805133800000002,-0.008497383763440862,-0.316102676,0.006962729638859218,-0.02214433385560493,0.005149566328723206,0.6,0.9096,0.9104000000000001,0.0057026759999999985,-0.003999152944444444,0.0045242660008591755,-0.012116210913978496,0.2,-0.026668599856464106,0.0,0.138,-0.008422062290967739
"T=720s [0.90,1.00)",720,12.0,0.9,1.0,0.95,0.09999999999999998,186,5,0.026881720430107527,-1.5805133800000002,-0.008497383763440862,-0.316102676,0.006962729638859218,-0.02214433385560493,0.005149566328723206,0.6,0.9096,0.9104000000000001,0.0057026759999999985,-0.003975833666666667,0.0046357838297143615,-0.012116210913978496,0.2,-0.02678011768531929,0.0,0.138,-0.008422062290967739
"T=720s [0.95,1.00)",720,12.0,0.95,1.0,0.975,0.050000000000000044,186,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,-0.0019337528745519722,0.0035386300507089068,-0.008497383763440862,0.3333333333333333,-0.0035386300507089068,0.0,0.0,0.0
"T=750s [0.50,0.55)",750,12.5,0.5,0.55,0.525,0.050000000000000044,186,26,0.13978494623655913,0.7172609999999997,0.0038562419354838695,0.027586961538461525,0.01345261217871982,-0.022510877934806973,0.030223361805774715,0.5769230769230769,0.5263461538461539,0.5319230769230769,0.017413038461538462,0.006899178494623657,0.013086523966920026,-0.010727129032258068,0.6,-0.035597401901727,0.0,0.625,0.0038668314892473087
"T=750s [0.50,0.60)",750,12.5,0.5,0.6,0.55,0.09999999999999998,186,58,0.3118279569892473,-0.3878989999999991,-0.002085478494623651,-0.0066879137931034355,0.02026390894279434,-0.041802740022500555,0.037631783033253256,0.5689655172413793,0.5531896551724138,0.558448275862069,0.0172051551724138,0.008969466021505376,0.014424900752467372,-0.010727129032258068,0.64,-0.056227640774967926,0.0,0.461,-0.0020082387849462324
"T=750s [0.50,0.65)",750,12.5,0.5,0.65,0.575,0.15000000000000002,186,86,0.46236559139784944,0.5256239999999996,0.0028259354838709658,0.00611190697674418,0.02422984060299357,-0.044664552097996434,0.050316423065738365,0.6046511627906976,0.5759302325581396,0.5816279069767442,0.016911348837209305,0.014178664695340504,0.015317456128000792,-0.009267768817204305,0.8,-0.059982008225997224,0.0,0.547,0.002483771258064522
"T=750s [0.50,0.70)",750,12.5,0.5,0.7,0.6,0.19999999999999996,186,114,0.6129032258064516,1.040066,0.005591752688172043,0.009123385964912278,0.02741250583245279,-0.048136758743435426,0.05932026411977952,0.631578947368421,0.600219298245614,0.6059649122807018,0.01649064912280702,0.01605560734767025,0.01791756488102861,-0.012035473118279573,0.8,-0.06605432362446403,0.0,0.572,0.004836802913978492
"T=750s [0.50,0.75)",750,12.5,0.5,0.75,0.625,0.25,186,135,0.7258064516129032,-1.5213369999999988,-0.008179231182795692,-0.011269162962962966,0.030065816175304714,-0.06710823088639294,0.05074976852080155,0.6296296296296297,0.6191481481481482,0.6248148148148148,0.01608397777777778,0.018781939964157706,0.022803272106539152,-0.017204586021505378,0.8,-0.08991150299293209,0.0,0.383,-0.008861691956989236
"T=750s [0.50,0.80)",750,12.5,0.5,0.8,0.65,0.30000000000000004,186,154,0.8279569892473119,-2.482792,-0.013348344086021504,-0.016122025974025987,0.03185808179838782,-0.07579018441086162,0.04909349623881862,0.6428571428571429,0.6377597402597402,0.6433766233766233,0.01560254545454546,0.017663748924731177,0.025702510482876036,-0.017204586021505378,0.7,-0.10149269489373766,0.0,0.33,-0.014351197704301074
"T=750s [0.50,0.85)",750,12.5,0.5,0.85,0.675,0.35,186,168,0.9032258064516129,-2.2790959999999996,-0.012253204301075267,-0.013566047619047616,0.03263858512982251,-0.07622483115552739,0.05171842255337686,0.6607142857142857,0.6536011904761905,0.6591666666666667,0.015113666666666671,0.017494345340501784,0.02663735080965693,-0.01959612365591398,0.7,-0.10286218196518432,0.0,0.348,-0.012935217688171997
"T=750s [0.50,0.90)",750,12.5,0.5,0.9,0.7,0.4,186,180,0.967741935483871,-2.927618,-0.015739881720430105,-0.01626454444444445,0.0333889425686479,-0.08118220915497998,0.049702445714119775,0.6722222222222223,0.6683611111111112,0.6738888888888889,0.014597877777777778,0.015176932917562716,0.02401976606990959,-0.01959612365591398,0.7,-0.10520197522488957,0.0,0.3,-0.01624415144086019
"T=750s [0.50,0.95)",750,12.5,0.5,0.95,0.725,0.44999999999999996,186,182,0.978494623655914,-2.79203209,-0.015010925215053764,-0.015340835659340657,0.03339475694201926,-0.08046464882141151,0.050442798391303986,0.6758241758241759,0.6711895604395605,0.6766758241758242,0.014489187307692308,0.013873034473118271,0.022706503534697223,-0.01959612365591398,0.7,-0.10317115235610873,0.0,0.309,-0.015515078680376328
"T=750s [0.50,1.00)",750,12.5,0.5,1.0,0.75,0.5,186,182,0.978494623655914,-2.79203209,-0.015010925215053764,-0.015340835659340657,0.03339475694201926,-0.08046464882141151,0.050442798391303986,0.6758241758241759,0.6711895604395605,0.6766758241758242,0.014489187307692308,0.013301657892473112,0.022067788367857142,-0.018867167150537635,0.7,-0.10253243718926865,0.0,0.309,-0.015515078680376328
"T=750s [0.55,0.60)",750,12.5,0.55,0.6,0.575,0.04999999999999993,186,32,0.17204301075268819,-1.105159999999999,-0.005941720430107522,-0.03453624999999997,0.015146138987270727,-0.03562815284515815,0.0237447119849431,0.5625,0.575,0.58,0.017036250000000003,0.007838176164874552,0.01387854953035428,-0.010727129032258068,0.6333333333333333,-0.049506702375512426,0.0,0.355,-0.0058750702741935485
"T=750s [0.55,0.65)",750,12.5,0.55,0.65,0.6000000000000001,0.09999999999999998,186,60,0.3225806451612903,-0.19163699999999984,-0.0010303064516129024,-0.0031939499999999853,0.020151164945597485,-0.04052658974498397,0.03846597684175817,0.6166666666666667,0.5974166666666666,0.6031666666666666,0.016693950000000003,0.01224105887096774,0.014426319016704799,-0.009451693548387102,0.8,-0.05495290876168877,0.0,0.49,-0.0013830602311827925
"T=750s [0.55,0.70)",750,12.5,0.55,0.7,0.625,0.1499999999999999,186,88,0.4731182795698925,0.3228049999999998,0.001735510752688171,0.0036682386363636353,0.023886084933869286,-0.045081215717695626,0.04855223722307197,0.6477272727272727,0.6220454545454545,0.6278409090909092,0.016218125000000003,0.012757883870967738,0.016570845353102947,-0.014404758064516137,0.7777777777777778,-0.06165206107079857,0.0,0.525,0.0009699714247311936
"T=750s [0.55,0.75)",750,12.5,0.55,0.75,0.65,0.19999999999999996,186,109,0.5860215053763441,-2.2385980000000005,-0.012035473118279573,-0.02053759633027523,0.026878965377961722,-0.06471824525908455,0.0406472990225254,0.6422018348623854,0.6412844036697246,0.6469724770642202,0.01576695412844037,0.015484216487455193,0.02110599951838926,-0.017204586021505378,0.7777777777777778,-0.08582424477747382,0.0,0.314,-0.012728523446236548
"T=750s [0.55,0.80)",750,12.5,0.55,0.8,0.675,0.25,186,128,0.6881720430107527,-3.2000530000000005,-0.017204586021505378,-0.025000414062500007,0.02886602427942095,-0.07378199360917044,0.03937282156615968,0.65625,0.660390625,0.666015625,0.015234789062500002,0.014366025448028669,0.023681823120669552,-0.017204586021505378,0.6666666666666666,-0.09746381672983999,0.0,0.252,-0.018218029193548337
"T=750s [0.55,0.85)",750,12.5,0.55,0.85,0.7,0.29999999999999993,186,142,0.7634408602150538,-2.9963570000000006,-0.016109446236559143,-0.021101105633802814,0.029725963003714887,-0.07437233372384032,0.04215344125072204,0.676056338028169,0.6769014084507042,0.6824647887323944,0.014692654929577468,0.014196621863799278,0.024526894260385405,-0.01959612365591398,0.6666666666666666,-0.09889922798422572,0.0,0.278,-0.01680204917741933
"T=750s [0.55,0.90)",750,12.5,0.55,0.9,0.7250000000000001,0.35,186,154,0.8279569892473119,-3.644879,-0.01959612365591398,-0.023668045454545455,0.030545568690457013,-0.07946543828920972,0.04027319097738176,0.6883116883116883,0.6923376623376624,0.6978571428571428,0.014122590909090908,0.011879209440860208,0.021963535492808564,-0.01959612365591398,0.6666666666666666,-0.10142897378201829,0.0,0.239,-0.0201109829301075
"T=750s [0.55,0.95)",750,12.5,0.55,0.95,0.75,0.3999999999999999,186,156,0.8387096774193549,-3.5092930900000003,-0.018867167150537635,-0.02249546852564102,0.030552421532991692,-0.07874991335520135,0.04101557905412608,0.6923076923076923,0.6953301282051282,0.700801282051282,0.014001878782051284,0.010575310996415763,0.02077980270440247,-0.01959612365591398,0.6666666666666666,-0.09952971605960381,0.0,0.247,-0.01938191016962366
"T=750s [0.55,1.00)",750,12.5,0.55,1.0,0.775,0.44999999999999996,186,156,0.8387096774193549,-3.5092930900000003,-0.018867167150537635,-0.02249546852564102,0.030552421532991692,-0.07874991335520135,0.04101557905412608,0.6923076923076923,0.6953301282051282,0.700801282051282,0.014001878782051284,0.010003934415770601,0.020062834637347197,-0.018867167150537635,0.6666666666666666,-0.09881274799254855,0.0,0.247,-0.01938191016962366
"T=750s [0.60,0.65)",750,12.5,0.6,0.65,0.625,0.050000000000000044,186,28,0.15053763440860216,0.9135229999999996,0.004911413978494622,0.03262582142857141,0.013279624944718708,-0.021116650913154046,0.03093947887014329,0.6785714285714286,0.6230357142857141,0.6296428571428573,0.016302750000000005,0.010419785663082439,0.011647651494218106,-0.009451693548387102,0.8333333333333334,-0.03276430240737215,0.0,0.634,0.004492010043010751
