contract_id,file,t_seconds,timestamp_utc,close_time,remaining_seconds,yes_mid,selected_side,selected_label,selected_mid,selected_ask,selected_ask_qty,entry_spot,entry_target,entry_delta,spot_agrees,actual_label,actual_side,success,fee,net_pnl,final_price,final_target
KXBTC15M-26JUN020630-30,cli_predictor_polymarket_KXBTC15M-26JUN020630-30.csv,630,2026-06-02T10:19:31.223Z,2026-06-02T10:30:00+00:00,628.777,0.605,YES,1,0.605,0.61,515.0,69573.48,69572.35,1.1299999999901047,True,0,NO,False,0.016653,-0.626653,69512.02,69572.35
KXBTC15M-26JUN020645-45,cli_predictor_polymarket_KXBTC15M-26JUN020645-45.csv,600,2026-06-02T10:35:00.351Z,2026-06-02T10:45:00+00:00,599.649,0.12,NO,0,0.88,0.89,650.54,69486.96,69539.97,-53.00999999999476,True,0,NO,True,0.006853,0.10314699999999999,69373.84,69539.97
KXBTC15M-26JUN020645-45,cli_predictor_polymarket_KXBTC15M-26JUN020645-45.csv,630,2026-06-02T10:34:27.614Z,2026-06-02T10:45:00+00:00,632.386,0.22,NO,0,0.78,0.79,233.0,69552.37,69539.97,12.39999999999418,False,0,NO,True,0.011613,0.19838699999999995,69373.84,69539.97
KXBTC15M-26JUN020700-00,cli_predictor_polymarket_KXBTC15M-26JUN020700-00.csv,600,2026-06-02T10:50:00.896Z,2026-06-02T11:00:00+00:00,599.104,0.515,YES,1,0.515,0.52,199.0,69423.56,69382.11,41.44999999999709,True,1,YES,True,0.017472,0.462528,69562.4,69382.11
KXBTC15M-26JUN020700-00,cli_predictor_polymarket_KXBTC15M-26JUN020700-00.csv,630,2026-06-02T10:49:29.927Z,2026-06-02T11:00:00+00:00,630.073,0.4649999999999999,NO,0,0.5350000000000001,0.54,401.13,69415.21,69382.11,33.10000000000582,False,1,YES,False,0.017388,-0.557388,69562.4,69382.11
KXBTC15M-26JUN020715-15,cli_predictor_polymarket_KXBTC15M-26JUN020715-15.csv,600,2026-06-02T11:04:59.286Z,2026-06-02T11:15:00+00:00,600.714,0.18,NO,0,0.8200000000000001,0.83,2530.39,69515.2,69570.46,-55.26000000000931,True,0,NO,True,0.009877000000000004,0.16012300000000004,69413.57,69570.46
KXBTC15M-26JUN020715-15,cli_predictor_polymarket_KXBTC15M-26JUN020715-15.csv,630,2026-06-02T11:04:29.774Z,2026-06-02T11:15:00+00:00,630.226,0.225,NO,0,0.775,0.78,1170.0,69515.2,69570.46,-55.26000000000931,True,0,NO,True,0.012012,0.20798799999999998,69413.57,69570.46
KXBTC15M-26JUN020730-30,cli_predictor_polymarket_KXBTC15M-26JUN020730-30.csv,600,2026-06-02T11:19:57.532Z,2026-06-02T11:30:00+00:00,602.468,0.125,NO,0,0.875,0.88,5347.85,69400.14,69454.51,-54.36999999999534,True,0,NO,True,0.007392000000000001,0.112608,69390.86,69454.51
KXBTC15M-26JUN020730-30,cli_predictor_polymarket_KXBTC15M-26JUN020730-30.csv,630,2026-06-02T11:19:30.499Z,2026-06-02T11:30:00+00:00,629.501,0.125,NO,0,0.875,0.88,2260.45,69348.94,69454.51,-105.56999999999243,True,0,NO,True,0.007392000000000001,0.112608,69390.86,69454.51
KXBTC15M-26JUN020745-45,cli_predictor_polymarket_KXBTC15M-26JUN020745-45.csv,600,2026-06-02T11:35:00.729Z,2026-06-02T11:45:00+00:00,599.271,0.255,NO,0,0.745,0.75,2855.82,69327.01,69387.43,-60.419999999998254,True,0,NO,True,0.013125000000000001,0.236875,69382.74,69387.43
KXBTC15M-26JUN020745-45,cli_predictor_polymarket_KXBTC15M-26JUN020745-45.csv,630,2026-06-02T11:34:27.618Z,2026-06-02T11:45:00+00:00,632.382,0.235,NO,0,0.765,0.77,45.65,69363.75,69387.43,-23.679999999993015,True,0,NO,True,0.012397,0.217603,69382.74,69387.43
KXBTC15M-26JUN020800-00,cli_predictor_polymarket_KXBTC15M-26JUN020800-00.csv,600,2026-06-02T11:50:00.886Z,2026-06-02T12:00:00+00:00,599.114,0.725,YES,1,0.725,0.73,5.0,69452.73,69396.09,56.63999999999942,True,1,YES,True,0.013797000000000002,0.256203,69421.21,69396.09
KXBTC15M-26JUN020800-00,cli_predictor_polymarket_KXBTC15M-26JUN020800-00.csv,630,2026-06-02T11:49:28.420Z,2026-06-02T12:00:00+00:00,631.58,0.785,YES,1,0.785,0.79,1632.05,69437.56,69396.09,41.470000000001164,True,1,YES,True,0.011613,0.19838699999999995,69421.21,69396.09
KXBTC15M-26JUN020815-15,cli_predictor_polymarket_KXBTC15M-26JUN020815-15.csv,600,2026-06-02T12:04:58.976Z,2026-06-02T12:15:00+00:00,601.024,0.555,YES,1,0.555,0.56,1260.43,69400.36,69398.38,1.9799999999959255,True,0,NO,False,0.017248,-0.5772480000000001,69284.26,69398.38
KXBTC15M-26JUN020815-15,cli_predictor_polymarket_KXBTC15M-26JUN020815-15.csv,630,2026-06-02T12:04:28.327Z,2026-06-02T12:15:00+00:00,631.673,0.695,YES,1,0.695,0.7,443.79,69386.56,69398.38,-11.820000000006985,False,0,NO,False,0.014700000000000003,-0.7147,69284.26,69398.38
KXBTC15M-26JUN020830-30,cli_predictor_polymarket_KXBTC15M-26JUN020830-30.csv,600,2026-06-02T12:20:01.860Z,2026-06-02T12:30:00+00:00,598.14,0.185,NO,0,0.815,0.82,323.33,69154.25,69258.49,-104.24000000000524,True,0,NO,True,0.010332000000000003,0.16966800000000004,69201.98,69258.49
KXBTC15M-26JUN020830-30,cli_predictor_polymarket_KXBTC15M-26JUN020830-30.csv,630,2026-06-02T12:19:31.366Z,2026-06-02T12:30:00+00:00,628.634,0.235,NO,0,0.765,0.77,488.23,69169.75,69258.49,-88.74000000000524,True,0,NO,True,0.012397,0.217603,69201.98,69258.49
KXBTC15M-26JUN020845-45,cli_predictor_polymarket_KXBTC15M-26JUN020845-45.csv,600,2026-06-02T12:34:57.368Z,2026-06-02T12:45:00+00:00,602.632,0.205,NO,0,0.795,0.8,2656.41,69085.42,69189.08,-103.66000000000349,True,0,NO,True,0.0112,0.18879999999999997,69123.68,69189.08
KXBTC15M-26JUN020845-45,cli_predictor_polymarket_KXBTC15M-26JUN020845-45.csv,630,2026-06-02T12:34:31.855Z,2026-06-02T12:45:00+00:00,628.145,0.235,NO,0,0.765,0.77,2846.55,69127.25,69189.08,-61.830000000001746,True,0,NO,True,0.012397,0.217603,69123.68,69189.08
KXBTC15M-26JUN020900-00,cli_predictor_polymarket_KXBTC15M-26JUN020900-00.csv,600,2026-06-02T12:49:57.625Z,2026-06-02T13:00:00+00:00,602.375,0.285,NO,0,0.7150000000000001,0.72,320.82,69046.09,69129.56,-83.47000000000116,True,0,NO,True,0.014112000000000001,0.265888,68988.7,69129.56
KXBTC15M-26JUN020900-00,cli_predictor_polymarket_KXBTC15M-26JUN020900-00.csv,630,2026-06-02T12:49:30.091Z,2026-06-02T13:00:00+00:00,629.909,0.305,NO,0,0.6950000000000001,0.7,2785.29,69061.67,69129.56,-67.88999999999942,True,0,NO,True,0.014700000000000003,0.28530000000000005,68988.7,69129.56
KXBTC15M-26JUN020915-15,cli_predictor_polymarket_KXBTC15M-26JUN020915-15.csv,600,2026-06-02T13:05:02.126Z,2026-06-02T13:15:00+00:00,597.874,0.635,YES,1,0.635,0.64,400.0,69063.68,68975.68,88.0,True,0,NO,False,0.016128000000000003,-0.656128,68847.47,68975.68
KXBTC15M-26JUN020915-15,cli_predictor_polymarket_KXBTC15M-26JUN020915-15.csv,630,2026-06-02T13:04:32.407Z,2026-06-02T13:15:00+00:00,627.593,0.685,YES,1,0.685,0.69,866.24,69073.11,68975.68,97.43000000000757,True,0,NO,False,0.014973000000000004,-0.704973,68847.47,68975.68
KXBTC15M-26JUN020930-30,cli_predictor_polymarket_KXBTC15M-26JUN020930-30.csv,600,2026-06-02T13:19:58.493Z,2026-06-02T13:30:00+00:00,601.507,0.675,YES,1,0.675,0.68,283.52,68952.06,68855.95,96.11000000000058,True,1,YES,True,0.015232,0.30476799999999993,68913.23,68855.95
KXBTC15M-26JUN020930-30,cli_predictor_polymarket_KXBTC15M-26JUN020930-30.csv,630,2026-06-02T13:19:27.526Z,2026-06-02T13:30:00+00:00,632.474,0.725,YES,1,0.725,0.73,364.28,68952.06,68855.95,96.11000000000058,True,1,YES,True,0.013797000000000002,0.256203,68913.23,68855.95
KXBTC15M-26JUN020945-45,cli_predictor_polymarket_KXBTC15M-26JUN020945-45.csv,600,2026-06-02T13:34:58.421Z,2026-06-02T13:45:00+00:00,601.579,0.305,NO,0,0.6950000000000001,0.7,30.89,68850.18,68923.35,-73.1700000000128,True,0,NO,True,0.014700000000000003,0.28530000000000005,68790.61,68923.35
KXBTC15M-26JUN020945-45,cli_predictor_polymarket_KXBTC15M-26JUN020945-45.csv,630,2026-06-02T13:34:29.215Z,2026-06-02T13:45:00+00:00,630.785,0.275,NO,0,0.725,0.73,3550.38,68965.62,68923.35,42.26999999998952,False,0,NO,True,0.013797000000000002,0.256203,68790.61,68923.35
KXBTC15M-26JUN021000-00,cli_predictor_polymarket_KXBTC15M-26JUN021000-00.csv,600,2026-06-02T13:49:58.014Z,2026-06-02T14:00:00+00:00,601.986,0.505,YES,1,0.505,0.51,648.87,68760.45,68786.72,-26.270000000004075,False,0,NO,False,0.017493,-0.527493,68679.25,68786.72
