contract_id,source_file,entry_time,decision_horizon,direction,profit_margin,all_in_cost,fee_adjusted_edge,predicted_diverge_prob,diverge,realized_profit,model_expected_profit,sample
KXBTC15M-26MAY212230-30,combined_KXBTC15M-26MAY212230-30.csv,2026-05-22 02:29:00.429000+00:00,1m,K+NP,0.0,0.9385413300000001,0.06145866999999994,0.1198254636388847,0,0.06145866999999994,-0.058366793638884765,calibration
KXBTC15M-26MAY212330-30,combined_KXBTC15M-26MAY212330-30.csv,2026-05-22 03:29:01.443000+00:00,1m,NK+P,0.0,0.39391972000000003,0.60608028,0.06300994588767035,0,0.60608028,0.5430703341123296,calibration
KXBTC15M-26MAY220000-00,combined_KXBTC15M-26MAY220000-00.csv,2026-05-22 03:59:03.121000+00:00,1m,K+NP,0.0,0.953513,0.046486999999999945,0.08557380334705786,0,0.046486999999999945,-0.039086803347057913,calibration
KXBTC15M-26MAY220345-45,combined_KXBTC15M-26MAY220345-45.csv,2026-05-22 07:44:01.104000+00:00,1m,K+NP,0.0,0.91819952,0.08180047999999995,0.08439044733242516,0,0.08180047999999995,-0.002589967332425211,calibration
KXBTC15M-26MAY220445-45,combined_KXBTC15M-26MAY220445-45.csv,2026-05-22 08:43:01.009000+00:00,2m,K+NP,0.0,0.5167788799999999,0.48322112000000006,0.042497811637557045,0,0.48322112000000006,0.440723308362443,calibration
KXBTC15M-26MAY220530-30,combined_KXBTC15M-26MAY220530-30.csv,2026-05-22 09:28:00.776000+00:00,2m,NK+P,0.0,0.56665388,0.43334611999999995,0.04006725113001208,0,0.43334611999999995,0.39327886886998786,calibration
KXBTC15M-26MAY220745-45,combined_KXBTC15M-26MAY220745-45.csv,2026-05-22 11:44:02.083000+00:00,1m,NK+P,0.0,0.96413653,0.03586347000000001,0.10116614942308284,0,0.03586347000000001,-0.06530267942308284,calibration
KXBTC15M-26MAY220845-45,combined_KXBTC15M-26MAY220845-45.csv,2026-05-22 12:44:02.442000+00:00,1m,NK+P,0.0,0.925748,0.07425199999999998,0.11528915919530044,0,0.07425199999999998,-0.04103715919530046,calibration
KXBTC15M-26MAY221130-30,combined_KXBTC15M-26MAY221130-30.csv,2026-05-22 15:28:03.555000+00:00,2m,NK+P,0.0,0.993205,0.0067949999999999955,0.051641627704205675,0,0.0067949999999999955,-0.04484662770420568,calibration
KXBTC15M-26MAY221230-30,combined_KXBTC15M-26MAY221230-30.csv,2026-05-22 16:29:00.809000+00:00,1m,NK+P,0.0,0.9726130000000001,0.02738699999999994,0.11217981855902633,0,0.02738699999999994,-0.08479281855902639,calibration
