strategy,contract_id,decision_horizon,nominal_horizon,entry_time,direction,all_in_cost,diverge,predicted_diverge_prob,hold_return,emergency_full_loss_return,expected_return_at_entry,would_emergency_exit_if_current_logic
single_1m_hold,KXBTC15M-26MAY180100-00,1m,1m,2026-05-18 04:59:12.007000+00:00,NK+P,0.38593387999999995,0,0.08852689925493726,0.61406612,0.61406612,0.5255392207450628,False
single_1m_hold,KXBTC15M-26MAY180230-30,1m,1m,2026-05-18 06:29:00.790000+00:00,K+NP,0.87029888,0,0.03975969931417991,0.12970112,0.12970112,0.08994142068582009,False
single_1m_hold,KXBTC15M-26MAY180330-30,1m,1m,2026-05-18 07:29:48.351000+00:00,NK+P,0.04726825,0,0.10534014439791371,0.95273175,0.95273175,0.8473916056020863,False
single_1m_hold,KXBTC15M-26MAY180530-30,1m,1m,2026-05-18 09:29:02.288000+00:00,NK+P,0.6928165300000001,0,0.061900332012402526,0.3071834699999999,0.3071834699999999,0.24528313798759738,False
single_1m_hold,KXBTC15M-26MAY181030-30,1m,1m,2026-05-18 14:29:01.652000+00:00,NK+P,0.9663577300000001,0,0.12544975350958365,0.03364226999999986,0.03364226999999986,-0.09180748350958379,False
single_1m_hold,KXBTC15M-26MAY181845-45,1m,1m,2026-05-18 22:44:37.917000+00:00,K+NP,0.42851248000000003,0,0.0030983549690360816,0.57148752,0.57148752,0.5683891650309639,False
single_1m_hold,KXBTC15M-26MAY190200-00,1m,1m,2026-05-19 05:59:00.591000+00:00,K+NP,0.914868,0,0.10361687047590022,0.08513199999999999,0.08513199999999999,-0.018484870475900236,False
single_1m_hold,KXBTC15M-26MAY190230-30,1m,1m,2026-05-19 06:29:38.074000+00:00,NK+P,0.938605,0,0.0466644404383726,0.06139499999999998,0.06139499999999998,0.01473055956162738,False
single_1m_hold,KXBTC15M-26MAY190315-15,1m,1m,2026-05-19 07:14:00.638000+00:00,NK+P,0.50570437,0,0.009933657713464043,0.49429563,0.49429563,0.48436197228653594,False
single_1m_hold,KXBTC15M-26MAY190445-45,1m,1m,2026-05-19 08:44:01.312000+00:00,NK+P,0.69408937,0,0.022658999335200505,0.30591062999999996,0.30591062999999996,0.28325163066479947,False
single_1m_hold,KXBTC15M-26MAY190515-15,1m,1m,2026-05-19 09:14:02.309000+00:00,K+NP,0.96512937,0,0.07574245509426003,0.034870630000000014,0.034870630000000014,-0.04087182509426002,False
single_1m_hold,KXBTC15M-26MAY191730-30,1m,1m,2026-05-19 21:29:00.690000+00:00,NK+P,0.850355,0,0.06913444335412366,0.14964500000000003,0.14964500000000003,0.08051055664587636,False
single_1m_hold,KXBTC15M-26MAY200900-00,1m,1m,2026-05-20 12:59:21.981000+00:00,NK+P,0.81983472,0,0.03315834251896895,0.18016527999999998,0.18016527999999998,0.14700693748103102,False
single_1m_hold,KXBTC15M-26MAY201000-00,1m,1m,2026-05-20 13:59:13.488000+00:00,NK+P,0.96405972,0,0.07776261156708564,0.03594028000000005,0.03594028000000005,-0.04182233156708559,False
single_1m_hold,KXBTC15M-26MAY202145-45,1m,1m,2026-05-21 01:44:00.868000+00:00,NK+P,0.7765709199999999,0,0.13267459623905956,0.22342908000000006,0.22342908000000006,0.0907544837609405,False
single_1m_hold,KXBTC15M-26MAY202330-30,1m,1m,2026-05-21 03:29:17.337000+00:00,NK+P,0.30243472,0,0.04607922113720896,0.6975652800000001,0.6975652800000001,0.6514860588627911,False
single_1m_hold,KXBTC15M-26MAY210100-00,1m,1m,2026-05-21 04:59:00.948000+00:00,NK+P,0.57659888,0,0.04022871605202425,0.42340111999999996,0.42340111999999996,0.3831724039479757,False
single_1m_hold,KXBTC15M-26MAY210115-15,1m,1m,2026-05-21 05:14:01.929000+00:00,K+NP,0.39391972000000003,0,0.016259183195910448,0.60608028,0.60608028,0.5898210968040896,False
single_1m_hold,KXBTC15M-26MAY210600-00,1m,1m,2026-05-21 09:59:00.854000+00:00,K+NP,0.92583892,0,0.11242753503377362,0.07416107999999999,0.07416107999999999,-0.03826645503377363,False
single_1m_hold,KXBTC15M-26MAY211145-45,1m,1m,2026-05-21 15:44:00.402000+00:00,K+NP,0.93539472,0,0.05498588568521526,0.06460527999999999,0.06460527999999999,0.00961939431478473,False
single_1m_hold,KXBTC15M-26MAY211730-30,1m,1m,2026-05-21 21:29:01.247000+00:00,NK+P,0.936537,0,0.08137084478530816,0.06346300000000005,0.06346300000000005,-0.017907844785308116,False
single_1m_hold,KXBTC15M-26MAY211800-00,1m,1m,2026-05-21 21:59:07.589000+00:00,K+NP,0.63391972,0,0.025881248419821482,0.36608028000000004,0.36608028000000004,0.34019903158017856,False
single_1m_hold,KXBTC15M-26MAY212115-15,1m,1m,2026-05-22 01:14:02.228000+00:00,NK+P,0.55455972,0,0.0387877361550488,0.44544028,0.44544028,0.4066525438449512,False
single_1m_hold,KXBTC15M-26MAY220045-45,1m,1m,2026-05-22 04:44:06.650000+00:00,K+NP,0.54459472,0,0.044316426911641414,0.45540528,0.45540528,0.41108885308835863,False
single_1m_hold,KXBTC15M-26MAY220400-00,1m,1m,2026-05-22 07:59:02.124000+00:00,K+NP,0.5146397199999999,0,0.038204714366713445,0.4853602800000001,0.4853602800000001,0.4471555656332866,False
single_1m_hold,KXBTC15M-26MAY221000-00,1m,1m,2026-05-22 13:59:00.506000+00:00,NK+P,0.91730437,0,0.12956748033940402,0.08269563000000002,0.08269563000000002,-0.046871850339404,False
single_1m_hold,KXBTC15M-26MAY222115-15,1m,1m,2026-05-23 01:14:00.036000+00:00,K+NP,0.930292,0,0.09194080342857615,0.06970799999999999,0.06970799999999999,-0.022232803428576156,False
single_1m_hold,KXBTC15M-26MAY230045-45,1m,1m,2026-05-23 04:44:00.562000+00:00,K+NP,0.8089880000000002,0,0.03985467578537438,0.19101199999999985,0.19101199999999985,0.15115732421462547,False
single_1m_hold,KXBTC15M-26MAY230100-00,1m,1m,2026-05-23 04:59:00.102000+00:00,NK+P,0.8605611200000001,0,0.0665377807822717,0.13943887999999993,0.13943887999999993,0.07290109921772824,False
single_1m_hold,KXBTC15M-26MAY230315-15,1m,1m,2026-05-23 07:14:01.257000+00:00,K+NP,0.96833748,0,0.05297306150103125,0.03166252000000003,0.03166252000000003,-0.021310541501031226,False
single_1m_hold,KXBTC15M-26MAY230700-00,1m,1m,2026-05-23 10:59:00.788000+00:00,K+NP,0.5843947199999999,0,0.006579504033827555,0.4156052800000001,0.4156052800000001,0.4090257759661725,False
single_1m_hold,KXBTC15M-26MAY230915-15,1m,1m,2026-05-23 13:14:00.336000+00:00,NK+P,0.5278432500000001,0,0.02149540734716857,0.4721567499999999,0.4721567499999999,0.4506613426528313,False
single_1m_hold,KXBTC15M-26MAY231515-15,1m,1m,2026-05-23 19:14:03.209000+00:00,K+NP,0.9567611200000001,0,0.0399257548322772,0.04323887999999987,0.04323887999999987,0.003313125167722669,False
single_1m_hold,KXBTC15M-26MAY231715-15,1m,1m,2026-05-23 21:14:03.718000+00:00,K+NP,0.5655843700000001,0,0.0327209130432546,0.43441562999999994,0.43441562999999994,0.40169471695674536,False
single_1m_hold,KXBTC15M-26MAY231930-30,1m,1m,2026-05-23 23:29:26.064000+00:00,K+NP,0.9545147199999999,0,0.027970006246432495,0.04548528000000007,0.04548528000000007,0.017515273753567578,False
single_1m_hold,KXBTC15M-26MAY232200-00,1m,1m,2026-05-24 01:59:03.995000+00:00,NK+P,0.85851472,0,0.06811609134358548,0.14148528000000005,0.14148528000000005,0.07336918865641456,False
single_1m_hold,KXBTC15M-26MAY232215-15,1m,1m,2026-05-24 02:14:00.896000+00:00,NK+P,0.9578483200000001,0,0.12108911052854036,0.042151679999999914,0.042151679999999914,-0.07893743052854045,False
single_1m_hold,KXBTC15M-26MAY240015-15,1m,1m,2026-05-24 04:14:01.154000+00:00,NK+P,0.915193,0,0.015834583794640394,0.08480699999999997,0.08480699999999997,0.06897241620535957,False
single_1m_hold,KXBTC15M-26MAY240045-45,1m,1m,2026-05-24 04:44:00.398000+00:00,NK+P,0.945917,0,0.13321652979791523,0.05408299999999999,0.05408299999999999,-0.07913352979791524,False
single_1m_hold,KXBTC15M-26MAY240215-15,1m,1m,2026-05-24 06:14:02.001000+00:00,NK+P,0.927283,0,0.13107375426801782,0.07271700000000003,0.07271700000000003,-0.058356754268017785,False
single_1m_hold,KXBTC15M-26MAY240315-15,1m,1m,2026-05-24 07:14:00.374000+00:00,K+NP,0.56451472,0,0.05330391843983427,0.43548528,0.43548528,0.3821813615601657,False
single_1m_hold,KXBTC15M-26MAY240345-45,1m,1m,2026-05-24 07:44:12.811000+00:00,K+NP,0.72350437,0,0.0717116392175615,0.27649563,0.27649563,0.20478399078243847,False
single_1m_hold,KXBTC15M-26MAY241030-30,1m,1m,2026-05-24 14:29:00.077000+00:00,NK+P,0.622868,0,0.0480628094841224,0.377132,0.377132,0.32906919051587763,False
single_1m_hold,KXBTC15M-26MAY241530-30,1m,1m,2026-05-24 19:29:23.109000+00:00,NK+P,0.9643480000000001,0,0.09804734001864585,0.035651999999999906,0.035651999999999906,-0.06239534001864594,False
single_1m_hold,KXBTC15M-26MAY241615-15,1m,1m,2026-05-24 20:14:04.470000+00:00,K+NP,0.92581972,0,0.026311359524176764,0.07418027999999999,0.07418027999999999,0.04786892047582322,False
single_1m_hold,KXBTC15M-26MAY250245-45,1m,1m,2026-05-25 06:44:37.220000+00:00,NK+P,0.66195973,0,0.009220671671107558,0.33804027000000003,0.33804027000000003,0.32881959832889246,False
single_1m_hold,KXBTC15M-26MAY250315-15,1m,1m,2026-05-25 07:14:01.012000+00:00,K+NP,0.36458437,0,0.007018912294674644,0.63541563,0.63541563,0.6283967177053253,False
single_1m_hold,KXBTC15M-26MAY250545-45,1m,1m,2026-05-25 09:44:01.914000+00:00,NK+P,0.75496825,0,0.02894141953520506,0.24503175,0.24503175,0.21609033046479492,False
single_1m_hold,KXBTC15M-26MAY250730-30,1m,1m,2026-05-25 11:29:24.003000+00:00,K+NP,0.7126397199999999,0,0.038978844507393286,0.28736028000000013,0.28736028000000013,0.24838143549260686,False
single_1m_hold,KXBTC15M-26MAY250815-15,1m,1m,2026-05-25 12:14:02.390000+00:00,NK+P,0.945917,0,0.026953472331467627,0.05408299999999999,0.05408299999999999,0.027129527668532365,False
single_1m_hold,KXBTC15M-26MAY250915-15,1m,1m,2026-05-25 13:14:00.942000+00:00,K+NP,0.94923748,0,0.028839346873235753,0.05076252000000003,0.05076252000000003,0.02192317312676428,False
single_1m_hold,KXBTC15M-26MAY251145-45,1m,1m,2026-05-25 15:44:04.778000+00:00,NK+P,0.45615317,0,0.04700109882743467,0.54384683,0.54384683,0.49684573117256536,False
single_1m_hold,KXBTC15M-26MAY251200-00,1m,1m,2026-05-25 15:59:01.580000+00:00,K+NP,0.915193,0,0.08925756890264434,0.08480699999999997,0.08480699999999997,-0.004450568902644378,False
single_1m_hold,KXBTC15M-26MAY251230-30,1m,1m,2026-05-25 16:29:00.897000+00:00,NK+P,0.63391972,0,0.038355470021963996,0.36608028000000004,0.36608028000000004,0.32772480997803605,False
single_1m_hold,KXBTC15M-26MAY251500-00,1m,1m,2026-05-25 18:59:01.502000+00:00,K+NP,0.47455972,0,0.021471817217455745,0.52544028,0.52544028,0.5039684627825443,False
single_1m_hold,KXBTC15M-26MAY251900-00,1m,1m,2026-05-25 22:59:14.687000+00:00,K+NP,0.95671817,0,0.11451317314745524,0.043281829999999966,0.043281829999999966,-0.07123134314745527,False
single_1m_hold,KXBTC15M-26MAY251945-45,1m,1m,2026-05-25 23:44:00.641000+00:00,NK+P,0.5189174799999999,0,0.06727236848858109,0.48108252000000007,0.48108252000000007,0.413810151511419,False
single_1m_hold,KXBTC15M-26MAY252000-00,1m,1m,2026-05-25 23:59:04.259000+00:00,NK+P,0.965297,1,0.07979593123915446,-0.965297,-0.965297,-0.04509293123915442,False
single_1m_hold,KXBTC15M-26MAY252015-15,1m,1m,2026-05-26 00:14:54.058000+00:00,K+NP,0.87886437,0,0.007252988520097238,0.12113563000000005,0.12113563000000005,0.11388264147990282,False
single_1m_hold,KXBTC15M-26MAY252300-00,1m,1m,2026-05-26 02:59:00.376000+00:00,NK+P,0.93119708,0,0.08345197601138073,0.06880291999999999,0.06880291999999999,-0.014649056011380737,False
single_1m_hold,KXBTC15M-26MAY260045-45,1m,1m,2026-05-26 04:44:00.518000+00:00,NK+P,0.9619993299999999,0,0.06733759719989756,0.03800067000000007,0.03800067000000007,-0.029336927199897486,False
single_1m_hold,KXBTC15M-26MAY260345-45,1m,1m,2026-05-26 07:44:01.828000+00:00,K+NP,0.9598615699999999,0,0.06850387889759992,0.04013843000000006,0.04013843000000006,-0.028365448897599857,False
single_1m_hold,KXBTC15M-26MAY260515-15,1m,1m,2026-05-26 09:14:00.964000+00:00,K+NP,0.95558437,0,0.07468158676816436,0.04441563000000004,0.04441563000000004,-0.03026595676816432,False
single_1m_hold,KXBTC15M-26MAY260600-00,1m,1m,2026-05-26 09:59:00.141000+00:00,K+NP,0.90451732,0,0.10568787508937591,0.09548268000000004,0.09548268000000004,-0.010205195089375868,False
single_1m_hold,KXBTC15M-26MAY261100-00,1m,1m,2026-05-26 14:59:01.040000+00:00,NK+P,0.53211933,0,0.03550182165347422,0.46788067,0.46788067,0.4323788483465258,False
single_1m_hold,KXBTC15M-26MAY261145-45,1m,1m,2026-05-26 15:44:00.345000+00:00,K+NP,0.91091748,0,0.032196462308349084,0.08908252000000005,0.08908252000000005,0.05688605769165097,False
single_1m_hold,KXBTC15M-26MAY261345-45,1m,1m,2026-05-26 17:44:05.395000+00:00,K+NP,0.92051248,0,0.024647025318822454,0.07948752000000003,0.07948752000000003,0.054840494681177576,False
single_1m_hold,KXBTC15M-26MAY261430-30,1m,1m,2026-05-26 18:29:00.411000+00:00,NK+P,0.96405972,0,0.012678156091251211,0.03594028000000005,0.03594028000000005,0.023262123908748836,False
single_1m_hold,KXBTC15M-26MAY261515-15,1m,1m,2026-05-26 19:14:00.233000+00:00,NK+P,0.93967248,0,0.05774714402026473,0.06032751999999997,0.06032751999999997,0.00258037597973524,False
single_1m_hold,KXBTC15M-26MAY261530-30,1m,1m,2026-05-26 19:29:01.190000+00:00,NK+P,0.58546437,0,0.02069835830266727,0.41453563000000004,0.41453563000000004,0.3938372716973328,False
single_1m_hold,KXBTC15M-26MAY261600-00,1m,1m,2026-05-26 19:59:05.109000+00:00,K+NP,0.9185450000000002,0,0.08106085501614942,0.08145499999999983,0.08145499999999983,0.00039414498385041685,False
single_1m_hold,KXBTC15M-26MAY261900-00,1m,1m,2026-05-26 22:59:02.124000+00:00,K+NP,0.52463472,0,0.003583887929282975,0.47536528,0.47536528,0.471781392070717,False
single_1m_hold,KXBTC15M-26MAY261945-45,1m,1m,2026-05-26 23:44:22.218000+00:00,NK+P,0.56451472,0,0.06861273720195653,0.43548528,0.43548528,0.36687254279804343,False
single_1m_hold,KXBTC15M-26MAY262030-30,1m,1m,2026-05-27 00:29:15.630000+00:00,K+NP,0.7322197199999999,0,0.021141817753088425,0.2677802800000001,0.2677802800000001,0.24663846224691166,False
single_1m_hold,KXBTC15M-26MAY262215-15,1m,1m,2026-05-27 02:14:00.176000+00:00,K+NP,0.52463472,0,0.0068040320862943066,0.47536528,0.47536528,0.4685612479137057,False
single_1m_hold,KXBTC15M-26MAY270245-45,1m,1m,2026-05-27 06:44:17.158000+00:00,NK+P,0.81013972,0,0.04496649197861243,0.18986028,0.18986028,0.14489378802138755,False
single_1m_hold,KXBTC15M-26MAY270530-30,1m,1m,2026-05-27 09:29:01.536000+00:00,NK+P,0.68747248,0,0.021935363343609952,0.31252751999999995,0.31252751999999995,0.29059215665639,False
single_1m_hold,KXBTC15M-26MAY270615-15,1m,1m,2026-05-27 10:14:01.922000+00:00,K+NP,0.870103,0,0.13107817186425258,0.12989700000000004,0.12989700000000004,-0.0011811718642525393,False
single_1m_hold,KXBTC15M-26MAY271015-15,1m,1m,2026-05-27 14:14:00.312000+00:00,K+NP,0.96420048,0,0.03451844522983957,0.035799519999999974,0.035799519999999974,0.0012810747701604008,False
single_1m_hold,KXBTC15M-26MAY271230-30,1m,1m,2026-05-27 16:29:00.475000+00:00,K+NP,0.56451472,0,0.014330019919650347,0.43548528,0.43548528,0.42115526008034965,False
single_1m_hold,KXBTC15M-26MAY271430-30,1m,1m,2026-05-27 18:29:13.756000+00:00,NK+P,0.84240325,0,0.030238206484225177,0.15759674999999995,0.15759674999999995,0.12735854351577477,False
single_1m_hold,KXBTC15M-26MAY271845-45,1m,1m,2026-05-27 22:44:05.014000+00:00,K+NP,0.8259450000000002,0,0.02483983708628221,0.17405499999999985,0.17405499999999985,0.14921516291371764,False
single_1m_hold,KXBTC15M-26MAY272030-30,1m,1m,2026-05-28 00:29:01.231000+00:00,K+NP,0.63977268,0,0.11695885541268146,0.36022732,0.36022732,0.24326846458731854,False
single_1m_hold,KXBTC15M-26MAY272300-00,1m,1m,2026-05-28 02:59:01.143000+00:00,NK+P,0.94481668,0,0.08958884036785858,0.055183320000000036,0.055183320000000036,-0.034405520367858544,False
single_1m_hold,KXBTC15M-26MAY272315-15,1m,1m,2026-05-28 03:14:12.031000+00:00,K+NP,0.96512937,0,0.01669250247802032,0.034870630000000014,0.034870630000000014,0.018178127521979694,False
single_1m_hold,KXBTC15M-26MAY280145-45,1m,1m,2026-05-28 05:44:16.589000+00:00,NK+P,0.7179865699999999,0,0.08409636916057427,0.2820134300000001,0.2820134300000001,0.19791706083942584,False
single_1m_hold,KXBTC15M-26MAY280545-45,1m,1m,2026-05-28 09:44:00.491000+00:00,NK+P,0.42423472,0,0.018963828473254066,0.5757652799999999,0.5757652799999999,0.5568014515267459,False
single_1m_hold,KXBTC15M-26MAY281015-15,1m,1m,2026-05-28 14:14:01.562000+00:00,NK+P,0.8679720000000001,1,2.177929446596764e-06,-0.8679720000000001,-0.8679720000000001,0.13202582207055333,False
single_1m_hold,KXBTC15M-26MAY281045-45,1m,1m,2026-05-28 14:44:01.030000+00:00,K+NP,0.96627317,0,0.04967211492426269,0.033726829999999985,0.033726829999999985,-0.015945284924262705,False
single_1m_hold,KXBTC15M-26MAY281100-00,1m,1m,2026-05-28 14:59:01.950000+00:00,NK+P,0.53568937,0,0.06514400128611532,0.46431062999999995,0.46431062999999995,0.39916662871388464,False
single_1m_hold,KXBTC15M-26MAY281215-15,1m,1m,2026-05-28 16:14:02.108000+00:00,NK+P,0.23071972000000002,0,0.002852616341869004,0.76928028,0.76928028,0.7664276636581311,False
single_1m_hold,KXBTC15M-26MAY281245-45,1m,1m,2026-05-28 16:44:02.085000+00:00,NK+P,0.65793748,0,0.013513217791147912,0.34206252000000004,0.34206252000000004,0.32854930220885215,False
single_1m_hold,KXBTC15M-26MAY281600-00,1m,1m,2026-05-28 19:59:00.607000+00:00,NK+P,0.9450520000000001,1,0.09059484351181343,-0.9450520000000001,-0.9450520000000001,-0.03564684351181355,False
single_1m_hold,KXBTC15M-26MAY281630-30,1m,1m,2026-05-28 20:29:01.482000+00:00,NK+P,0.93646437,0,0.03650417843136555,0.06353562999999995,0.06353562999999995,0.0270314515686344,False
single_1m_hold,KXBTC15M-26MAY281945-45,1m,1m,2026-05-28 23:44:00.578000+00:00,K+NP,0.52463472,0,0.047828431155961394,0.47536528,0.47536528,0.4275368488440386,False
single_1m_hold,KXBTC15M-26MAY282000-00,1m,1m,2026-05-28 23:59:28.494000+00:00,NK+P,0.19165888,0,0.016344025900426242,0.80834112,0.80834112,0.7919970940995738,False
single_1m_hold,KXBTC15M-26MAY282115-15,1m,1m,2026-05-29 01:14:00.876000+00:00,NK+P,0.9598615699999999,0,0.044059501775568895,0.04013843000000006,0.04013843000000006,-0.0039210717755688365,False
single_1m_hold,KXBTC15M-26MAY282215-15,1m,1m,2026-05-29 02:14:03.610000+00:00,NK+P,0.964192,0,0.08738440519603237,0.03580799999999995,0.03580799999999995,-0.05157640519603242,False
single_1m_hold,KXBTC15M-26MAY290330-30,1m,1m,2026-05-29 07:29:28.271000+00:00,K+NP,0.5146397199999999,0,0.031003539108527982,0.4853602800000001,0.4853602800000001,0.4543567408914721,False
single_1m_hold,KXBTC15M-26MAY290400-00,1m,1m,2026-05-29 07:59:01.710000+00:00,NK+P,0.52463472,0,0.008484048710418707,0.47536528,0.47536528,0.4668812312895813,False
single_1m_hold,KXBTC15M-26MAY290600-00,1m,1m,2026-05-29 09:59:06.943000+00:00,K+NP,0.54459472,0,0.022156037872846174,0.45540528,0.45540528,0.4332492421271539,False
single_1m_hold,KXBTC15M-26MAY290615-15,1m,1m,2026-05-29 10:14:01.380000+00:00,K+NP,0.9545147199999999,0,0.028916680726592463,0.04548528000000007,0.04548528000000007,0.01656859927340761,False
single_1m_hold,KXBTC15M-26MAY290930-30,1m,1m,2026-05-29 13:29:01.960000+00:00,K+NP,0.5146397199999999,0,0.009988465884174817,0.4853602800000001,0.4853602800000001,0.4753718141158253,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY170030-30,3m,3m,2026-05-17 04:27:23.062000+00:00,NK+P,0.7309880000000001,0,0.04498342286629008,0.2690119999999999,0.2690119999999999,0.22402857713370983,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY170345-45,1m,1m,2026-05-17 07:44:18.938000+00:00,NK+P,0.47883748000000004,0,0.09991473947187575,0.52116252,0.52116252,0.4212477805281242,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY170915-15,2m,2m,2026-05-17 13:13:00.466000+00:00,K+NP,0.6853338800000001,0,0.04986618101497054,0.31466611999999994,0.31466611999999994,0.2647999389850294,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY171015-15,3m,3m,2026-05-17 14:12:03.278000+00:00,K+NP,0.6095815699999999,0,0.07632760602631675,0.3904184300000001,0.3904184300000001,0.3140908239736834,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY171145-45,3m,3m,2026-05-17 15:42:34.404000+00:00,K+NP,0.806617,0,0.07543060623452034,0.19338299999999997,-0.806617,0.11795239376547963,True
any_5_3_2_1_latch_hold,KXBTC15M-26MAY171515-15,1m,1m,2026-05-17 19:14:39.317000+00:00,K+NP,0.94495972,0,0.08296248073487139,0.05504028000000005,0.05504028000000005,-0.02792220073487134,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY171930-30,2m,2m,2026-05-17 23:28:14.903000+00:00,K+NP,0.9217449999999999,0,0.0705344977763478,0.07825500000000007,-0.9217449999999999,0.007720502223652281,True
any_5_3_2_1_latch_hold,KXBTC15M-26MAY172100-00,3m,3m,2026-05-18 00:59:05.325000+00:00,NK+P,0.49568936999999996,0,0.07624352075594375,0.50431063,-0.49568936999999996,0.4280671092440562,True
any_5_3_2_1_latch_hold,KXBTC15M-26MAY172130-30,5m,5m,2026-05-18 01:25:00.695000+00:00,K+NP,0.9599045300000001,0,0.044301743765178016,0.04009546999999991,0.04009546999999991,-0.004206273765178105,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY172200-00,5m,5m,2026-05-18 01:58:34.361000+00:00,NK+P,0.8488597199999999,0,0.046086808764670875,0.15114028000000013,-0.8488597199999999,0.10505347123532925,True
any_5_3_2_1_latch_hold,KXBTC15M-26MAY172215-15,5m,5m,2026-05-18 02:10:31.621000+00:00,K+NP,0.9311769999999999,0,0.013678015103574685,0.06882300000000008,0.06882300000000008,0.05514498489642539,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY172230-30,3m,3m,2026-05-18 02:29:46.465000+00:00,K+NP,0.7517597199999999,0,0.06320029696171525,0.2482402800000001,0.2482402800000001,0.18503998303828484,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY172300-00,3m,3m,2026-05-18 02:57:31.925000+00:00,K+NP,0.96739297,0,0.0707128636844444,0.03260702999999998,0.03260702999999998,-0.03810583368444442,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY180100-00,1m,1m,2026-05-18 04:59:12.007000+00:00,NK+P,0.38593387999999995,0,0.08852689925493726,0.61406612,0.61406612,0.5255392207450628,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY180230-30,3m,3m,2026-05-18 06:27:13.271000+00:00,K+NP,0.88098628,0,0.05481766746441591,0.11901371999999999,0.11901371999999999,0.06419605253558408,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY180330-30,2m,2m,2026-05-18 07:28:48.386000+00:00,NK+P,0.9693642,0,0.05130743541135555,0.03063579999999999,0.03063579999999999,-0.02067163541135556,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY180515-15,3m,3m,2026-05-18 09:12:00.542000+00:00,K+NP,0.8820724799999999,0,0.0393882820574036,0.11792752000000006,0.11792752000000006,0.07853923794259646,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY180530-30,1m,1m,2026-05-18 09:29:02.288000+00:00,NK+P,0.6928165300000001,0,0.061900332012402526,0.3071834699999999,0.3071834699999999,0.24528313798759738,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY180715-15,5m,5m,2026-05-18 11:10:06.865000+00:00,K+NP,0.969452,0,0.017162347988202528,0.03054800000000002,-0.969452,0.013385652011797491,True
any_5_3_2_1_latch_hold,KXBTC15M-26MAY181030-30,3m,3m,2026-05-18 14:28:18.056000+00:00,NK+P,0.96202717,0,0.06882770788841448,0.03797282999999996,-0.96202717,-0.030854877888414525,True
any_5_3_2_1_latch_hold,KXBTC15M-26MAY181430-30,3m,3m,2026-05-18 18:27:00.783000+00:00,K+NP,0.7049738799999999,0,0.0282182106663742,0.29502612000000006,0.29502612000000006,0.26680790933362586,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY181845-45,3m,3m,2026-05-18 22:42:01.910000+00:00,K+NP,0.938605,0,0.06970404820941917,0.06139499999999998,0.06139499999999998,-0.00830904820941919,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY190000-00,5m,5m,2026-05-19 03:55:04.179000+00:00,NK+P,0.964852,0,0.04283907176173265,0.03514799999999996,0.03514799999999996,-0.0076910717617326915,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY190200-00,1m,1m,2026-05-19 05:59:00.591000+00:00,K+NP,0.914868,0,0.10361687047590022,0.08513199999999999,0.08513199999999999,-0.018484870475900236,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY190230-30,1m,1m,2026-05-19 06:29:38.074000+00:00,NK+P,0.938605,0,0.0466644404383726,0.06139499999999998,0.06139499999999998,0.01473055956162738,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY190315-15,3m,3m,2026-05-19 07:13:26.833000+00:00,NK+P,0.52066477,0,0.06489679983612846,0.47933523,-0.52066477,0.41443843016387155,True
any_5_3_2_1_latch_hold,KXBTC15M-26MAY190445-45,5m,5m,2026-05-19 08:40:28.554000+00:00,NK+P,0.96529372,0,0.0252934071457482,0.03470627999999998,0.03470627999999998,0.00941287285425178,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY190515-15,1m,1m,2026-05-19 09:14:02.309000+00:00,K+NP,0.96512937,0,0.07574245509426003,0.034870630000000014,0.034870630000000014,-0.04087182509426002,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY190815-15,2m,2m,2026-05-19 12:13:13.284000+00:00,NK+P,0.63045052,0,0.062211317981581624,0.36954948,0.36954948,0.30733816201841835,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY190930-30,3m,3m,2026-05-19 13:27:01.522000+00:00,K+NP,0.67335972,0,0.034031084132672834,0.32664028,0.32664028,0.29260919586732714,False
any_5_3_2_1_latch_hold,KXBTC15M-26MAY191730-30,1m,1m,2026-05-19 21:29:00.690000+00:00,NK+P,0.850355,0,0.06913444335412366,0.14964500000000003,0.14964500000000003,0.08051055664587636,False
