feature,importance,importance_normalized,importance_type
entry_edge_mean,0.032351220716846915,0.0006747428165917657,abs_scaled_logit_coefficient
best_entry_cost_mean,0.03235122071682798,0.0006747428165913707,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_mean_mean,0.030223445874310896,0.0006303642503889079,abs_scaled_logit_coefficient
kalshi_btc_price_lag5_mean,0.029311249541266213,0.0006113387573965297,abs_scaled_logit_coefficient
kalshi_btc_price_lag5_max,0.02885021753490415,0.0006017231068084301,abs_scaled_logit_coefficient
kalshi_yes_mid_last,0.02819373069015881,0.0005880308944942208,abs_scaled_logit_coefficient
polymarket_yes_mid_last,0.027119024584761533,0.0005656159683029967,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_mean_last,0.026900874621273118,0.0005610660589783413,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_mean_min,0.02519024342631011,0.0005253877728097453,abs_scaled_logit_coefficient
best_entry_cost_min,0.017454398400826007,0.0003640428298507806,abs_scaled_logit_coefficient
entry_edge_max,0.01745439840082571,0.0003640428298507744,abs_scaled_logit_coefficient
polymarket_error_flag_mean,0.016244959300022496,0.0003388178050359547,abs_scaled_logit_coefficient
polymarket_error_flag_max,0.016244959300022493,0.0003388178050359546,abs_scaled_logit_coefficient
polymarket_error_flag_range,0.016244959300022493,0.0003388178050359546,abs_scaled_logit_coefficient
polymarket_error_rate_window,0.01624495930002249,0.00033881780503595456,abs_scaled_logit_coefficient
polymarket_error_flag_std,0.016244959300022455,0.00033881780503595385,abs_scaled_logit_coefficient
k_no_p_yes_entry_cost_mean,0.016193833247451047,0.0003377514793781005,abs_scaled_logit_coefficient
nk_plus_p_mean,0.01619383324744977,0.00033775147937807387,abs_scaled_logit_coefficient
k_yes_p_no_entry_cost_max,0.015768950505939256,0.00032888978663895744,abs_scaled_logit_coefficient
k_plus_np_max,0.015768950505933296,0.00032888978663883313,abs_scaled_logit_coefficient
k_yes_p_no_entry_cost_last,0.015708695857032832,0.00032763306770795597,abs_scaled_logit_coefficient
k_plus_np_last,0.015708695857026396,0.00032763306770782174,abs_scaled_logit_coefficient
kalshi_btc_price_lag10_change,0.014623002914800265,0.00030498899130022026,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_std_change,0.012364771160865925,0.0002578895118863526,abs_scaled_logit_coefficient
arb_available_last,0.011197432187061356,0.00023354256083939987,abs_scaled_logit_coefficient
implied_prob_spread_last,0.010868829172210473,0.00022668895473527013,abs_scaled_logit_coefficient
polymarket_order_book_imbalance_max,0.00986709021729088,0.00020579588952922815,abs_scaled_logit_coefficient
kalshi_last_price_range,0.006681701099882892,0.00013935887796071676,abs_scaled_logit_coefficient
arb_available_change,0.004006797580045263,8.356896045239283e-05,abs_scaled_logit_coefficient
time_to_close_seconds_max,0.003264777374303685,6.809279626148956e-05,abs_scaled_logit_coefficient
elapsed_fraction_min,0.0032647773740081417,6.809279625532548e-05,abs_scaled_logit_coefficient
polymarket_yes_mid_max,0.0007742076367441765,1.6147490878808934e-05,abs_scaled_logit_coefficient
nk_plus_p_min,0.00044659347012555346,9.31450898071014e-06,abs_scaled_logit_coefficient
k_no_p_yes_entry_cost_min,0.00044659347012511094,9.31450898070091e-06,abs_scaled_logit_coefficient
implied_prob_spread_roll10_std_std,0.00042384567515218715,8.840062857458034e-06,abs_scaled_logit_coefficient
arb_available_max,0.0,0.0,abs_scaled_logit_coefficient
polymarket_error_flag_min,0.0,0.0,abs_scaled_logit_coefficient
polymarket_error_flag_change,0.0,0.0,abs_scaled_logit_coefficient
polymarket_error_flag_last,0.0,0.0,abs_scaled_logit_coefficient
