sample,threshold_2m,threshold_1m,profit_margin,contracts,model_signal_contracts,trades,trade_rate,divergences,divergence_rate,mean_all_in_cost,mean_fee_adjusted_edge,mean_predicted_diverge_prob,mean_profit_per_trade,mean_profit_per_contract,total_profit,total_model_expected_profit,trades_from_2m,trades_from_1m
test,0.165,0.105,0.18,232,219,153,0.6594827586206896,11,0.0718954248366013,0.6182571362745098,0.3817428637254902,0.06426486251575152,0.3098474388888889,0.20433904375,47.40665815,48.57413418509002,150,3
test,0.165,0.11,0.18,232,219,153,0.6594827586206896,11,0.0718954248366013,0.6182571362745098,0.3817428637254902,0.06426486251575152,0.3098474388888889,0.20433904375,47.40665815,48.57413418509002,150,3
test,0.165,0.115,0.18,232,219,153,0.6594827586206896,11,0.0718954248366013,0.6182571362745098,0.3817428637254902,0.06426486251575152,0.3098474388888889,0.20433904375,47.40665815,48.57413418509002,150,3
test,0.165,0.12,0.18,232,219,153,0.6594827586206896,11,0.0718954248366013,0.6182571362745098,0.3817428637254902,0.06426486251575152,0.3098474388888889,0.20433904375,47.40665815,48.57413418509002,150,3
test,0.165,0.125,0.18,232,220,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.165,0.13,0.18,232,220,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.165,0.13288135593220338,0.18,232,220,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.165,0.135,0.18,232,220,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.165,0.14,0.18,232,221,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.165,0.145,0.18,232,222,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.165,0.15,0.18,232,222,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.165,0.155,0.18,232,223,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.165,0.16,0.18,232,223,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.165,0.165,0.18,232,223,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.165,0.17,0.18,232,223,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.165,0.175,0.18,232,223,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.165,0.18,0.18,232,223,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.165,0.185,0.18,232,223,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.165,0.19,0.18,232,223,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.165,0.195,0.18,232,223,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.165,0.2,0.18,232,223,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.165,0.205,0.18,232,224,155,0.6681034482758621,12,0.07741935483870968,0.6196613409677418,0.38033865903225805,0.06552089309913162,0.30291930419354834,0.20238143168103448,46.95249215,48.7967537196346,150,5
test,0.165,0.21,0.18,232,224,155,0.6681034482758621,12,0.07741935483870968,0.6196613409677418,0.38033865903225805,0.06552089309913162,0.30291930419354834,0.20238143168103448,46.95249215,48.7967537196346,150,5
test,0.165,0.215,0.18,232,224,155,0.6681034482758621,12,0.07741935483870968,0.6196613409677418,0.38033865903225805,0.06552089309913162,0.30291930419354834,0.20238143168103448,46.95249215,48.7967537196346,150,5
test,0.165,0.22,0.18,232,224,155,0.6681034482758621,12,0.07741935483870968,0.6196613409677418,0.38033865903225805,0.06552089309913162,0.30291930419354834,0.20238143168103448,46.95249215,48.7967537196346,150,5
test,0.165,0.225,0.18,232,224,155,0.6681034482758621,12,0.07741935483870968,0.6196613409677418,0.38033865903225805,0.06552089309913162,0.30291930419354834,0.20238143168103448,46.95249215,48.7967537196346,150,5
test,0.165,0.23,0.18,232,224,155,0.6681034482758621,12,0.07741935483870968,0.6196613409677418,0.38033865903225805,0.06552089309913162,0.30291930419354834,0.20238143168103448,46.95249215,48.7967537196346,150,5
test,0.165,0.235,0.18,232,225,156,0.6724137931034483,13,0.08333333333333333,0.6175731785256411,0.38242682147435897,0.0665877160475249,0.2990934881410256,0.20111458685344827,46.658584149999996,49.27090044658611,150,6
test,0.165,0.24,0.18,232,225,156,0.6724137931034483,13,0.08333333333333333,0.6175731785256411,0.38242682147435897,0.0665877160475249,0.2990934881410256,0.20111458685344827,46.658584149999996,49.27090044658611,150,6
test,0.165,0.245,0.18,232,226,157,0.6767241379310345,13,0.08280254777070063,0.6159890281528663,0.38401097184713373,0.06769767431944058,0.3012084240764331,0.20383501112068966,47.28972258,49.66118771184782,150,7
test,0.165,0.25,0.18,232,226,157,0.6767241379310345,13,0.08280254777070063,0.6159890281528663,0.38401097184713373,0.06769767431944058,0.3012084240764331,0.20383501112068966,47.28972258,49.66118771184782,150,7
test,0.165,0.255,0.18,232,226,157,0.6767241379310345,13,0.08280254777070063,0.6159890281528663,0.38401097184713373,0.06769767431944058,0.3012084240764331,0.20383501112068966,47.28972258,49.66118771184782,150,7
test,0.165,0.26,0.18,232,227,158,0.6810344827586207,14,0.08860759493670886,0.6169168467721519,0.38308315322784814,0.06888417184612959,0.29447555829113925,0.20054800952586208,46.527138210000004,49.64343905831152,150,8
test,0.165,0.265,0.18,232,227,158,0.6810344827586207,14,0.08860759493670886,0.6169168467721519,0.38308315322784814,0.06888417184612959,0.29447555829113925,0.20054800952586208,46.527138210000004,49.64343905831152,150,8
test,0.165,0.27,0.18,232,227,158,0.6810344827586207,14,0.08860759493670886,0.6169168467721519,0.38308315322784814,0.06888417184612959,0.29447555829113925,0.20054800952586208,46.527138210000004,49.64343905831152,150,8
test,0.165,0.275,0.18,232,228,159,0.6853448275862069,15,0.09433962264150944,0.617801665345912,0.38219833465408803,0.07017216438580848,0.2878587120125786,0.19728247935344828,45.76953521,49.61216107265645,150,9
test,0.165,0.28,0.18,232,228,159,0.6853448275862069,15,0.09433962264150944,0.617801665345912,0.38219833465408803,0.07017216438580848,0.2878587120125786,0.19728247935344828,45.76953521,49.61216107265645,150,9
test,0.165,0.285,0.18,232,228,159,0.6853448275862069,15,0.09433962264150944,0.617801665345912,0.38219833465408803,0.07017216438580848,0.2878587120125786,0.19728247935344828,45.76953521,49.61216107265645,150,9
test,0.165,0.29,0.18,232,229,160,0.6896551724137931,15,0.09375,0.6180934799375001,0.3819065200625,0.07151768172237136,0.28815652006250003,0.1987286345258621,46.105043210000005,49.66221413442058,150,10
test,0.165,0.295,0.18,232,229,160,0.6896551724137931,15,0.09375,0.6180934799375001,0.3819065200625,0.07151768172237136,0.28815652006250003,0.1987286345258621,46.105043210000005,49.66221413442058,150,10
test,0.165,0.3,0.18,232,229,160,0.6896551724137931,15,0.09375,0.6180934799375001,0.3819065200625,0.07151768172237136,0.28815652006250003,0.1987286345258621,46.105043210000005,49.66221413442058,150,10
test,0.17,0.0,0.18,232,216,150,0.646551724137931,11,0.07333333333333333,0.6199570775333333,0.3800429224666667,0.06447855779058065,0.3067095891333333,0.1983036136637931,46.00643837,47.3346547014129,150,0
test,0.17,0.005,0.18,232,216,150,0.646551724137931,11,0.07333333333333333,0.6199570775333333,0.3800429224666667,0.06447855779058065,0.3067095891333333,0.1983036136637931,46.00643837,47.3346547014129,150,0
test,0.17,0.01,0.18,232,216,150,0.646551724137931,11,0.07333333333333333,0.6199570775333333,0.3800429224666667,0.06447855779058065,0.3067095891333333,0.1983036136637931,46.00643837,47.3346547014129,150,0
test,0.17,0.015,0.18,232,217,150,0.646551724137931,11,0.07333333333333333,0.6199570775333333,0.3800429224666667,0.06447855779058065,0.3067095891333333,0.1983036136637931,46.00643837,47.3346547014129,150,0
test,0.17,0.02,0.18,232,217,150,0.646551724137931,11,0.07333333333333333,0.6199570775333333,0.3800429224666667,0.06447855779058065,0.3067095891333333,0.1983036136637931,46.00643837,47.3346547014129,150,0
test,0.17,0.025,0.18,232,217,150,0.646551724137931,11,0.07333333333333333,0.6199570775333333,0.3800429224666667,0.06447855779058065,0.3067095891333333,0.1983036136637931,46.00643837,47.3346547014129,150,0
test,0.17,0.03,0.18,232,217,150,0.646551724137931,11,0.07333333333333333,0.6199570775333333,0.3800429224666667,0.06447855779058065,0.3067095891333333,0.1983036136637931,46.00643837,47.3346547014129,150,0
test,0.17,0.035,0.18,232,217,150,0.646551724137931,11,0.07333333333333333,0.6199570775333333,0.3800429224666667,0.06447855779058065,0.3067095891333333,0.1983036136637931,46.00643837,47.3346547014129,150,0
test,0.17,0.04,0.18,232,217,150,0.646551724137931,11,0.07333333333333333,0.6199570775333333,0.3800429224666667,0.06447855779058065,0.3067095891333333,0.1983036136637931,46.00643837,47.3346547014129,150,0
test,0.17,0.045,0.18,232,217,150,0.646551724137931,11,0.07333333333333333,0.6199570775333333,0.3800429224666667,0.06447855779058065,0.3067095891333333,0.1983036136637931,46.00643837,47.3346547014129,150,0
test,0.17,0.05,0.18,232,217,150,0.646551724137931,11,0.07333333333333333,0.6199570775333333,0.3800429224666667,0.06447855779058065,0.3067095891333333,0.1983036136637931,46.00643837,47.3346547014129,150,0
test,0.17,0.055,0.18,232,219,152,0.6551724137931034,11,0.07236842105263158,0.6177666139473684,0.3822333860526316,0.06430962267500574,0.309864965,0.2030149770689655,47.09947468,48.32441203339913,150,2
test,0.17,0.06,0.18,232,220,153,0.6594827586206896,11,0.0718954248366013,0.6182571362745098,0.3817428637254902,0.06426486251575152,0.3098474388888889,0.20433904375,47.40665815,48.57413418509002,150,3
test,0.17,0.065,0.18,232,220,153,0.6594827586206896,11,0.0718954248366013,0.6182571362745098,0.3817428637254902,0.06426486251575152,0.3098474388888889,0.20433904375,47.40665815,48.57413418509002,150,3
test,0.17,0.07,0.18,232,220,153,0.6594827586206896,11,0.0718954248366013,0.6182571362745098,0.3817428637254902,0.06426486251575152,0.3098474388888889,0.20433904375,47.40665815,48.57413418509002,150,3
test,0.17,0.075,0.18,232,220,153,0.6594827586206896,11,0.0718954248366013,0.6182571362745098,0.3817428637254902,0.06426486251575152,0.3098474388888889,0.20433904375,47.40665815,48.57413418509002,150,3
test,0.17,0.07881355932203389,0.18,232,220,153,0.6594827586206896,11,0.0718954248366013,0.6182571362745098,0.3817428637254902,0.06426486251575152,0.3098474388888889,0.20433904375,47.40665815,48.57413418509002,150,3
test,0.17,0.08,0.18,232,220,153,0.6594827586206896,11,0.0718954248366013,0.6182571362745098,0.3817428637254902,0.06426486251575152,0.3098474388888889,0.20433904375,47.40665815,48.57413418509002,150,3
test,0.17,0.085,0.18,232,220,153,0.6594827586206896,11,0.0718954248366013,0.6182571362745098,0.3817428637254902,0.06426486251575152,0.3098474388888889,0.20433904375,47.40665815,48.57413418509002,150,3
test,0.17,0.09,0.18,232,220,153,0.6594827586206896,11,0.0718954248366013,0.6182571362745098,0.3817428637254902,0.06426486251575152,0.3098474388888889,0.20433904375,47.40665815,48.57413418509002,150,3
test,0.17,0.095,0.18,232,220,153,0.6594827586206896,11,0.0718954248366013,0.6182571362745098,0.3817428637254902,0.06426486251575152,0.3098474388888889,0.20433904375,47.40665815,48.57413418509002,150,3
test,0.17,0.1,0.18,232,220,153,0.6594827586206896,11,0.0718954248366013,0.6182571362745098,0.3817428637254902,0.06426486251575152,0.3098474388888889,0.20433904375,47.40665815,48.57413418509002,150,3
test,0.17,0.105,0.18,232,220,153,0.6594827586206896,11,0.0718954248366013,0.6182571362745098,0.3817428637254902,0.06426486251575152,0.3098474388888889,0.20433904375,47.40665815,48.57413418509002,150,3
test,0.17,0.11,0.18,232,220,153,0.6594827586206896,11,0.0718954248366013,0.6182571362745098,0.3817428637254902,0.06426486251575152,0.3098474388888889,0.20433904375,47.40665815,48.57413418509002,150,3
test,0.17,0.115,0.18,232,220,153,0.6594827586206896,11,0.0718954248366013,0.6182571362745098,0.3817428637254902,0.06426486251575152,0.3098474388888889,0.20433904375,47.40665815,48.57413418509002,150,3
test,0.17,0.12,0.18,232,220,153,0.6594827586206896,11,0.0718954248366013,0.6182571362745098,0.3817428637254902,0.06426486251575152,0.3098474388888889,0.20433904375,47.40665815,48.57413418509002,150,3
test,0.17,0.125,0.18,232,221,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.17,0.13,0.18,232,221,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.17,0.13288135593220338,0.18,232,221,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.17,0.135,0.18,232,221,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.17,0.14,0.18,232,221,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.17,0.145,0.18,232,222,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.17,0.15,0.18,232,222,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.17,0.155,0.18,232,223,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.17,0.16,0.18,232,223,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.17,0.165,0.18,232,223,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.17,0.17,0.18,232,223,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.17,0.175,0.18,232,223,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.17,0.18,0.18,232,223,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.17,0.185,0.18,232,223,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.17,0.19,0.18,232,223,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.17,0.195,0.18,232,223,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.17,0.2,0.18,232,223,154,0.6637931034482759,11,0.07142857142857142,0.6195586678571429,0.38044133214285714,0.0646363021611224,0.30901276071428574,0.2051205394396552,47.58796515,48.63397461718715,150,4
test,0.17,0.205,0.18,232,224,155,0.6681034482758621,12,0.07741935483870968,0.6196613409677418,0.38033865903225805,0.06552089309913162,0.30291930419354834,0.20238143168103448,46.95249215,48.7967537196346,150,5
test,0.17,0.21,0.18,232,224,155,0.6681034482758621,12,0.07741935483870968,0.6196613409677418,0.38033865903225805,0.06552089309913162,0.30291930419354834,0.20238143168103448,46.95249215,48.7967537196346,150,5
test,0.17,0.215,0.18,232,224,155,0.6681034482758621,12,0.07741935483870968,0.6196613409677418,0.38033865903225805,0.06552089309913162,0.30291930419354834,0.20238143168103448,46.95249215,48.7967537196346,150,5
test,0.17,0.22,0.18,232,224,155,0.6681034482758621,12,0.07741935483870968,0.6196613409677418,0.38033865903225805,0.06552089309913162,0.30291930419354834,0.20238143168103448,46.95249215,48.7967537196346,150,5
test,0.17,0.225,0.18,232,224,155,0.6681034482758621,12,0.07741935483870968,0.6196613409677418,0.38033865903225805,0.06552089309913162,0.30291930419354834,0.20238143168103448,46.95249215,48.7967537196346,150,5
test,0.17,0.23,0.18,232,224,155,0.6681034482758621,12,0.07741935483870968,0.6196613409677418,0.38033865903225805,0.06552089309913162,0.30291930419354834,0.20238143168103448,46.95249215,48.7967537196346,150,5
test,0.17,0.235,0.18,232,225,156,0.6724137931034483,13,0.08333333333333333,0.6175731785256411,0.38242682147435897,0.0665877160475249,0.2990934881410256,0.20111458685344827,46.658584149999996,49.27090044658611,150,6
test,0.17,0.24,0.18,232,225,156,0.6724137931034483,13,0.08333333333333333,0.6175731785256411,0.38242682147435897,0.0665877160475249,0.2990934881410256,0.20111458685344827,46.658584149999996,49.27090044658611,150,6
test,0.17,0.245,0.18,232,226,157,0.6767241379310345,13,0.08280254777070063,0.6159890281528663,0.38401097184713373,0.06769767431944058,0.3012084240764331,0.20383501112068966,47.28972258,49.66118771184782,150,7
test,0.17,0.25,0.18,232,226,157,0.6767241379310345,13,0.08280254777070063,0.6159890281528663,0.38401097184713373,0.06769767431944058,0.3012084240764331,0.20383501112068966,47.28972258,49.66118771184782,150,7
test,0.17,0.255,0.18,232,226,157,0.6767241379310345,13,0.08280254777070063,0.6159890281528663,0.38401097184713373,0.06769767431944058,0.3012084240764331,0.20383501112068966,47.28972258,49.66118771184782,150,7
test,0.17,0.26,0.18,232,227,158,0.6810344827586207,14,0.08860759493670886,0.6169168467721519,0.38308315322784814,0.06888417184612959,0.29447555829113925,0.20054800952586208,46.527138210000004,49.64343905831152,150,8
test,0.17,0.265,0.18,232,227,158,0.6810344827586207,14,0.08860759493670886,0.6169168467721519,0.38308315322784814,0.06888417184612959,0.29447555829113925,0.20054800952586208,46.527138210000004,49.64343905831152,150,8
test,0.17,0.27,0.18,232,227,158,0.6810344827586207,14,0.08860759493670886,0.6169168467721519,0.38308315322784814,0.06888417184612959,0.29447555829113925,0.20054800952586208,46.527138210000004,49.64343905831152,150,8
test,0.17,0.275,0.18,232,228,159,0.6853448275862069,15,0.09433962264150944,0.617801665345912,0.38219833465408803,0.07017216438580848,0.2878587120125786,0.19728247935344828,45.76953521,49.61216107265645,150,9
test,0.17,0.28,0.18,232,228,159,0.6853448275862069,15,0.09433962264150944,0.617801665345912,0.38219833465408803,0.07017216438580848,0.2878587120125786,0.19728247935344828,45.76953521,49.61216107265645,150,9
test,0.17,0.285,0.18,232,228,159,0.6853448275862069,15,0.09433962264150944,0.617801665345912,0.38219833465408803,0.07017216438580848,0.2878587120125786,0.19728247935344828,45.76953521,49.61216107265645,150,9
test,0.17,0.29,0.18,232,229,160,0.6896551724137931,15,0.09375,0.6180934799375001,0.3819065200625,0.07151768172237136,0.28815652006250003,0.1987286345258621,46.105043210000005,49.66221413442058,150,10
test,0.17,0.295,0.18,232,229,160,0.6896551724137931,15,0.09375,0.6180934799375001,0.3819065200625,0.07151768172237136,0.28815652006250003,0.1987286345258621,46.105043210000005,49.66221413442058,150,10
test,0.17,0.3,0.18,232,229,160,0.6896551724137931,15,0.09375,0.6180934799375001,0.3819065200625,0.07151768172237136,0.28815652006250003,0.1987286345258621,46.105043210000005,49.66221413442058,150,10
test,0.175,0.0,0.18,232,219,152,0.6551724137931034,11,0.07236842105263158,0.6217051505263158,0.3782948494736842,0.06588865700530348,0.3059264284210526,0.2004345565517241,46.500817119999994,47.48574125519387,152,0
test,0.175,0.005,0.18,232,219,152,0.6551724137931034,11,0.07236842105263158,0.6217051505263158,0.3782948494736842,0.06588865700530348,0.3059264284210526,0.2004345565517241,46.500817119999994,47.48574125519387,152,0
test,0.175,0.01,0.18,232,219,152,0.6551724137931034,11,0.07236842105263158,0.6217051505263158,0.3782948494736842,0.06588865700530348,0.3059264284210526,0.2004345565517241,46.500817119999994,47.48574125519387,152,0
test,0.175,0.015,0.18,232,220,152,0.6551724137931034,11,0.07236842105263158,0.6217051505263158,0.3782948494736842,0.06588865700530348,0.3059264284210526,0.2004345565517241,46.500817119999994,47.48574125519387,152,0
test,0.175,0.02,0.18,232,220,152,0.6551724137931034,11,0.07236842105263158,0.6217051505263158,0.3782948494736842,0.06588865700530348,0.3059264284210526,0.2004345565517241,46.500817119999994,47.48574125519387,152,0
test,0.175,0.025,0.18,232,220,152,0.6551724137931034,11,0.07236842105263158,0.6217051505263158,0.3782948494736842,0.06588865700530348,0.3059264284210526,0.2004345565517241,46.500817119999994,47.48574125519387,152,0
test,0.175,0.03,0.18,232,220,152,0.6551724137931034,11,0.07236842105263158,0.6217051505263158,0.3782948494736842,0.06588865700530348,0.3059264284210526,0.2004345565517241,46.500817119999994,47.48574125519387,152,0
test,0.175,0.035,0.18,232,220,152,0.6551724137931034,11,0.07236842105263158,0.6217051505263158,0.3782948494736842,0.06588865700530348,0.3059264284210526,0.2004345565517241,46.500817119999994,47.48574125519387,152,0
test,0.175,0.04,0.18,232,220,152,0.6551724137931034,11,0.07236842105263158,0.6217051505263158,0.3782948494736842,0.06588865700530348,0.3059264284210526,0.2004345565517241,46.500817119999994,47.48574125519387,152,0
test,0.175,0.045,0.18,232,220,152,0.6551724137931034,11,0.07236842105263158,0.6217051505263158,0.3782948494736842,0.06588865700530348,0.3059264284210526,0.2004345565517241,46.500817119999994,47.48574125519387,152,0
test,0.175,0.05,0.18,232,220,152,0.6551724137931034,11,0.07236842105263158,0.6217051505263158,0.3782948494736842,0.06588865700530348,0.3059264284210526,0.2004345565517241,46.500817119999994,47.48574125519387,152,0
test,0.175,0.055,0.18,232,222,154,0.6637931034482759,11,0.07142857142857142,0.6195204322727274,0.3804795677272727,0.06570360287545393,0.3090509962987013,0.20514591995689657,47.59385343,48.47549858718009,152,2
test,0.175,0.06,0.18,232,222,154,0.6637931034482759,11,0.07142857142857142,0.6195204322727274,0.3804795677272727,0.06570360287545393,0.3090509962987013,0.20514591995689657,47.59385343,48.47549858718009,152,2
test,0.175,0.065,0.18,232,222,154,0.6637931034482759,11,0.07142857142857142,0.6195204322727274,0.3804795677272727,0.06570360287545393,0.3090509962987013,0.20514591995689657,47.59385343,48.47549858718009,152,2
test,0.175,0.07,0.18,232,222,154,0.6637931034482759,11,0.07142857142857142,0.6195204322727274,0.3804795677272727,0.06570360287545393,0.3090509962987013,0.20514591995689657,47.59385343,48.47549858718009,152,2
test,0.175,0.075,0.18,232,222,154,0.6637931034482759,11,0.07142857142857142,0.6195204322727274,0.3804795677272727,0.06570360287545393,0.3090509962987013,0.20514591995689657,47.59385343,48.47549858718009,152,2
test,0.175,0.07881355932203389,0.18,232,222,154,0.6637931034482759,11,0.07142857142857142,0.6195204322727274,0.3804795677272727,0.06570360287545393,0.3090509962987013,0.20514591995689657,47.59385343,48.47549858718009,152,2
test,0.175,0.08,0.18,232,222,154,0.6637931034482759,11,0.07142857142857142,0.6195204322727274,0.3804795677272727,0.06570360287545393,0.3090509962987013,0.20514591995689657,47.59385343,48.47549858718009,152,2
test,0.175,0.085,0.18,232,222,154,0.6637931034482759,11,0.07142857142857142,0.6195204322727274,0.3804795677272727,0.06570360287545393,0.3090509962987013,0.20514591995689657,47.59385343,48.47549858718009,152,2
test,0.175,0.09,0.18,232,222,154,0.6637931034482759,11,0.07142857142857142,0.6195204322727274,0.3804795677272727,0.06570360287545393,0.3090509962987013,0.20514591995689657,47.59385343,48.47549858718009,152,2
test,0.175,0.095,0.18,232,222,154,0.6637931034482759,11,0.07142857142857142,0.6195204322727274,0.3804795677272727,0.06570360287545393,0.3090509962987013,0.20514591995689657,47.59385343,48.47549858718009,152,2
test,0.175,0.1,0.18,232,222,154,0.6637931034482759,11,0.07142857142857142,0.6195204322727274,0.3804795677272727,0.06570360287545393,0.3090509962987013,0.20514591995689657,47.59385343,48.47549858718009,152,2
test,0.175,0.105,0.18,232,222,154,0.6637931034482759,11,0.07142857142857142,0.6195204322727274,0.3804795677272727,0.06570360287545393,0.3090509962987013,0.20514591995689657,47.59385343,48.47549858718009,152,2
test,0.175,0.11,0.18,232,222,154,0.6637931034482759,11,0.07142857142857142,0.6195204322727274,0.3804795677272727,0.06570360287545393,0.3090509962987013,0.20514591995689657,47.59385343,48.47549858718009,152,2
test,0.175,0.115,0.18,232,222,154,0.6637931034482759,11,0.07142857142857142,0.6195204322727274,0.3804795677272727,0.06570360287545393,0.3090509962987013,0.20514591995689657,47.59385343,48.47549858718009,152,2
test,0.175,0.12,0.18,232,222,154,0.6637931034482759,11,0.07142857142857142,0.6195204322727274,0.3804795677272727,0.06570360287545393,0.3090509962987013,0.20514591995689657,47.59385343,48.47549858718009,152,2
test,0.175,0.125,0.18,232,223,155,0.6681034482758621,11,0.07096774193548387,0.6208054165806451,0.37919458341935486,0.0660633639401469,0.308226841483871,0.20592741564655173,47.77516043,48.53533901927723,152,3
test,0.175,0.13,0.18,232,223,155,0.6681034482758621,11,0.07096774193548387,0.6208054165806451,0.37919458341935486,0.0660633639401469,0.308226841483871,0.20592741564655173,47.77516043,48.53533901927723,152,3
test,0.175,0.13288135593220338,0.18,232,223,155,0.6681034482758621,11,0.07096774193548387,0.6208054165806451,0.37919458341935486,0.0660633639401469,0.308226841483871,0.20592741564655173,47.77516043,48.53533901927723,152,3
test,0.175,0.135,0.18,232,223,155,0.6681034482758621,11,0.07096774193548387,0.6208054165806451,0.37919458341935486,0.0660633639401469,0.308226841483871,0.20592741564655173,47.77516043,48.53533901927723,152,3
