sample,floor_label,polymarket_price_floor,profit_margin,profit_margin_cents,contracts,model_signal_contracts,trades,trade_rate,divergences,divergence_rate,mean_polymarket_price,mean_all_in_cost,mean_fee_adjusted_edge,mean_profit_per_trade,mean_profit_per_contract,total_profit,total_model_expected_profit,bootstrap_expected_total_profit,bootstrap_total_profit_ci_low,bootstrap_total_profit_ci_high,bootstrap_expected_trades,bootstrap_trades_ci_low,bootstrap_trades_ci_high
all,none,0.0,0.73,73,1158,998,37,0.03195164075993091,8,0.21621621621621623,0.157027027027027,0.19042703378378376,0.8095729662162163,0.59335675,0.018958721718480138,21.95419975,27.23131250081319,21.9033767257,13.8585622535,29.827072792749995,36.126,25.0,48.0
all,none,0.0,0.74,74,1158,998,35,0.030224525043177894,7,0.2,0.15571428571428572,0.1831757037142857,0.8168242962857145,0.6168242962857142,0.01864322139032815,21.58885037,26.087382468189233,21.81827871718,13.817468619,31.229257516249994,35.344,25.475,47.0
all,none,0.0,0.75,75,1158,998,34,0.02936096718480138,7,0.20588235294117646,0.14764705882352944,0.1706776694117647,0.8293223305882353,0.6234399776470587,0.0183048007253886,21.196959239999998,25.79497438566842,21.39446211488,13.669038277999999,29.74620596225,33.934,22.475,46.0
all,none,0.0,0.76,76,1158,998,34,0.02936096718480138,7,0.20588235294117646,0.14764705882352944,0.17064620499999997,0.8293537950000001,0.6234714420588235,0.018305724550949913,21.19802903,25.79604417566842,21.189844759219998,13.377708584499999,30.352007887,34.184,23.0,46.0
all,none,0.0,0.77,77,1158,998,31,0.02677029360967185,7,0.22580645161290322,0.13967741935483874,0.16342440225806448,0.8365755977419355,0.6107691461290323,0.016350469369602764,18.93384353,23.775701665189093,18.85913779336,11.886195506750001,26.6345440445,30.956,20.0,42.0
all,none,0.0,0.78,78,1158,998,28,0.024179620034542316,7,0.25,0.13071428571428573,0.1538108075,0.8461891924999999,0.5961891924999999,0.014415628143350602,16.693297389999998,21.652815222387098,16.64936253092,9.32210354575,25.086722814749997,27.668,18.0,38.52499999999998
all,none,0.0,0.79,79,1158,998,26,0.022452504317789293,7,0.2692307692307692,0.12461538461538464,0.14835709653846155,0.8516429034615385,0.5824121342307692,0.013076610958549223,15.14271549,20.201983631930318,15.067590188299999,8.2213753285,23.228888692749994,26.128,17.475,36.52499999999998
all,none,0.0,0.8,80,1158,998,25,0.02158894645941278,7,0.28,0.11160000000000002,0.1347348268,0.8652651732,0.5852651731999999,0.012635258488773747,14.631629329999999,19.75562643124457,14.435777071019999,7.84885900675,21.794240642749998,24.904,15.475000000000001,36.0
all,none,0.0,0.81,81,1158,998,22,0.018998272884283247,6,0.2727272727272727,0.10181818181818182,0.1258242131818182,0.8741757868181819,0.6014485140909092,0.01142648299654577,13.231867310000002,17.571365978676866,13.25059535752,6.97026352975,20.194671186999994,22.038,14.0,31.0
all,none,0.0,0.82,82,1158,998,19,0.016407599309153715,6,0.3157894736842105,0.08947368421052632,0.11520473210526318,0.8847952678947368,0.5690057942105263,0.009336019075993091,10.81111009,15.355854127633053,10.413093697079999,4.62326661175,16.976190294,19.208,11.475000000000001,28.0
all,none,0.0,0.83,83,1158,998,19,0.016407599309153715,6,0.3157894736842105,0.08931578947368421,0.11216043684210528,0.8878395631578949,0.5720500894736842,0.009385968652849741,10.8689517,15.413695737633052,11.033518563440001,5.346612234499999,17.249713946,19.058,11.0,28.0
all,none,0.0,0.84,84,1158,998,17,0.01468048359240069,5,0.29411764705882354,0.07805882352941176,0.10130421058823529,0.8986957894117648,0.604578142352941,0.00887549949913644,10.277828419999999,13.925539310968386,10.21174573374,4.95532468225,16.396747018249997,16.852,9.0,25.0
all,none,0.0,0.85,85,1158,998,15,0.012953367875647668,4,0.26666666666666666,0.07513333333333334,0.09373320199999999,0.9062667980000002,0.6396001313333334,0.00828497579447323,9.59400197,12.426951473206465,9.7213756339,4.360926302,16.618685050249994,14.948,8.0,24.0
all,none,0.0,0.86,86,1158,998,14,0.012089810017271158,4,0.2857142857142857,0.06478571428571427,0.08389711214285714,0.916102887857143,0.6303886021428572,0.0076212784369602765,8.82544043,11.779500106550003,8.878155434339998,3.4869485090000003,14.681180289249992,14.0,7.475000000000001,22.0
all,none,0.0,0.87,87,1158,998,13,0.011226252158894647,4,0.3076923076923077,0.05976923076923076,0.07983343384615385,0.9201665661538463,0.6124742584615385,0.0068757904663212435,7.96216536,11.023279558811168,8.09782268058,3.413983649,14.130974322999998,12.968,5.475000000000001,20.0
all,none,0.0,0.88,88,1158,998,13,0.011226252158894647,4,0.3076923076923077,0.05976923076923076,0.07706902461538462,0.9229309753846155,0.6152386676923077,0.006906824421416235,7.998102680000001,11.059216878811167,8.03042506784,3.1532428262500005,13.868691907249989,12.88,6.475000000000001,20.0
all,none,0.0,0.89,89,1158,998,13,0.011226252158894647,4,0.3076923076923077,0.05669230769230768,0.07573819,0.9242618100000002,0.6165695023076924,0.0069217647063903286,8.01540353,11.076517728811169,8.02246702732,3.1338002565,13.454735602749997,12.96,6.0,21.0
all,none,0.0,0.9,90,1158,998,11,0.009499136442141624,4,0.36363636363636365,0.04881818181818182,0.07021698363636364,0.9297830163636366,0.5661466527272727,0.005377904300518134,6.22761318,9.453141201753354,6.34617046092,1.6977166407500004,11.746831533999998,10.728,5.0,17.0
all,none,0.0,0.91,91,1158,998,11,0.009499136442141624,4,0.36363636363636365,0.0460909090909091,0.06823528272727272,0.9317647172727274,0.5681283536363636,0.005396728747841105,6.249411889999999,9.474939911753353,6.14037462998,1.6204143720000002,10.840532564749997,11.194,6.0,18.0
all,none,0.0,0.92,92,1158,998,9,0.007772020725388601,4,0.4444444444444444,0.03900000000000001,0.05556802777777778,0.9444319722222221,0.4999875277777778,0.0038859134283246977,4.49988775,7.950648763071737,4.484597325599999,0.82496624175,9.116290221999998,9.082,4.0,15.524999999999977
all,none,0.0,0.93,93,1158,998,9,0.007772020725388601,4,0.4444444444444444,0.035666666666666666,0.05420516111111112,0.9457948388888889,0.5013503944444445,0.003896505656303973,4.512153550000001,7.962914563071736,4.44267933046,0.777398475,9.194578275749999,8.836,3.4750000000000014,15.0
all,none,0.0,0.94,94,1158,998,8,0.0069084628670120895,4,0.5,0.027625000000000004,0.03843054750000001,0.9615694525,0.46156945250000003,0.003188735423143351,3.6925556200000003,7.195943627241165,3.72841466046,0.784421625,7.5383704575,7.804,3.0,13.0
all,none,0.0,0.95,95,1158,998,8,0.0069084628670120895,4,0.5,0.027625000000000004,0.033769203750000004,0.96623079625,0.46623079624999997,0.0032209381433506044,3.7298463699999997,7.233234377241166,3.6450770127200003,0.76079119175,7.54153083425,7.966,3.0,14.0
all,none,0.0,0.96,96,1158,998,5,0.004317789291882556,4,0.8,0.0142,0.021096103999999997,0.978903896,0.178903896,0.0007724693264248704,0.89451948,4.587151642242822,0.84265229334,-0.16458594825,2.910152165,4.928,1.0,9.0
all,none,0.0,0.97,97,1158,998,5,0.004317789291882556,4,0.8,0.012199999999999999,0.019428992,0.9805710080000001,0.180571008,0.0007796675647668395,0.90285504,4.595487202242822,0.91908114428,-0.149788261,2.90188666825,4.978,1.0,9.0
all,none,0.0,0.98,98,1158,998,3,0.0025906735751295338,2,0.6666666666666666,0.006999999999999999,0.014117833333333335,0.9858821666666667,0.3192155,0.0008269831606217617,0.9576465,2.7336193220303446,1.0535723380200002,-0.05267804000000001,3.893812736,2.994,0.0,7.0
all,none,0.0,0.99,99,1158,998,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,25c,0.25,0.0,0,1158,998,994,0.8583765112262521,14,0.014084507042253521,0.8036680080482898,0.8367982213782696,0.16320177862173038,0.14911727157947685,0.12799876334196889,148.22256794999998,114.0069687337927,148.645736713,134.14231639975,163.84733884875,993.818,971.0,1016.0
all,25c,0.25,0.01,1,1158,998,983,0.8488773747841105,14,0.014242115971515769,0.7684079348931842,0.801173224587996,0.19882677541200408,0.18458465944048832,0.1566897411312608,181.44672023,147.70735955284198,181.83039615416,166.003212606,197.22991003775,983.468,959.0,1007.0
all,25c,0.25,0.02,2,1158,998,971,0.8385146804835925,14,0.014418125643666324,0.7259392378990731,0.7600524245211123,0.23994757547888776,0.22552944983522144,0.1891097545682211,218.98909579000002,185.9191535066792,219.280326069,204.00694746425,234.61838881725,970.208,946.0,996.0
all,25c,0.25,0.03,3,1158,998,951,0.8212435233160622,14,0.014721345951629864,0.6990462670872766,0.7328861432702418,0.2671138567297582,0.2523925107781283,0.20727571481001728,240.02527775000001,207.8146739589301,240.10495437542,222.730790339,255.55056007525002,950.25,925.0,975.0
all,25c,0.25,0.04,4,1158,998,941,0.812607944732297,14,0.01487778958554729,0.6818788522848033,0.7150130744952179,0.28498692550478216,0.27010913591923486,0.21949282979274612,254.1726969,222.2392506081525,254.12567822352,237.814490451,269.7271981165,941.694,916.475,968.0
all,25c,0.25,0.05,5,1158,998,919,0.7936096718480138,14,0.015233949945593036,0.6603656147986942,0.6943899987268771,0.305610001273123,0.29037605132752997,0.23044524280656306,266.85559117,235.93569401975117,266.46027479875994,251.29188014849998,282.102717447,918.914,893.475,946.0
all,25c,0.25,0.06,6,1158,998,909,0.7849740932642487,14,0.015401540154015401,0.6490517051705171,0.6832269169526953,0.3167730830473047,0.3013715428932893,0.23656885361830743,273.94673249,243.50339932651025,274.41771528726,257.7584727275,288.99625285875,908.722,879.0,936.525
all,25c,0.25,0.07,7,1158,998,893,0.7711571675302246,14,0.015677491601343786,0.635188129899216,0.6690329201791714,0.3309670798208287,0.3152895882194849,0.2431378258031088,281.55360228,252.06024081342946,281.31930437313997,264.05536788675,296.05548512975,892.198,864.0,920.0
all,25c,0.25,0.08,8,1158,998,887,0.7659758203799655,14,0.015783540022547914,0.6281770011273957,0.661454096854566,0.33854590314543404,0.32276236312288614,0.24722816588082902,286.29021609,257.12772590971093,286.23139132208,270.4629574055,302.779135051,886.666,855.475,917.525
all,25c,0.25,0.09,9,1158,998,870,0.7512953367875648,14,0.016091954022988506,0.61736091954023,0.6506428441149426,0.3493571558850575,0.3332652018620689,0.2503805920725388,289.94072561999997,261.35499541496563,289.71134876770003,273.04298166825,304.8017332355,870.02,843.0,899.0
all,25c,0.25,0.1,10,1158,998,860,0.7426597582037997,14,0.01627906976744186,0.6101523255813953,0.6429724663720932,0.357027533627907,0.3407484638604651,0.2530601717789292,293.04367892,265.03098489754274,292.68629937576003,275.854523232,309.26771480450003,860.052,829.475,892.05
all,25c,0.25,0.11,11,1158,998,851,0.7348877374784111,14,0.01645123384253819,0.6059471210340777,0.6382258207285547,0.36177417927144534,0.3453229454289071,0.2537735980656304,293.86982656,266.2251461311281,294.3933615074,277.02850088675007,309.58669809850005,851.0,824.0,882.0
all,25c,0.25,0.12,12,1158,998,845,0.729706390328152,14,0.016568047337278107,0.6007029585798815,0.6320685260355029,0.367931473964497,0.3513634266272189,0.2563921377374784,296.9020955,269.6426852301115,296.29112450983996,281.33036994625,310.32383457325,844.766,818.475,873.0
all,25c,0.25,0.13,13,1158,998,837,0.7227979274611399,14,0.016726403823178016,0.5957514934289128,0.6265753835722819,0.37342461642771807,0.35669821260454004,0.25782072879965456,298.55640395,271.7215218830996,298.50968042964,282.01691360625,314.59068593475,836.936,807.0,866.525
all,25c,0.25,0.14,14,1158,998,823,0.7107081174438687,14,0.01701093560145808,0.5879161603888214,0.6191257415795869,0.3808742584204131,0.363863322818955,0.2586006171675302,299.45951468,273.22876077641376,299.33046424674,284.2697214985,314.93031605424994,823.028,793.0,855.0
all,25c,0.25,0.15,15,1158,998,813,0.7020725388601037,14,0.017220172201722016,0.5847416974169742,0.6144564034317344,0.38554359656826576,0.36832342436654364,0.25858976166666664,299.44694401,273.71756035489886,299.3662318361,283.3006121705,313.942876322,813.156,783.0,841.525
all,25c,0.25,0.16,16,1158,998,801,0.6917098445595855,14,0.017478152309612985,0.5786704119850187,0.6073858710986267,0.39261412890137326,0.3751359765917603,0.2594852480569948,300.48391725,275.1703779235554,300.90503681826,284.43364691924995,317.6586123275,801.358,770.475,834.0
all,25c,0.25,0.17,17,1158,998,791,0.6830742659758203,14,0.017699115044247787,0.5753286978508217,0.6035324959165613,0.3964675040834386,0.3787683890391909,0.2587269393177893,299.60579573,274.83076328018285,299.30468375822,284.78457280500004,314.45005222649996,790.99,761.0,820.525
all,25c,0.25,0.18,18,1158,998,783,0.6761658031088082,14,0.017879948914431672,0.5722541507024266,0.6001965959003832,0.39980340409961684,0.38192345518518517,0.2582435798013817,299.04606541,274.6584720949228,299.07052803365997,283.45095948600004,314.93366544774995,783.984,753.0,815.0
all,25c,0.25,0.19,19,1158,998,770,0.6649395509499136,14,0.01818181818181818,0.5658506493506493,0.5927132912467533,0.4072867087532468,0.3891048905714286,0.258731231208981,299.61076574000003,275.8991473118323,299.9296939206,282.99918967975003,315.6071375815,770.184,739.475,802.0
all,25c,0.25,0.2,20,1158,998,756,0.6528497409326425,14,0.018518518518518517,0.5593386243386244,0.5855369150132275,0.41446308498677253,0.39594456646825393,0.25849230764248704,299.33409224999997,276.4626179482981,299.3831024718,283.36083761375,317.03342188125004,757.466,725.475,784.525
all,25c,0.25,0.21,21,1158,998,741,0.6398963730569949,14,0.018893387314439947,0.5530904183535763,0.5791202085290149,0.4208797914709852,0.40198640415654524,0.2572296420379966,297.87192548,275.751768509595,297.799936259,282.9287985365,314.72473961699995,741.036,708.475,772.525
all,25c,0.25,0.22,22,1158,998,728,0.6286701208981001,14,0.019230769230769232,0.5477815934065934,0.5740546723489011,0.4259453276510989,0.40671455842032966,0.25568929061312606,296.08819853,274.61139829149164,295.42573568186003,278.25309250525,310.87659528425,727.026,696.0,759.525
all,25c,0.25,0.23,23,1158,998,713,0.6157167530224525,14,0.019635343618513323,0.5429887798036466,0.5685350442496494,0.4314649557503506,0.4118296121318374,0.2535703915803109,293.63451345000004,272.7428339552629,293.65199422256,276.12907323875,309.876561779,712.494,682.475,744.0
all,25c,0.25,0.24,24,1158,998,698,0.6027633851468048,14,0.02005730659025788,0.5369183381088826,0.562717561303725,0.43728243869627503,0.4172251321060172,0.25148803299654576,291.22314221,271.036463552637,290.69764678444,275.421365785,307.52571840999997,696.666,664.0,728.0
all,25c,0.25,0.25,25,1158,998,684,0.5906735751295337,14,0.02046783625730994,0.533141812865497,0.5582082213011695,0.4417917786988304,0.4213239424415205,0.24886491936960278,288.18557663,268.8333385325195,287.97890394058,270.70714552100003,305.53759364449996,684.206,651.0,717.0
all,25c,0.25,0.26,26,1158,998,673,0.581174438687392,14,0.020802377414561663,0.5296567607726598,0.5541205645022289,0.44587943549777115,0.42507705808320945,0.2470439206303972,286.07686008999997,267.32230208365274,286.00117278142,270.96643750224996,302.33010363425,672.248,637.475,706.0
all,25c,0.25,0.27,27,1158,998,661,0.5708117443868739,14,0.02118003025718608,0.5257186081694403,0.5497362743267776,0.45026372567322237,0.42908369541603625,0.24492601266839376,283.62432266999997,265.3631849534812,284.07560992114,267.92287776575,300.5906303625,661.244,627.475,697.0
all,25c,0.25,0.28,28,1158,998,649,0.5604490500863558,14,0.02157164869029276,0.5215562403697998,0.5456310312172573,0.45436896878274263,0.4327973200924499,0.242560846925734,280.88546074,263.02281364288797,280.38489480846005,264.64478454925,296.92120786825,649.296,619.0,684.0
all,25c,0.25,0.29,29,1158,998,633,0.5466321243523317,14,0.022116903633491312,0.5167140600315956,0.5407560038230648,0.4592439961769352,0.4371270925434439,0.23894771120898098,276.70144958,259.5406078537758,276.89721545526004,260.00955661849997,294.10621891999995,632.662,600.0,665.0
all,25c,0.25,0.3,30,1158,998,619,0.5345423143350605,13,0.0210016155088853,0.5135702746365105,0.5369420219386107,0.4630579780613893,0.44205636255250397,0.23629783110535404,273.63288842,256.29096201399807,273.29931743812,256.4375775025,289.9657390165,617.646,584.475,652.525
all,25c,0.25,0.31,31,1158,998,608,0.5250431778929189,13,0.02138157894736842,0.5097039473684211,0.5326453155756579,0.46735468442434214,0.4459731054769737,0.23415513655440415,271.15164813,254.4417038221323,270.85577965944003,253.260188957,287.3732824005,607.298,575.0,636.0
all,25c,0.25,0.32,32,1158,998,595,0.5138169257340242,13,0.021848739495798318,0.5060168067226891,0.5282067634789916,0.4717932365210084,0.4499444970252101,0.23118909821243525,267.71697573,251.7916147350282,267.83157730936006,251.49305922025002,283.95823491575,595.686,563.0,628.525
all,25c,0.25,0.33,33,1158,998,587,0.5069084628670121,13,0.022146507666098807,0.5036286201022147,0.5254323875468484,0.47456761245315165,0.45242110478705283,0.22933608679620035,265.57118851,250.14394048291848,265.63037039505997,248.68639365549998,282.1739428035,585.948,552.475,620.0
all,25c,0.25,0.34,34,1158,998,575,0.49654576856649396,13,0.022608695652173914,0.4998782608695652,0.5214517216173913,0.47854827838260877,0.4559395827304348,0.2263948705267703,262.16526007,247.36174546081295,262.01858420787994,244.731439267,278.7224439895,575.944,542.475,608.0
all,25c,0.25,0.35,35,1158,998,558,0.48186528497409326,13,0.023297491039426525,0.4947491039426523,0.5164830216129032,0.48351697838709684,0.4602194873476703,0.22176379442141625,256.80247394,242.91559791825728,256.58395916796,239.6103221445,272.8643890955,558.324,526.475,589.525
all,25c,0.25,0.36,36,1158,998,542,0.4680483592400691,13,0.023985239852398525,0.48998154981549813,0.5118061437084871,0.48819385629151296,0.46420861643911443,0.21727208126943007,251.60107011000002,238.6187327508472,251.94286568645998,235.13388278624998,268.80812921775,541.392,509.475,577.525
all,25c,0.25,0.37,37,1158,998,525,0.4533678756476684,13,0.024761904761904763,0.4852228571428572,0.5074691718285714,0.49253082817142857,0.4677689234095238,0.21207140310017272,245.57868479,233.29801756845347,246.17366379436,230.19943279925,263.43048006475,524.668,491.0,557.525
all,25c,0.25,0.38,38,1158,998,511,0.44127806563039723,13,0.025440313111545987,0.4823131115459882,0.503556802035225,0.496443197964775,0.47100288485322894,0.2078432419343696,240.68247416,228.97691040169852,240.36057947241997,222.6167709535,257.36069454150004,513.318,482.475,545.0
all,25c,0.25,0.39,39,1158,998,503,0.43436960276338515,13,0.02584493041749503,0.4802226640159046,0.5012333948508946,0.49876660514910537,0.47292167473161034,0.20542279999136442,237.87960239,226.6344644124037,238.33411932145995,220.88122435875,255.08643956275,502.274,470.475,534.525
all,25c,0.25,0.4,40,1158,998,486,0.41968911917098445,12,0.024691358024691357,0.47627983539094654,0.49729382893004115,0.5027061710699589,0.4780148130452675,0.20061761583765111,232.31519914,221.0035318823193,233.04367023126002,215.945128939,249.500578749,486.468,452.475,520.525
all,25c,0.25,0.41,41,1158,998,477,0.4119170984455959,12,0.025157232704402517,0.4738406708595388,0.49491876276729563,0.5050812372327044,0.47992400452830186,0.19768890341968912,228.92375016,218.14488748269923,229.18770203184,212.76949382,245.36366819725,476.824,449.0,508.0
all,25c,0.25,0.42,42,1158,998,459,0.3963730569948187,12,0.026143790849673203,0.4704662309368192,0.49059512054466237,0.5094048794553376,0.4832610886056646,0.1915516750172712,221.81683967000004,211.9692430944167,222.41255779122,205.54230931375,238.88435011475,459.784,430.475,491.04999999999995
all,25c,0.25,0.43,43,1158,998,446,0.385146804835924,12,0.026905829596412557,0.4678565022421524,0.48745078661434976,0.5125492133856503,0.48564338378923766,0.18704399755613124,216.59694917,207.3831770541609,215.84164809616001,197.23420239024998,233.77550144399999,445.428,414.0,478.525
all,25c,0.25,0.44,44,1158,998,419,0.36183074265975823,12,0.028639618138424822,0.46199045346062056,0.48176370692124104,0.518236293078759,0.48959667494033415,0.17715112849740933,205.1410068,197.0460244600358,205.00306694217997,187.63250891200002,220.3689737315,418.936,386.475,451.0
all,25c,0.25,0.45,45,1158,998,393,0.3393782383419689,12,0.030534351145038167,0.45581170483460565,0.4757345907633588,0.5242654092366412,0.49373105809160306,0.16756157670984456,194.03630583,187.08044312621533,194.01870284700004,176.740626845,210.91823067849998,392.044,359.475,421.525
all,25c,0.25,0.46,46,1158,998,372,0.32124352331606215,12,0.03225806451612903,0.45131720430107525,0.4710847869892472,0.5289152130107527,0.49665714849462367,0.15954789226252158,184.75645924,178.72939915018128,184.75296366382,167.6889044095,201.71348348075,371.99,343.475,404.525
all,25c,0.25,0.47,47,1158,998,348,0.3005181347150259,12,0.034482758620689655,0.4460632183908046,0.4656938826724138,0.5343061173275861,0.49982335870689654,0.15020598344559585,173.93852883,169.06359510999235,174.27063995347999,158.4634054525,190.31169962175,348.796,320.0,376.0
all,25c,0.25,0.48,48,1158,998,294,0.2538860103626943,11,0.03741496598639456,0.433469387755102,0.4533021963605443,0.5466978036394557,0.5092828376530611,0.12929978779792745,149.72915426999998,146.08301603901486,150.44972510976,131.449181395,166.72461844699998,294.31,266.0,324.04999999999995
all,25c,0.25,0.49,49,1158,998,236,0.20379965457685664,8,0.03389830508474576,0.4161016949152543,0.43633730889830513,0.5636626911016949,0.5297643860169491,0.10796579887737477,125.02439509999999,121.03549865388834,125.2076492938,110.48863192825,139.14956246875,235.31,210.475,259.0
all,25c,0.25,0.5,50,1158,998,209,0.18048359240069084,8,0.03827751196172249,0.40583732057416266,0.4260687590430622,0.5739312409569378,0.5356537289952154,0.09667670929188256,111.95162936,109.18193070130559,112.27775027704,97.79523095949999,127.50811493675,207.772,183.475,232.52499999999998
all,25c,0.25,0.51,51,1158,998,188,0.16234887737478412,8,0.0425531914893617,0.3973404255319149,0.41812024558510635,0.5818797544148937,0.5393265629255319,0.08755906202936098,101.39339383000001,99.33742658196901,101.10887118968,87.91899802875,114.98140247875,188.812,164.475,213.0
all,25c,0.25,0.52,52,1158,998,169,0.1459412780656304,8,0.047337278106508875,0.38881656804733733,0.4094136576923077,0.5905863423076924,0.5432490642011834,0.0792824627374784,91.80909184999999,90.52474297541514,92.02994431345999,78.26701812375,107.31073275525,168.638,145.475,193.0
all,25c,0.25,0.53,53,1158,998,149,0.12867012089810018,8,0.053691275167785234,0.37798657718120804,0.398709249932886,0.6012907500671141,0.5475994748993289,0.07045969063903282,81.59232176,81.63431732886673,81.62403330278,68.91233621925,93.48081018775,148.266,127.475,172.0
all,25c,0.25,0.54,54,1158,998,132,0.11398963730569948,7,0.05303030303030303,0.36803030303030304,0.38904431303030307,0.6109556869696972,0.557925383939394,0.06359771215889465,73.64615068,73.68422446527433,73.55668141319998,60.80361687475,85.72974514674999,131.75,112.0,154.0
all,25c,0.25,0.55,55,1158,998,121,0.10449050086355786,7,0.05785123966942149,0.36016528925619834,0.38137861247933885,0.6186213875206612,0.5607701478512397,0.05859515361830743,67.85318789,68.35842111661603,68.11856900024,55.753739785,80.00674749625,121.836,102.0,141.0
all,25c,0.25,0.56,56,1158,998,113,0.09758203799654577,7,0.061946902654867256,0.3545132743362832,0.3756831167256637,0.6243168832743362,0.562369980619469,0.05487720881692573,63.547807809999995,64.47184108407322,63.9440409942,52.93696465225,76.87927377025,113.75,95.475,132.0
all,25c,0.25,0.57,57,1158,998,102,0.08808290155440414,7,0.06862745098039216,0.34598039215686266,0.36749632352941164,0.6325036764705882,0.5638762254901961,0.049667854058721934,57.515375,58.99586155932727,57.380514048879995,45.16625407225,69.2644342335,101.808,83.0,120.0
all,25c,0.25,0.58,58,1158,998,85,0.07340241796200346,6,0.07058823529411765,0.3309411764705882,0.3535442535294118,0.6464557464705885,0.5758675111764706,0.04227006774611399,48.94873845,50.150668458941965,48.8785927677,36.787629874,60.41443520824999,84.662,68.0,101.52499999999998
all,25c,0.25,0.59,59,1158,998,78,0.06735751295336788,5,0.0641025641025641,0.3243589743589743,0.34719757371794874,0.6528024262820514,0.5886998621794871,0.03965335859240069,45.91858925,46.4613038899402,45.73511808928001,35.81706337199999,57.046451356750005,78.656,61.0,97.52499999999998
all,25c,0.25,0.6,60,1158,998,75,0.06476683937823834,5,0.06666666666666667,0.3205333333333334,0.34307928280000005,0.6569207172000001,0.5902540505333334,0.038228889283246976,44.26905379,45.09110519914727,44.122334613679996,33.53155871375,54.6898593615,74.79,60.0,91.0
all,25c,0.25,0.61,61,1158,998,67,0.05785837651122625,5,0.07462686567164178,0.3135820895522388,0.33588711089552237,0.6641128891044777,0.5894860234328358,0.034106704291882554,39.49556357,40.51128843220265,39.314858709400006,30.831114703750004,48.508439225249994,67.182,52.0,82.52499999999998
all,25c,0.25,0.62,62,1158,998,58,0.05008635578583765,5,0.08620689655172414,0.3065517241379311,0.3281687865517241,0.6718312134482759,0.5856243168965517,0.029331787892918824,33.96621038,35.69430763599381,33.780949064539996,25.40681428825,42.812582168249996,58.428,44.475,74.52499999999998
all,25c,0.25,0.63,63,1158,998,54,0.046632124352331605,5,0.09259259259259259,0.3025925925925926,0.32375657388888895,0.6762434261111113,0.5836508335185185,0.027216878246977546,31.51714501,33.463235015475504,31.3547474584,23.547422385249998,40.73419022775,53.866,41.0,68.0
all,25c,0.25,0.64,64,1158,998,50,0.04317789291882556,5,0.1,0.29900000000000004,0.31999215919999996,0.6800078408,0.5800078408,0.025043516442141624,29.00039204,31.07610265018708,28.62201114208,20.527604221,37.689078188249994,50.07,37.0,63.0
all,25c,0.25,0.65,65,1158,998,43,0.037132987910189985,5,0.11627906976744186,0.29348837209302325,0.3138136530232558,0.6861863469767442,0.5699072772093022,0.02116236003454231,24.506012919999996,26.9055599679758,24.320057935119998,16.12338658625,32.829692529499994,43.17,32.0,56.0
all,25c,0.25,0.66,66,1158,998,37,0.03195164075993091,5,0.13513513513513514,0.2894594594594594,0.30740822810810814,0.6925917718918918,0.5574566367567566,0.017811654196891187,20.625895559999996,23.295541088461416,20.631920247620002,12.92090794175,28.433498492999995,36.606,26.0,48.0
all,25c,0.25,0.67,67,1158,998,30,0.025906735751295335,4,0.13333333333333333,0.28366666666666673,0.3010445763333333,0.6989554236666666,0.5656220903333332,0.014653422029360964,16.968662709999997,19.11115678311006,16.862632300079998,10.30949583225,23.942195900499996,30.034,20.0,40.0
all,25c,0.25,0.68,68,1158,998,28,0.024179620034542316,4,0.14285714285714285,0.2814285714285714,0.2987422175,0.7012577824999999,0.5584006396428571,0.013501915293609671,15.63521791,17.86099238714816,15.379629663979998,8.63008417675,22.806781437999998,28.502,19.0,39.0
all,25c,0.25,0.69,69,1158,998,21,0.018134715025906734,4,0.19047619047619047,0.2723809523809524,0.2898166685714286,0.7101833314285714,0.519707140952381,0.009424740898100173,10.91384996,13.558648102437308,10.96329271622,5.725218964,17.531061120249998,20.904,12.0,31.0
all,25c,0.25,0.7,70,1158,998,15,0.012953367875647668,4,0.26666666666666666,0.26600000000000007,0.2833848846666667,0.7166151153333333,0.44994844866666667,0.005828347780656304,6.74922673,9.687218723875963,6.71863837758,2.880300463,11.413793588249996,14.606,8.0,22.0
all,25c,0.25,0.71,71,1158,998,10,0.008635578583765112,3,0.3,0.265,0.2775188,0.7224812,0.4224812,0.003648369602763385,4.224812,6.557671841714418,4.268972901519999,0.61356744275,8.271612481750001,9.906,4.0,16.0
all,25c,0.25,0.72,72,1158,998,5,0.004317789291882556,2,0.4,0.26,0.271759664,0.728240336,0.328240336,0.0014172726079447323,1.64120168,3.2863040178022866,1.71501669262,-0.5446425060000001,4.368425586,5.056,1.0,10.0
all,25c,0.25,0.73,73,1158,998,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,25c,0.25,0.74,74,1158,998,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,25c,0.25,0.75,75,1158,998,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,25c,0.25,0.76,76,1158,998,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,25c,0.25,0.77,77,1158,998,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
