price_col,low,high,spot_mode,min_favorable_distance,max_abs_distance,trades,contracts,total_opportunities,skipped_opportunities,total_contracts,successes,failures,success_rate,avg_price,gross_profit,fees,net_profit,net_per_contract,net_per_total_contract,roi_on_cost
mid_p,0.5,0.6,agrees,25.0,,19,38.0,157,138,314.0,12,7,0.631578947368421,0.5805263157894736,1.9400000000000002,0.6386939999999999,1.3013060000000005,0.03424489473684212,0.004144286624203824,0.05898939256572987
mid_p,0.5,0.6,agrees,25.0,75.0,9,18.0,157,148,314.0,7,2,0.7777777777777778,0.5677777777777777,3.7800000000000002,0.30756600000000006,3.472434,0.192913,0.011058707006369427,0.33976849315068497
mid_p,0.5,0.6,agrees,25.0,100.0,13,26.0,157,144,314.0,8,5,0.6153846153846154,0.5846153846153846,0.8,0.43450400000000006,0.36549600000000027,0.014057538461538472,0.0011640000000000008,0.024045789473684225
mid_p,0.5,0.6,agrees,25.0,150.0,15,30.0,157,142,314.0,10,5,0.6666666666666666,0.5866666666666667,2.4000000000000004,0.501592,1.8984080000000003,0.06328026666666668,0.006045885350318472,0.10786409090909092
mid_p,0.5,0.6,agrees,25.0,200.0,18,36.0,157,139,314.0,11,7,0.6111111111111112,0.5844444444444443,0.9599999999999997,0.6037079999999999,0.3562920000000005,0.009897000000000013,0.0011346878980891735,0.016934030418250978
mid_p,0.5,0.6,agrees,50.0,,14,28.0,157,143,314.0,9,5,0.6428571428571429,0.5842857142857143,1.6400000000000003,0.4680760000000001,1.1719240000000009,0.041854428571428605,0.0037322420382165634,0.07163349633251839
mid_p,0.5,0.6,agrees,50.0,75.0,4,8.0,157,153,314.0,4,0,1.0,0.565,3.4799999999999995,0.13694800000000001,3.343052,0.4178815,0.010646662420382166,0.7396132743362833
mid_p,0.5,0.6,agrees,50.0,100.0,8,16.0,157,149,314.0,5,3,0.625,0.59375,0.5000000000000002,0.26388600000000006,0.2361140000000006,0.014757125000000038,0.0007519554140127408,0.02485410526315796
mid_p,0.5,0.6,agrees,50.0,150.0,10,20.0,157,147,314.0,7,3,0.7,0.595,2.1000000000000005,0.3309740000000001,1.7690260000000007,0.08845130000000004,0.005633840764331212,0.1486576470588236
mid_p,0.5,0.6,agrees,50.0,200.0,13,26.0,157,144,314.0,8,5,0.6153846153846154,0.59,0.6600000000000004,0.4330900000000001,0.22691000000000083,0.008727307692307725,0.0007226433121019135,0.014792046936114788
mid_p,0.5,0.6,agrees,75.0,,10,20.0,157,147,314.0,5,5,0.5,0.592,-1.8399999999999996,0.3311280000000001,-2.1711279999999995,-0.10855639999999997,-0.006914420382165603,-0.18337229729729726
mid_p,0.5,0.6,agrees,75.0,100.0,4,8.0,157,153,314.0,1,3,0.25,0.6224999999999999,-2.9799999999999995,0.12693800000000002,-3.1069379999999995,-0.38836724999999994,-0.009894707006369425,-0.6238831325301204
mid_p,0.5,0.6,agrees,75.0,150.0,6,12.0,157,151,314.0,3,3,0.5,0.615,-1.3799999999999997,0.19402600000000003,-1.5740259999999995,-0.1311688333333333,-0.005012821656050954,-0.2132826558265582
mid_p,0.5,0.6,agrees,75.0,200.0,9,18.0,157,148,314.0,4,5,0.4444444444444444,0.6011111111111112,-2.8199999999999994,0.29614200000000007,-3.116141999999999,-0.17311899999999994,-0.009924019108280252,-0.287998336414048
mid_p,0.5,0.625,none,,,45,90.0,157,112,314.0,25,20,0.5555555555555556,0.5682222222222222,-1.1399999999999997,1.5208620000000004,-2.660862,-0.02956513333333333,-0.00847408280254777,-0.05203093468908877
mid_p,0.5,0.625,agrees,,,31,62.0,157,126,314.0,19,12,0.6129032258064516,0.5864516129032257,1.6400000000000001,1.040956,0.5990439999999997,0.009661999999999995,0.0019077834394904448,0.01647535753575357
mid_p,0.5,0.625,agrees,,75.0,18,36.0,157,139,314.0,12,6,0.6666666666666666,0.5794444444444444,3.1399999999999997,0.609938,2.530062,0.0702795,0.00805752229299363,0.12128772770853308
