price_col,low,high,spot_mode,min_favorable_distance,max_abs_distance,rule,opportunities,known_quantity_rows,missing_quantity_rows,successes,failures,total_floor_contract_capacity,median_floor_contract_capacity,max_floor_contract_capacity,scaled_gross_profit_before_fees,scaled_fees,scaled_net_profit,scaled_turnover_cost,max_single_trade_cost,min_cumulative_pnl,max_drawdown
mid_p,0.65,0.675,agrees,50.0,75.0,0.65 < mid p < 0.68; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,1,1,0,0,1,258,258.0,258,-178.01999999999998,3.8630340000000007,-181.88303399999998,178.01999999999998,178.01999999999998,-181.88303399999998,0.0
mid_p,0.65,0.675,agrees,50.0,100.0,0.65 < mid p < 0.68; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,1,1,0,0,1,258,258.0,258,-178.01999999999998,3.8630340000000007,-181.88303399999998,178.01999999999998,178.01999999999998,-181.88303399999998,0.0
mid_p,0.65,0.675,agrees,50.0,150.0,0.65 < mid p < 0.68; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $150,1,1,0,0,1,258,258.0,258,-178.01999999999998,3.8630340000000007,-181.88303399999998,178.01999999999998,178.01999999999998,-181.88303399999998,0.0
mid_p,0.65,0.675,agrees,50.0,200.0,0.65 < mid p < 0.68; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $200,1,1,0,0,1,258,258.0,258,-178.01999999999998,3.8630340000000007,-181.88303399999998,178.01999999999998,178.01999999999998,-181.88303399999998,0.0
mid_p,0.65,0.7,agrees,25.0,75.0,0.65 < mid p < 0.70; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $75,1,1,0,0,1,258,258.0,258,-178.01999999999998,3.8630340000000007,-181.88303399999998,178.01999999999998,178.01999999999998,-181.88303399999998,0.0
mid_p,0.65,0.7,agrees,25.0,100.0,0.65 < mid p < 0.70; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,1,1,0,0,1,258,258.0,258,-178.01999999999998,3.8630340000000007,-181.88303399999998,178.01999999999998,178.01999999999998,-181.88303399999998,0.0
mid_p,0.65,0.7,agrees,50.0,75.0,0.65 < mid p < 0.70; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,1,1,0,0,1,258,258.0,258,-178.01999999999998,3.8630340000000007,-181.88303399999998,178.01999999999998,178.01999999999998,-181.88303399999998,0.0
mid_p,0.65,0.7,agrees,50.0,100.0,0.65 < mid p < 0.70; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,1,1,0,0,1,258,258.0,258,-178.01999999999998,3.8630340000000007,-181.88303399999998,178.01999999999998,178.01999999999998,-181.88303399999998,0.0
mid_p,0.65,0.725,agrees,50.0,75.0,0.65 < mid p < 0.72; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,1,1,0,0,1,258,258.0,258,-178.01999999999998,3.8630340000000007,-181.88303399999998,178.01999999999998,178.01999999999998,-181.88303399999998,0.0
mid_p,0.65,0.725,agrees,50.0,100.0,0.65 < mid p < 0.72; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,1,1,0,0,1,258,258.0,258,-178.01999999999998,3.8630340000000007,-181.88303399999998,178.01999999999998,178.01999999999998,-181.88303399999998,0.0
ask_p,0.675,0.7,agrees,50.0,75.0,0.68 < ask p < 0.70; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,1,1,0,0,1,258,258.0,258,-178.01999999999998,3.8630340000000007,-181.88303399999998,178.01999999999998,178.01999999999998,-181.88303399999998,0.0
ask_p,0.675,0.7,agrees,50.0,100.0,0.68 < ask p < 0.70; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,1,1,0,0,1,258,258.0,258,-178.01999999999998,3.8630340000000007,-181.88303399999998,178.01999999999998,178.01999999999998,-181.88303399999998,0.0
ask_p,0.675,0.725,none,,,0.68 < ask p < 0.72,23,23,0,17,6,18612,549.0,2395,88.98000000000019,272.5417800000001,-183.56177999999932,13055.02,1628.6000000000001,-755.5638039999993,-2466.1738509999996
mid_p,0.625,0.725,agrees,,75.0,0.62 < mid p < 0.72; spot agrees with selected side; |spot-target| <= $75,5,5,0,3,2,2844,345.0,1271,-158.27,45.192539000000004,-203.46253899999996,1847.2699999999998,826.15,-305.246854,-570.933324
mid_p,0.625,0.725,agrees,,100.0,0.62 < mid p < 0.72; spot agrees with selected side; |spot-target| <= $100,5,5,0,3,2,2844,345.0,1271,-158.27,45.192539000000004,-203.46253899999996,1847.2699999999998,826.15,-305.246854,-570.933324
mid_p,0.65,0.725,agrees,,150.0,0.65 < mid p < 0.72; spot agrees with selected side; |spot-target| <= $150,7,7,0,5,2,2978,258.0,1106,-161.21,46.12853700000001,-207.33853699999995,1984.2100000000003,752.08,-329.501427,-570.933324
ask_p,0.6,0.65,none,,,0.60 < ask p < 0.65,12,12,0,7,5,21719,1293.5,4986,147.15999999999985,354.75577200000004,-207.59577199999967,13651.840000000002,3191.04,-3207.809792,-1163.3448240000002
mid_p,0.775,0.85,none,,,0.78 < mid p < 0.85,28,13,15,22,6,9348,538.0,1344,-101.02000000000021,111.725306,-212.74530600000008,7302.02,1075.2,-212.7453060000002,-996.7185690000001
mid_p,0.775,0.925,none,,,0.78 < mid p < 0.93,47,13,34,39,8,9348,538.0,1344,-101.02000000000021,111.725306,-212.74530600000014,7302.02,1075.2,-212.7453060000002,-996.7185690000001
mid_p,0.775,0.8,none,,,0.78 < mid p < 0.80,13,13,0,9,4,9348,538.0,1344,-101.02000000000021,111.72530599999999,-212.74530600000014,7302.020000000001,1075.2,-212.7453060000002,-996.7185690000001
mid_p,0.775,0.95,none,,,0.78 < mid p < 0.95,53,13,40,45,8,9348,538.0,1344,-101.02000000000021,111.72530599999999,-212.7453060000002,7302.0199999999995,1075.2,-212.7453060000002,-996.7185690000001
mid_p,0.775,0.9,none,,,0.78 < mid p < 0.90,42,13,29,35,7,9348,538.0,1344,-101.02000000000015,111.725306,-212.7453060000002,7302.020000000001,1075.2,-212.7453060000002,-996.7185690000001
mid_p,0.775,0.825,none,,,0.78 < mid p < 0.82,18,13,5,13,5,9348,538.0,1344,-101.02000000000021,111.72530599999999,-212.7453060000002,7302.02,1075.2,-212.7453060000002,-996.7185690000001
mid_p,0.775,0.875,none,,,0.78 < mid p < 0.88,36,13,23,30,6,9348,538.0,1344,-101.02000000000021,111.725306,-212.74530600000026,7302.02,1075.2,-212.7453060000002,-996.7185690000001
mid_p,0.525,0.65,agrees,,,0.53 < mid p < 0.65; spot agrees with selected side,29,27,2,18,11,34862,609.0,4986,349.64999999999986,568.3794550000002,-218.7294549999997,21776.350000000002,3191.04,-5198.130644000001,-6220.125044
mid_p,0.525,0.65,agrees,,200.0,0.53 < mid p < 0.65; spot agrees with selected side; |spot-target| <= $200,29,27,2,18,11,34862,609.0,4986,349.64999999999986,568.3794550000002,-218.7294549999997,21776.350000000002,3191.04,-5198.130644000001,-6220.125044
mid_p,0.55,0.65,agrees,,,0.55 < mid p < 0.65; spot agrees with selected side,27,27,0,17,10,34862,609.0,4986,349.64999999999975,568.379455,-218.7294549999998,21776.35,3191.04,-5198.130644000001,-6220.125044
mid_p,0.55,0.65,agrees,,200.0,0.55 < mid p < 0.65; spot agrees with selected side; |spot-target| <= $200,27,27,0,17,10,34862,609.0,4986,349.64999999999975,568.379455,-218.7294549999998,21776.35,3191.04,-5198.130644000001,-6220.125044
mid_p,0.5,0.65,agrees,,,0.50 < mid p < 0.65; spot agrees with selected side,35,27,8,23,12,34862,609.0,4986,349.65,568.3794550000001,-218.72945500000003,21776.350000000002,3191.04,-5198.130644000001,-6220.125044
mid_p,0.5,0.65,agrees,,200.0,0.50 < mid p < 0.65; spot agrees with selected side; |spot-target| <= $200,34,27,7,22,12,34862,609.0,4986,349.64999999999975,568.379455,-218.7294550000002,21776.35,3191.04,-5198.130644000001,-6220.125044
mid_p,0.775,0.95,agrees,50.0,100.0,0.78 < mid p < 0.95; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,7,1,6,5,2,278,278.0,278,-219.62,3.228414,-222.848414,219.62,219.62,-222.848414,-222.848414
mid_p,0.775,0.925,agrees,50.0,100.0,0.78 < mid p < 0.93; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,5,1,4,3,2,278,278.0,278,-219.62,3.228414,-222.848414,219.62,219.62,-222.848414,-222.848414
mid_p,0.775,0.95,agrees,50.0,75.0,0.78 < mid p < 0.95; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,5,1,4,4,1,278,278.0,278,-219.62,3.228414,-222.848414,219.62,219.62,-222.848414,-222.848414
ask_p,0.775,0.95,agrees,50.0,75.0,0.78 < ask p < 0.95; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,5,1,4,4,1,278,278.0,278,-219.62,3.228414,-222.848414,219.62,219.62,-222.848414,-222.848414
mid_p,0.775,0.875,agrees,50.0,100.0,0.78 < mid p < 0.88; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,4,1,3,2,2,278,278.0,278,-219.62,3.228414,-222.848414,219.62,219.62,-222.848414,-222.848414
mid_p,0.775,0.9,agrees,50.0,100.0,0.78 < mid p < 0.90; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,4,1,3,2,2,278,278.0,278,-219.62,3.228414,-222.848414,219.62,219.62,-222.848414,-222.848414
mid_p,0.775,0.85,agrees,50.0,100.0,0.78 < mid p < 0.85; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,3,1,2,1,2,278,278.0,278,-219.62,3.228414,-222.848414,219.62,219.62,-222.848414,-222.848414
mid_p,0.775,0.875,agrees,50.0,75.0,0.78 < mid p < 0.88; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,3,1,2,2,1,278,278.0,278,-219.62,3.228414,-222.848414,219.62,219.62,-222.848414,-222.848414
mid_p,0.775,0.9,agrees,50.0,75.0,0.78 < mid p < 0.90; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,3,1,2,2,1,278,278.0,278,-219.62,3.228414,-222.848414,219.62,219.62,-222.848414,-222.848414
mid_p,0.775,0.925,agrees,50.0,75.0,0.78 < mid p < 0.93; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,3,1,2,2,1,278,278.0,278,-219.62,3.228414,-222.848414,219.62,219.62,-222.848414,-222.848414
ask_p,0.775,0.875,agrees,50.0,75.0,0.78 < ask p < 0.88; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,3,1,2,2,1,278,278.0,278,-219.62,3.228414,-222.848414,219.62,219.62,-222.848414,-222.848414
ask_p,0.775,0.9,agrees,50.0,75.0,0.78 < ask p < 0.90; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,3,1,2,2,1,278,278.0,278,-219.62,3.228414,-222.848414,219.62,219.62,-222.848414,-222.848414
ask_p,0.775,0.925,agrees,50.0,75.0,0.78 < ask p < 0.93; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,3,1,2,2,1,278,278.0,278,-219.62,3.228414,-222.848414,219.62,219.62,-222.848414,-222.848414
mid_p,0.775,0.825,agrees,50.0,100.0,0.78 < mid p < 0.82; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,2,1,1,0,2,278,278.0,278,-219.62,3.228414,-222.848414,219.62,219.62,-222.848414,-222.848414
mid_p,0.775,0.85,agrees,50.0,75.0,0.78 < mid p < 0.85; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,2,1,1,1,1,278,278.0,278,-219.62,3.228414,-222.848414,219.62,219.62,-222.848414,-222.848414
mid_p,0.775,0.8,agrees,50.0,75.0,0.78 < mid p < 0.80; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,1,1,0,0,1,278,278.0,278,-219.62,3.228414,-222.848414,219.62,219.62,-222.848414,0.0
mid_p,0.775,0.8,agrees,50.0,100.0,0.78 < mid p < 0.80; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $100,1,1,0,0,1,278,278.0,278,-219.62,3.228414,-222.848414,219.62,219.62,-222.848414,0.0
mid_p,0.775,0.825,agrees,50.0,75.0,0.78 < mid p < 0.82; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,1,1,0,0,1,278,278.0,278,-219.62,3.228414,-222.848414,219.62,219.62,-222.848414,0.0
ask_p,0.775,0.8,agrees,50.0,75.0,0.78 < ask p < 0.80; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,1,1,0,0,1,278,278.0,278,-219.62,3.228414,-222.848414,219.62,219.62,-222.848414,0.0
ask_p,0.775,0.825,agrees,50.0,75.0,0.78 < ask p < 0.82; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,1,1,0,0,1,278,278.0,278,-219.62,3.228414,-222.848414,219.62,219.62,-222.848414,0.0
ask_p,0.775,0.85,agrees,50.0,75.0,0.78 < ask p < 0.85; spot agrees with selected side; favored spot distance >= $50; |spot-target| <= $75,1,1,0,0,1,278,278.0,278,-219.62,3.228414,-222.848414,219.62,219.62,-222.848414,0.0
mid_p,0.5,0.925,agrees,25.0,100.0,0.50 < mid p < 0.93; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,35,27,8,25,10,35968,830.0,4889,311.7299999999995,539.555989,-227.8259889999997,24325.27,3128.96,-4708.543483,-5730.537883
ask_p,0.5,0.925,agrees,25.0,100.0,0.50 < ask p < 0.93; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,35,27,8,25,10,35968,830.0,4889,311.7299999999995,539.555989,-227.8259889999997,24325.27,3128.96,-4708.543483,-5730.537883
mid_p,0.5,0.95,agrees,25.0,100.0,0.50 < mid p < 0.95; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,37,27,10,27,10,35968,830.0,4889,311.72999999999917,539.5559890000001,-227.82598899999982,24325.269999999997,3128.96,-4708.543483,-5730.537883
ask_p,0.5,0.95,agrees,25.0,100.0,0.50 < ask p < 0.95; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,37,27,10,27,10,35968,830.0,4889,311.72999999999917,539.5559890000001,-227.82598899999982,24325.269999999997,3128.96,-4708.543483,-5730.537883
mid_p,0.525,0.875,agrees,25.0,100.0,0.53 < mid p < 0.88; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,30,27,3,21,9,35968,830.0,4889,311.7299999999995,539.5559890000001,-227.82598899999982,24325.269999999997,3128.96,-4708.543483,-5730.537883
mid_p,0.525,0.9,agrees,25.0,100.0,0.53 < mid p < 0.90; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,30,27,3,21,9,35968,830.0,4889,311.7299999999995,539.5559890000001,-227.82598899999982,24325.269999999997,3128.96,-4708.543483,-5730.537883
mid_p,0.55,0.875,agrees,25.0,100.0,0.55 < mid p < 0.88; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,30,27,3,21,9,35968,830.0,4889,311.7299999999995,539.5559890000001,-227.82598899999982,24325.269999999997,3128.96,-4708.543483,-5730.537883
mid_p,0.55,0.9,agrees,25.0,100.0,0.55 < mid p < 0.90; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,30,27,3,21,9,35968,830.0,4889,311.7299999999995,539.5559890000001,-227.82598899999982,24325.269999999997,3128.96,-4708.543483,-5730.537883
ask_p,0.55,0.875,agrees,25.0,100.0,0.55 < ask p < 0.88; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,30,27,3,21,9,35968,830.0,4889,311.7299999999995,539.5559890000001,-227.82598899999982,24325.269999999997,3128.96,-4708.543483,-5730.537883
ask_p,0.55,0.9,agrees,25.0,100.0,0.55 < ask p < 0.90; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,30,27,3,21,9,35968,830.0,4889,311.7299999999995,539.5559890000001,-227.82598899999982,24325.269999999997,3128.96,-4708.543483,-5730.537883
mid_p,0.525,0.85,agrees,25.0,100.0,0.53 < mid p < 0.85; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,29,27,2,20,9,35968,830.0,4889,311.7299999999995,539.5559890000001,-227.82598899999982,24325.269999999997,3128.96,-4708.543483,-5730.537883
mid_p,0.55,0.85,agrees,25.0,100.0,0.55 < mid p < 0.85; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,29,27,2,20,9,35968,830.0,4889,311.7299999999995,539.5559890000001,-227.82598899999982,24325.269999999997,3128.96,-4708.543483,-5730.537883
ask_p,0.525,0.925,agrees,25.0,100.0,0.53 < ask p < 0.93; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,34,27,7,24,10,35968,830.0,4889,311.7299999999999,539.5559890000001,-227.82598899999994,24325.27,3128.96,-4708.543483,-5730.537883
ask_p,0.525,0.875,agrees,25.0,100.0,0.53 < ask p < 0.88; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,33,27,6,23,10,35968,830.0,4889,311.72999999999945,539.5559890000001,-227.82598899999994,24325.27,3128.96,-4708.543483,-5730.537883
ask_p,0.525,0.9,agrees,25.0,100.0,0.53 < ask p < 0.90; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,33,27,6,23,10,35968,830.0,4889,311.72999999999945,539.5559890000001,-227.82598899999994,24325.27,3128.96,-4708.543483,-5730.537883
mid_p,0.525,0.925,agrees,25.0,100.0,0.53 < mid p < 0.93; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,31,27,4,22,9,35968,830.0,4889,311.7299999999996,539.5559890000001,-227.82598900000028,24325.269999999997,3128.96,-4708.543483,-5730.537883
mid_p,0.55,0.925,agrees,25.0,100.0,0.55 < mid p < 0.93; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,31,27,4,22,9,35968,830.0,4889,311.7299999999996,539.5559890000001,-227.82598900000028,24325.269999999997,3128.96,-4708.543483,-5730.537883
ask_p,0.55,0.925,agrees,25.0,100.0,0.55 < ask p < 0.93; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,31,27,4,22,9,35968,830.0,4889,311.7299999999996,539.5559890000001,-227.82598900000028,24325.269999999997,3128.96,-4708.543483,-5730.537883
mid_p,0.525,0.825,agrees,25.0,100.0,0.53 < mid p < 0.82; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,28,27,1,19,9,35968,830.0,4889,311.7299999999996,539.5559890000001,-227.82598900000028,24325.269999999997,3128.96,-4708.543483,-5730.537883
mid_p,0.55,0.825,agrees,25.0,100.0,0.55 < mid p < 0.82; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,28,27,1,19,9,35968,830.0,4889,311.7299999999996,539.5559890000001,-227.82598900000028,24325.269999999997,3128.96,-4708.543483,-5730.537883
ask_p,0.55,0.825,agrees,25.0,100.0,0.55 < ask p < 0.82; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,28,27,1,19,9,35968,830.0,4889,311.7299999999996,539.5559890000001,-227.82598900000028,24325.269999999997,3128.96,-4708.543483,-5730.537883
ask_p,0.55,0.85,agrees,25.0,100.0,0.55 < ask p < 0.85; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,28,27,1,19,9,35968,830.0,4889,311.7299999999996,539.5559890000001,-227.82598900000028,24325.269999999997,3128.96,-4708.543483,-5730.537883
mid_p,0.5,0.875,agrees,25.0,100.0,0.50 < mid p < 0.88; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,34,27,7,24,10,35968,830.0,4889,311.729999999999,539.5559890000001,-227.8259890000004,24325.269999999997,3128.96,-4708.543483,-5730.537883
mid_p,0.5,0.9,agrees,25.0,100.0,0.50 < mid p < 0.90; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,34,27,7,24,10,35968,830.0,4889,311.729999999999,539.5559890000001,-227.8259890000004,24325.269999999997,3128.96,-4708.543483,-5730.537883
ask_p,0.5,0.875,agrees,25.0,100.0,0.50 < ask p < 0.88; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,34,27,7,24,10,35968,830.0,4889,311.729999999999,539.5559890000001,-227.8259890000004,24325.269999999997,3128.96,-4708.543483,-5730.537883
ask_p,0.5,0.9,agrees,25.0,100.0,0.50 < ask p < 0.90; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,34,27,7,24,10,35968,830.0,4889,311.729999999999,539.5559890000001,-227.8259890000004,24325.269999999997,3128.96,-4708.543483,-5730.537883
mid_p,0.5,0.85,agrees,25.0,100.0,0.50 < mid p < 0.85; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,33,27,6,23,10,35968,830.0,4889,311.729999999999,539.5559890000001,-227.8259890000004,24325.269999999997,3128.96,-4708.543483,-5730.537883
mid_p,0.5,0.825,agrees,25.0,100.0,0.50 < mid p < 0.82; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,32,27,5,22,10,35968,830.0,4889,311.7299999999998,539.5559890000001,-227.8259890000004,24325.269999999997,3128.96,-4708.543483,-5730.537883
ask_p,0.5,0.825,agrees,25.0,100.0,0.50 < ask p < 0.82; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,32,27,5,22,10,35968,830.0,4889,311.7299999999998,539.5559890000001,-227.8259890000004,24325.269999999997,3128.96,-4708.543483,-5730.537883
ask_p,0.5,0.85,agrees,25.0,100.0,0.50 < ask p < 0.85; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,32,27,5,22,10,35968,830.0,4889,311.7299999999998,539.5559890000001,-227.8259890000004,24325.269999999997,3128.96,-4708.543483,-5730.537883
mid_p,0.525,0.8,agrees,25.0,100.0,0.53 < mid p < 0.80; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,27,27,0,19,8,35968,830.0,4889,311.72999999999985,539.5559890000001,-227.8259890000004,24325.27,3128.96,-4708.543483,-5730.537883
mid_p,0.55,0.8,agrees,25.0,100.0,0.55 < mid p < 0.80; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,27,27,0,19,8,35968,830.0,4889,311.72999999999985,539.5559890000001,-227.8259890000004,24325.27,3128.96,-4708.543483,-5730.537883
ask_p,0.55,0.8,agrees,25.0,100.0,0.55 < ask p < 0.80; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,27,27,0,19,8,35968,830.0,4889,311.72999999999985,539.5559890000001,-227.8259890000004,24325.27,3128.96,-4708.543483,-5730.537883
mid_p,0.5,0.8,agrees,25.0,100.0,0.50 < mid p < 0.80; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,31,27,4,22,9,35968,830.0,4889,311.7299999999996,539.5559890000001,-227.8259890000005,24325.269999999997,3128.96,-4708.543483,-5730.537883
ask_p,0.5,0.8,agrees,25.0,100.0,0.50 < ask p < 0.80; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,31,27,4,22,9,35968,830.0,4889,311.7299999999996,539.5559890000001,-227.8259890000005,24325.269999999997,3128.96,-4708.543483,-5730.537883
ask_p,0.525,0.8,agrees,25.0,100.0,0.53 < ask p < 0.80; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,30,27,3,21,9,35968,830.0,4889,311.72999999999985,539.555989,-227.8259890000005,24325.269999999997,3128.96,-4708.543483,-5730.537883
ask_p,0.525,0.825,agrees,25.0,100.0,0.53 < ask p < 0.82; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,31,27,4,21,10,35968,830.0,4889,311.7300000000001,539.5559890000001,-227.82598900000073,24325.269999999993,3128.96,-4708.543483,-5730.537883
ask_p,0.525,0.85,agrees,25.0,100.0,0.53 < ask p < 0.85; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,31,27,4,21,10,35968,830.0,4889,311.7300000000001,539.5559890000001,-227.82598900000073,24325.269999999993,3128.96,-4708.543483,-5730.537883
ask_p,0.525,0.95,agrees,25.0,100.0,0.53 < ask p < 0.95; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,36,27,9,26,10,35968,830.0,4889,311.72999999999894,539.5559890000001,-227.82598900000085,24325.269999999997,3128.96,-4708.543483,-5730.537883
mid_p,0.525,0.95,agrees,25.0,100.0,0.53 < mid p < 0.95; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,33,27,6,24,9,35968,830.0,4889,311.7299999999999,539.5559890000001,-227.82598900000085,24325.270000000004,3128.96,-4708.543483,-5730.537883
mid_p,0.55,0.95,agrees,25.0,100.0,0.55 < mid p < 0.95; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,33,27,6,24,9,35968,830.0,4889,311.7299999999999,539.5559890000001,-227.82598900000085,24325.270000000004,3128.96,-4708.543483,-5730.537883
ask_p,0.55,0.95,agrees,25.0,100.0,0.55 < ask p < 0.95; spot agrees with selected side; favored spot distance >= $25; |spot-target| <= $100,33,27,6,24,9,35968,830.0,4889,311.7299999999999,539.5559890000001,-227.82598900000085,24325.270000000004,3128.96,-4708.543483,-5730.537883
ask_p,0.5,0.625,agrees,,100.0,0.50 < ask p < 0.62; spot agrees with selected side; |spot-target| <= $100,21,15,6,13,8,14589,594.0,3945,13.000000000000142,245.00719600000002,-232.00719599999996,8749.0,2367.0,-1413.0727559999998,-2435.0671559999996
ask_p,0.525,0.625,agrees,,100.0,0.53 < ask p < 0.62; spot agrees with selected side; |spot-target| <= $100,20,15,5,12,8,14589,594.0,3945,13.000000000000028,245.00719600000002,-232.00719599999996,8749.0,2367.0,-1413.0727559999998,-2435.0671559999996
ask_p,0.55,0.625,agrees,,100.0,0.55 < ask p < 0.62; spot agrees with selected side; |spot-target| <= $100,15,15,0,9,6,14589,594.0,3945,13.000000000000028,245.007196,-232.00719599999996,8749.0,2367.0,-1413.0727559999998,-2435.0671559999996
ask_p,0.525,0.7,agrees,,100.0,0.53 < ask p < 0.70; spot agrees with selected side; |spot-target| <= $100,27,22,5,17,10,29869,601.5,4986,252.58999999999992,488.988675,-236.39867499999986,18642.410000000003,3191.04,-4802.765582,-5824.759982
ask_p,0.5,0.7,agrees,,100.0,0.50 < ask p < 0.70; spot agrees with selected side; |spot-target| <= $100,28,22,6,18,10,29869,601.5,4986,252.59000000000015,488.988675,-236.39867500000008,18642.410000000003,3191.04,-4802.765582,-5824.759982
ask_p,0.55,0.7,agrees,,100.0,0.55 < ask p < 0.70; spot agrees with selected side; |spot-target| <= $100,22,22,0,14,8,29869,601.5,4986,252.58999999999946,488.98867500000006,-236.39867500000008,18642.410000000003,3191.04,-4802.765582,-5824.759982
mid_p,0.775,0.95,agrees,,,0.78 < mid p < 0.95; spot agrees with selected side,33,8,25,27,6,6510,880.0,1344,-168.17000000000013,78.41528100000001,-246.58528100000007,5069.17,1075.2,-504.4904010000001,-1207.279664
mid_p,0.775,0.875,agrees,,,0.78 < mid p < 0.88; spot agrees with selected side,23,8,15,18,5,6510,880.0,1344,-168.1700000000002,78.41528100000001,-246.58528100000012,5069.170000000001,1075.2,-504.4904010000001,-1207.279664
mid_p,0.775,0.85,agrees,,,0.78 < mid p < 0.85; spot agrees with selected side,19,8,11,14,5,6510,880.0,1344,-168.1700000000002,78.41528100000001,-246.58528100000012,5069.170000000001,1075.2,-504.4904010000001,-1207.279664
mid_p,0.775,0.825,agrees,,,0.78 < mid p < 0.82; spot agrees with selected side,11,8,3,7,4,6510,880.0,1344,-168.1700000000002,78.41528100000001,-246.58528100000012,5069.170000000001,1075.2,-504.4904010000001,-1207.279664
mid_p,0.775,0.8,agrees,,,0.78 < mid p < 0.80; spot agrees with selected side,8,8,0,5,3,6510,880.0,1344,-168.17000000000007,78.41528100000001,-246.58528100000012,5069.17,1075.2,-504.4904010000001,-1207.279664
