timestamp_utc,event,contract_id,close_time,remaining_seconds,entry_seconds,band_low,band_high,yes_bid,yes_ask,no_bid,no_ask,yes_mid,selected_side,selected_probability,selected_ask,selected_ask_qty,contracts,dry_run,order_status,order_id,fill_price,filled_size,actual_side,actual_label,correct,kalshi_price,kalshi_target,kalshi_target_source,successful_count,unsuccessful_count,skipped_count,valid_orderbook,invalid_orderbook_reasons,reason
2026-06-06T04:19:35.051Z,decision,KXBTC15M-26JUN060030-30,2026-06-06T04:30:00Z,627.750,630.0,0.55,0.8,0.44,0.45,0.55,0.56,0.385,NO,0.615,0.62,1731.01,2,0,filled,4428a158-3d9f-4e61-aeae-de07dea37da7,0.6,2.0,,,,,,,51,18,50,1,,filled 2 at 60.0c
2026-06-06T04:30:07.692Z,outcome,KXBTC15M-26JUN060030-30,2026-06-06T04:30:00Z,-6.889,630.0,0.55,0.8,,,,,,NO,0.615,0.62,1731.01,2,0,filled,4428a158-3d9f-4e61-aeae-de07dea37da7,0.6,2.0,NO,0,1,59951.18,60123.6,observed_source_snapshot,52,18,50,1,,successful
2026-06-06T04:34:34.887Z,decision,KXBTC15M-26JUN060045-45,2026-06-06T04:45:00Z,627.509,630.0,0.55,0.8,0.07,0.07100000000000001,0.929,0.93,0.07050000000000001,,0.9295,,,2,0,skip,,,,,,,,,,52,18,51,1,,more likely side 0.9295 outside band 0.55-0.80
2026-06-06T04:45:06.928Z,outcome,KXBTC15M-26JUN060045-45,2026-06-06T04:45:00Z,-5.863,630.0,0.55,0.8,,,,,,,0.9295,,,2,0,skip,,,0.0,NO,0,,59802.88,59947.98,observed_source_snapshot,52,18,51,1,,skipped
2026-06-06T04:49:36.493Z,decision,KXBTC15M-26JUN060100-00,2026-06-06T05:00:00Z,626.154,630.0,0.55,0.8,0.6,0.62,0.38,0.4,0.615,YES,0.615,0.62,179.61,2,0,filled,5bd6b472-2572-40c2-ac19-c296ecb37c71,0.62,2.0,,,,,,,52,18,51,1,,filled 2 at 62.0c
2026-06-06T05:00:08.567Z,outcome,KXBTC15M-26JUN060100-00,2026-06-06T05:00:00Z,-7.223,630.0,0.55,0.8,,,,,,YES,0.615,0.62,179.61,2,0,filled,5bd6b472-2572-40c2-ac19-c296ecb37c71,0.62,2.0,YES,1,1,60038.02,59802.48,observed_source_snapshot,53,18,51,1,,successful
2026-06-06T05:04:35.131Z,decision,KXBTC15M-26JUN060115-15,2026-06-06T05:15:00Z,628.070,630.0,0.55,0.8,0.14,0.15,0.85,0.86,0.14500000000000002,,0.855,,,2,0,skip,,,,,,,,,,53,18,52,1,,more likely side 0.8550 outside band 0.55-0.80
2026-06-06T05:15:08.496Z,outcome,KXBTC15M-26JUN060115-15,2026-06-06T05:15:00Z,-6.568,630.0,0.55,0.8,,,,,,,0.855,,,2,0,skip,,,0.0,NO,0,,59923.5,60080.82,observed_source_snapshot,53,18,52,1,,skipped
2026-06-06T05:19:34.969Z,decision,KXBTC15M-26JUN060130-30,2026-06-06T05:30:00Z,627.988,630.0,0.55,0.8,0.74,0.75,0.25,0.26,0.755,YES,0.755,0.76,120.0,2,0,filled,5db37bbd-0567-4829-8cab-15c4661fc278,0.76,2.0,,,,,,,53,18,52,1,,filled 2 at 76.0c
2026-06-06T05:30:07.324Z,outcome,KXBTC15M-26JUN060130-30,2026-06-06T05:30:00Z,-6.490,630.0,0.55,0.8,,,,,,YES,0.755,0.76,120.0,2,0,filled,5db37bbd-0567-4829-8cab-15c4661fc278,0.76,2.0,YES,1,1,60748.02,59932.2,observed_source_snapshot,54,18,52,1,,successful
2026-06-06T05:34:35.216Z,decision,KXBTC15M-26JUN060145-45,2026-06-06T05:45:00Z,627.589,630.0,0.55,0.8,0.29,0.3,0.7,0.71,0.28500000000000003,NO,0.715,0.72,383.0,2,0,filled,051ea776-2176-4373-8d9d-d8beb3af1c3e,0.72,2.0,,,,,,,54,18,52,1,,filled 2 at 72.0c
2026-06-06T05:45:06.865Z,outcome,KXBTC15M-26JUN060145-45,2026-06-06T05:45:00Z,-5.936,630.0,0.55,0.8,,,,,,NO,0.715,0.72,383.0,2,0,filled,051ea776-2176-4373-8d9d-d8beb3af1c3e,0.72,2.0,YES,1,0,60754.99,60734.78,observed_source_snapshot,54,19,52,1,,unsuccessful
2026-06-06T05:49:35.295Z,decision,KXBTC15M-26JUN060200-00,2026-06-06T06:00:00Z,627.341,630.0,0.55,0.8,0.82,0.83,0.17,0.18,0.825,,0.825,,,2,0,skip,,,,,,,,,,54,19,53,1,,more likely side 0.8250 outside band 0.55-0.80
2026-06-06T06:00:07.503Z,outcome,KXBTC15M-26JUN060200-00,2026-06-06T06:00:00Z,-6.659,630.0,0.55,0.8,,,,,,,0.825,,,2,0,skip,,,0.0,YES,1,,60921.95,60768.86,observed_source_snapshot,54,19,53,1,,skipped
2026-06-06T06:04:33.779Z,decision,KXBTC15M-26JUN060215-15,2026-06-06T06:15:00Z,629.671,630.0,0.55,0.8,0.79,0.81,0.19,0.21,0.8,,0.8,,,2,0,skip,,,,,,,,,,54,19,54,1,,more likely side 0.8000 outside band 0.55-0.80
2026-06-06T06:15:07.468Z,outcome,KXBTC15M-26JUN060215-15,2026-06-06T06:15:00Z,-6.660,630.0,0.55,0.8,,,,,,,0.8,,,2,0,skip,,,0.0,YES,1,,61120.12,60930.92,observed_source_snapshot,54,19,54,1,,skipped
2026-06-06T06:19:36.647Z,decision,KXBTC15M-26JUN060230-30,2026-06-06T06:30:00Z,626.067,630.0,0.55,0.8,0.28,0.29,0.71,0.72,0.305,NO,0.6950000000000001,0.7,1113.29,2,0,filled,c0727a56-6341-4e0d-85e5-9d864eeae3f5,0.7,2.0,,,,,,,54,19,54,1,,filled 2 at 70.0c
2026-06-06T06:30:05.867Z,outcome,KXBTC15M-26JUN060230-30,2026-06-06T06:30:00Z,-2.412,630.0,0.55,0.8,,,,,,NO,0.6950000000000001,0.7,1113.29,2,0,filled,c0727a56-6341-4e0d-85e5-9d864eeae3f5,0.7,2.0,NO,0,1,61009.09,61122.92,observed_source_snapshot,55,19,54,1,,successful
2026-06-06T06:34:34.731Z,decision,KXBTC15M-26JUN060245-45,2026-06-06T06:45:00Z,627.993,630.0,0.55,0.8,0.41,0.42,0.58,0.59,0.405,NO,0.595,0.6,834.35,2,0,filled,93f0a909-b3d8-47f4-a737-1eacf6893e11,0.6,2.0,,,,,,,55,19,54,1,,filled 2 at 60.0c
2026-06-06T06:45:03.850Z,outcome,KXBTC15M-26JUN060245-45,2026-06-06T06:45:00Z,-2.089,630.0,0.55,0.8,,,,,,NO,0.595,0.6,834.35,2,0,filled,93f0a909-b3d8-47f4-a737-1eacf6893e11,0.6,2.0,NO,0,1,60844.43,61013.03,observed_source_snapshot,56,19,54,1,,successful
2026-06-06T06:49:33.227Z,decision,KXBTC15M-26JUN060300-00,2026-06-06T07:00:00Z,629.188,630.0,0.55,0.8,0.53,0.55,0.45,0.47,0.54,,0.54,,,2,0,skip,,,,,,,,,,56,19,55,1,,more likely side 0.5400 outside band 0.55-0.80
2026-06-06T07:00:08.653Z,outcome,KXBTC15M-26JUN060300-00,2026-06-06T07:00:00Z,-6.568,630.0,0.55,0.8,,,,,,,0.54,,,2,0,skip,,,0.0,NO,0,,60760.78,60806.48,observed_source_snapshot,56,19,55,1,,skipped
2026-06-06T07:04:35.698Z,decision,KXBTC15M-26JUN060315-15,2026-06-06T07:15:00Z,626.788,630.0,0.55,0.8,0.59,0.6,0.4,0.41,0.595,YES,0.595,0.6,1594.4,2,0,filled,1a20dc0f-ce2f-4ddf-b41d-a133c53214db,0.6,2.0,,,,,,,56,19,55,1,,filled 2 at 60.0c
2026-06-06T07:15:06.757Z,outcome,KXBTC15M-26JUN060315-15,2026-06-06T07:15:00Z,-5.936,630.0,0.55,0.8,,,,,,YES,0.595,0.6,1594.4,2,0,filled,1a20dc0f-ce2f-4ddf-b41d-a133c53214db,0.6,2.0,YES,1,1,60984.1,60745.1,observed_source_snapshot,57,19,55,1,,successful
2026-06-06T07:19:35.447Z,decision,KXBTC15M-26JUN060330-30,2026-06-06T07:30:00Z,626.941,630.0,0.55,0.8,0.38,0.39,0.61,0.62,0.315,NO,0.685,0.69,2675.75,2,0,filled,7b5cc920-d51d-4f08-bec1-184b2be5e976,0.66,2.0,,,,,,,57,19,55,1,,filled 2 at 66.0c
2026-06-06T07:30:08.170Z,outcome,KXBTC15M-26JUN060330-30,2026-06-06T07:30:00Z,-7.138,630.0,0.55,0.8,,,,,,NO,0.685,0.69,2675.75,2,0,filled,7b5cc920-d51d-4f08-bec1-184b2be5e976,0.66,2.0,NO,0,1,60853.79,61045.96,observed_source_snapshot,58,19,55,1,,successful
2026-06-06T07:34:35.769Z,decision,KXBTC15M-26JUN060345-45,2026-06-06T07:45:00Z,626.633,630.0,0.55,0.8,0.78,0.79,0.21,0.22,0.835,YES,0.785,0.84,375.6,2,0,skip,,,0.0,,,,,,,58,19,56,1,,no fill/valid liquidity after 10 attempts; last=more likely side 0.8350 outside band 0.55-0.80
2026-06-06T07:45:07.552Z,outcome,KXBTC15M-26JUN060345-45,2026-06-06T07:45:00Z,-4.808,630.0,0.55,0.8,,,,,,YES,0.785,0.84,375.6,2,0,skip,,,0.0,YES,1,,61023.97,60863.73,observed_source_snapshot,58,19,56,1,,skipped
2026-06-06T07:49:34.567Z,decision,KXBTC15M-26JUN060400-00,2026-06-06T08:00:00Z,628.073,630.0,0.55,0.8,0.5,0.51,0.49,0.5,0.505,,0.505,,,2,0,skip,,,,,,,,,,58,19,57,1,,more likely side 0.5050 outside band 0.55-0.80
2026-06-06T08:00:10.408Z,outcome,KXBTC15M-26JUN060400-00,2026-06-06T08:00:00Z,-7.291,630.0,0.55,0.8,,,,,,,0.505,,,2,0,skip,,,0.0,NO,0,,60980.81,61028.49,observed_source_snapshot,58,19,57,1,,skipped
2026-06-06T08:04:34.967Z,decision,KXBTC15M-26JUN060415-15,2026-06-06T08:15:00Z,627.670,630.0,0.55,0.8,0.21,0.22,0.78,0.79,0.20500000000000002,NO,0.7949999999999999,0.8,278.14,2,0,filled,8bc396b6-3f02-460e-81f9-2c7b517f5114,0.8,2.0,,,,,,,58,19,57,1,,filled 2 at 80.0c
2026-06-06T08:15:07.969Z,outcome,KXBTC15M-26JUN060415-15,2026-06-06T08:15:00Z,-6.333,630.0,0.55,0.8,,,,,,NO,0.7949999999999999,0.8,278.14,2,0,filled,8bc396b6-3f02-460e-81f9-2c7b517f5114,0.8,2.0,YES,1,0,61122.78,60972.98,observed_source_snapshot,58,20,57,1,,unsuccessful
2026-06-06T08:19:33.777Z,decision,KXBTC15M-26JUN060430-30,2026-06-06T08:30:00Z,628.865,630.0,0.55,0.8,0.3,0.31,0.69,0.7,0.305,NO,0.6950000000000001,0.7,613.0,2,0,filled,52e77355-cdfb-488b-96c2-3747c4d2590b,0.7,2.0,,,,,,,58,20,57,1,,filled 2 at 70.0c
2026-06-06T08:30:06.816Z,outcome,KXBTC15M-26JUN060430-30,2026-06-06T08:30:00Z,-5.734,630.0,0.55,0.8,,,,,,NO,0.6950000000000001,0.7,613.0,2,0,filled,52e77355-cdfb-488b-96c2-3747c4d2590b,0.7,2.0,YES,1,0,61199.25,61106.93,observed_source_snapshot,58,21,57,1,,unsuccessful
2026-06-06T08:34:36.254Z,decision,KXBTC15M-26JUN060445-45,2026-06-06T08:45:00Z,627.508,630.0,0.55,0.8,0.31,0.32,0.68,0.69,0.295,NO,0.7050000000000001,0.71,345.0,2,0,filled,c7c855e8-018f-4a4d-b671-923f62a8778e,0.69,2.0,,,,,,,58,21,57,1,,filled 2 at 69.0c
2026-06-06T08:45:07.331Z,outcome,KXBTC15M-26JUN060445-45,2026-06-06T08:45:00Z,-6.501,630.0,0.55,0.8,,,,,,NO,0.7050000000000001,0.71,345.0,2,0,filled,c7c855e8-018f-4a4d-b671-923f62a8778e,0.69,2.0,NO,0,1,61329.36,61391.37,observed_source_snapshot,59,21,57,1,,successful
2026-06-06T08:49:34.170Z,decision,KXBTC15M-26JUN060500-00,2026-06-06T09:00:00Z,628.466,630.0,0.55,0.8,0.44,0.45,0.55,0.56,0.445,NO,0.5549999999999999,0.56,268.08,2,0,filled,10dbf366-1046-4c69-b9e8-3d8d3657b458,0.56,2.0,,,,,,,59,21,57,1,,filled 2 at 56.0c
2026-06-06T09:00:06.893Z,outcome,KXBTC15M-26JUN060500-00,2026-06-06T09:00:00Z,-5.290,630.0,0.55,0.8,,,,,,NO,0.5549999999999999,0.56,268.08,2,0,filled,10dbf366-1046-4c69-b9e8-3d8d3657b458,0.56,2.0,NO,0,1,61290.78,61348.93,observed_source_snapshot,60,21,57,1,,successful
2026-06-06T09:04:35.209Z,decision,KXBTC15M-26JUN060515-15,2026-06-06T09:15:00Z,627.662,630.0,0.55,0.8,0.22,0.23,0.77,0.78,0.215,NO,0.785,0.79,720.55,2,0,filled,9fc05660-d290-4cfe-8b78-d55373f9751e,0.78,2.0,,,,,,,60,21,57,1,,filled 2 at 78.0c
2026-06-06T09:15:07.140Z,outcome,KXBTC15M-26JUN060515-15,2026-06-06T09:15:00Z,-4.409,630.0,0.55,0.8,,,,,,NO,0.785,0.79,720.55,2,0,filled,9fc05660-d290-4cfe-8b78-d55373f9751e,0.78,2.0,NO,0,1,61217.92,61244.72,observed_source_snapshot,61,21,57,1,,successful
2026-06-06T09:19:33.942Z,decision,KXBTC15M-26JUN060530-30,2026-06-06T09:30:00Z,628.627,630.0,0.55,0.8,0.39,0.4,0.6,0.61,0.415,NO,0.585,0.59,369.22,2,0,filled,24670277-3ec7-482e-974c-7b1533618d31,0.58,2.0,,,,,,,61,21,57,1,,filled 2 at 58.0c
2026-06-06T09:30:05.548Z,outcome,KXBTC15M-26JUN060530-30,2026-06-06T09:30:00Z,-2.087,630.0,0.55,0.8,,,,,,NO,0.585,0.59,369.22,2,0,filled,24670277-3ec7-482e-974c-7b1533618d31,0.58,2.0,YES,1,0,61291.94,61227.29,observed_source_snapshot,61,22,57,1,,unsuccessful
2026-06-06T09:34:32.344Z,decision,KXBTC15M-26JUN060545-45,2026-06-06T09:45:00Z,629.984,630.0,0.55,0.8,0.28,0.29,0.71,0.72,0.265,NO,0.735,0.74,338.96,2,0,filled,ea80b1b2-06eb-4af1-b7fe-cfe1db00d38e,0.72,2.0,,,,,,,61,22,57,1,,filled 2 at 72.0c
2026-06-06T09:45:06.828Z,outcome,KXBTC15M-26JUN060545-45,2026-06-06T09:45:00Z,-5.934,630.0,0.55,0.8,,,,,,NO,0.735,0.74,338.96,2,0,filled,ea80b1b2-06eb-4af1-b7fe-cfe1db00d38e,0.72,2.0,NO,0,1,61074.9,61282.7,observed_source_snapshot,62,22,57,1,,successful
2026-06-06T09:49:35.397Z,decision,KXBTC15M-26JUN060600-00,2026-06-06T10:00:00Z,627.185,630.0,0.55,0.8,0.1,0.11,0.89,0.9,0.10500000000000001,,0.895,,,2,0,skip,,,,,,,,,,62,22,58,1,,more likely side 0.8950 outside band 0.55-0.80
2026-06-06T10:00:09.456Z,outcome,KXBTC15M-26JUN060600-00,2026-06-06T10:00:00Z,-6.899,630.0,0.55,0.8,,,,,,,0.895,,,2,0,skip,,,0.0,NO,0,,60955.48,61084.76,observed_source_snapshot,62,22,58,1,,skipped
2026-06-06T10:04:35.386Z,decision,KXBTC15M-26JUN060615-15,2026-06-06T10:15:00Z,627.021,630.0,0.55,0.8,0.16,0.17,0.83,0.84,0.165,,0.835,,,2,0,skip,,,,,,,,,,62,22,59,1,,more likely side 0.8350 outside band 0.55-0.80
2026-06-06T10:15:05.917Z,outcome,KXBTC15M-26JUN060615-15,2026-06-06T10:15:00Z,-5.084,630.0,0.55,0.8,,,,,,,0.835,,,2,0,skip,,,0.0,NO,0,,60575.81,60949.89,observed_source_snapshot,62,22,59,1,,skipped
2026-06-06T10:19:35.373Z,decision,KXBTC15M-26JUN060630-30,2026-06-06T10:30:00Z,628.064,630.0,0.55,0.8,0.22,0.23,0.77,0.78,0.20500000000000002,NO,0.7949999999999999,0.8,520.68,2,0,filled,9b7f4b98-3a55-453c-b731-95beeb89ea0a,0.8,2.0,,,,,,,62,22,59,1,,filled 2 at 80.0c
2026-06-06T10:30:05.806Z,outcome,KXBTC15M-26JUN060630-30,2026-06-06T10:30:00Z,-4.973,630.0,0.55,0.8,,,,,,NO,0.7949999999999999,0.8,520.68,2,0,filled,9b7f4b98-3a55-453c-b731-95beeb89ea0a,0.8,2.0,NO,0,1,60506.05,60608.78,observed_source_snapshot,63,22,59,1,,successful
2026-06-06T10:34:34.887Z,decision,KXBTC15M-26JUN060645-45,2026-06-06T10:45:00Z,627.829,630.0,0.55,0.8,0.094,0.098,0.902,0.906,0.096,,0.904,,,2,0,skip,,,,,,,,,,63,22,60,1,,more likely side 0.9040 outside band 0.55-0.80
2026-06-06T10:45:04.659Z,outcome,KXBTC15M-26JUN060645-45,2026-06-06T10:45:00Z,-2.819,630.0,0.55,0.8,,,,,,,0.904,,,2,0,skip,,,0.0,NO,0,,60392.97,60585.43,observed_source_snapshot,63,22,60,1,,skipped
2026-06-06T10:49:34.329Z,decision,KXBTC15M-26JUN060700-00,2026-06-06T11:00:00Z,628.872,630.0,0.55,0.8,0.49,0.5,0.5,0.51,0.495,,0.505,,,2,0,skip,,,,,,,,,,63,22,61,1,,more likely side 0.5050 outside band 0.55-0.80
2026-06-06T11:00:09.934Z,outcome,KXBTC15M-26JUN060700-00,2026-06-06T11:00:00Z,-7.212,630.0,0.55,0.8,,,,,,,0.505,,,2,0,skip,,,0.0,YES,1,,60531.49,60387.64,observed_source_snapshot,63,22,61,1,,skipped
2026-06-06T11:04:32.900Z,decision,KXBTC15M-26JUN060715-15,2026-06-06T11:15:00Z,629.908,630.0,0.55,0.8,0.84,0.85,0.15,0.16,0.845,,0.845,,,2,0,skip,,,,,,,,,,63,22,62,1,,more likely side 0.8450 outside band 0.55-0.80
2026-06-06T11:15:09.275Z,outcome,KXBTC15M-26JUN060715-15,2026-06-06T11:15:00Z,-6.733,630.0,0.55,0.8,,,,,,,0.845,,,2,0,skip,,,0.0,YES,1,,60591.37,60548.21,observed_source_snapshot,63,22,62,1,,skipped
2026-06-06T11:19:35.292Z,decision,KXBTC15M-26JUN060730-30,2026-06-06T11:30:00Z,627.416,630.0,0.55,0.8,0.75,0.76,0.24,0.25,0.725,YES,0.725,0.73,244.14,2,0,filled,e07d20d9-5204-4092-84a9-f271d95367de,0.73,2.0,,,,,,,63,22,62,1,,filled 2 at 73.0c
2026-06-06T11:30:07.136Z,outcome,KXBTC15M-26JUN060730-30,2026-06-06T11:30:00Z,-4.652,630.0,0.55,0.8,,,,,,YES,0.725,0.73,244.14,2,0,filled,e07d20d9-5204-4092-84a9-f271d95367de,0.73,2.0,YES,1,1,60760.02,60601.06,observed_source_snapshot,64,22,62,1,,successful
2026-06-06T11:34:33.049Z,decision,KXBTC15M-26JUN060745-45,2026-06-06T11:45:00Z,629.261,630.0,0.55,0.8,0.6,0.61,0.39,0.4,0.605,YES,0.605,0.61,429.91,2,0,filled,4a3d3ce6-e505-4e23-a1b7-dd05d16a9496,0.61,2.0,,,,,,,64,22,62,1,,filled 2 at 61.0c
2026-06-06T11:45:06.711Z,outcome,KXBTC15M-26JUN060745-45,2026-06-06T11:45:00Z,-5.701,630.0,0.55,0.8,,,,,,YES,0.605,0.61,429.91,2,0,filled,4a3d3ce6-e505-4e23-a1b7-dd05d16a9496,0.61,2.0,YES,1,1,60797.59,60780.88,observed_source_snapshot,65,22,62,1,,successful
2026-06-06T11:49:35.127Z,decision,KXBTC15M-26JUN060800-00,2026-06-06T12:00:00Z,627.824,630.0,0.55,0.8,0.76,0.77,0.23,0.24,0.785,YES,0.785,0.79,538.07,2,0,filled,e9356628-7dc8-4952-99db-f1161b4ad464,0.79,2.0,,,,,,,65,22,62,1,,filled 2 at 79.0c
2026-06-06T12:00:08.566Z,outcome,KXBTC15M-26JUN060800-00,2026-06-06T12:00:00Z,-6.508,630.0,0.55,0.8,,,,,,YES,0.785,0.79,538.07,2,0,filled,e9356628-7dc8-4952-99db-f1161b4ad464,0.79,2.0,NO,0,0,60730.77,60803.66,observed_source_snapshot,65,23,62,1,,unsuccessful
2026-06-06T12:04:35.297Z,decision,KXBTC15M-26JUN060815-15,2026-06-06T12:15:00Z,627.183,630.0,0.55,0.8,0.86,0.87,0.13,0.14,0.865,,0.865,,,2,0,skip,,,,,,,,,,65,23,63,1,,more likely side 0.8650 outside band 0.55-0.80
2026-06-06T12:15:06.660Z,outcome,KXBTC15M-26JUN060815-15,2026-06-06T12:15:00Z,-5.059,630.0,0.55,0.8,,,,,,,0.865,,,2,0,skip,,,0.0,YES,1,,61034.64,60759.07,observed_source_snapshot,65,23,63,1,,skipped
2026-06-06T12:19:35.130Z,decision,KXBTC15M-26JUN060830-30,2026-06-06T12:30:00Z,627.736,630.0,0.55,0.8,0.25,0.27,0.73,0.75,0.255,NO,0.745,0.75,706.3,2,0,filled,b8a429c0-44f1-4cc2-9ae6-0e8fa51f71e7,0.75,2.0,,,,,,,65,23,63,1,,filled 2 at 75.0c
2026-06-06T12:30:06.952Z,outcome,KXBTC15M-26JUN060830-30,2026-06-06T12:30:00Z,-6.121,630.0,0.55,0.8,,,,,,NO,0.745,0.75,706.3,2,0,filled,b8a429c0-44f1-4cc2-9ae6-0e8fa51f71e7,0.75,2.0,NO,0,1,60731.2,61016.57,observed_source_snapshot,66,23,63,1,,successful
2026-06-06T12:34:35.942Z,decision,KXBTC15M-26JUN060845-45,2026-06-06T12:45:00Z,627.028,630.0,0.55,0.8,0.71,0.72,0.28,0.29,0.755,YES,0.755,0.76,970.1,2,0,filled,f27ef9a4-fb6d-4259-950e-48e90d238b85,0.75,2.0,,,,,,,66,23,63,1,,filled 2 at 75.0c
2026-06-06T12:45:07.177Z,outcome,KXBTC15M-26JUN060845-45,2026-06-06T12:45:00Z,-6.346,630.0,0.55,0.8,,,,,,YES,0.755,0.76,970.1,2,0,filled,f27ef9a4-fb6d-4259-950e-48e90d238b85,0.75,2.0,YES,1,1,60797.34,60722.83,observed_source_snapshot,67,23,63,1,,successful
2026-06-06T12:49:33.701Z,decision,KXBTC15M-26JUN060900-00,2026-06-06T13:00:00Z,628.868,630.0,0.55,0.8,0.85,0.86,0.14,0.15,0.855,,0.855,,,2,0,skip,,,,,,,,,,67,23,64,1,,more likely side 0.8550 outside band 0.55-0.80
2026-06-06T13:00:08.731Z,outcome,KXBTC15M-26JUN060900-00,2026-06-06T13:00:00Z,-6.096,630.0,0.55,0.8,,,,,,,0.855,,,2,0,skip,,,0.0,YES,1,,61007.94,60805.87,observed_source_snapshot,67,23,64,1,,skipped
2026-06-06T13:04:35.937Z,decision,KXBTC15M-26JUN060915-15,2026-06-06T13:15:00Z,627.097,630.0,0.55,0.8,0.62,0.63,0.37,0.38,0.665,YES,0.665,0.67,1690.57,2,0,filled,9915c571-7c4d-4aea-815b-ff198096814d,0.67,2.0,,,,,,,67,23,64,1,,filled 2 at 67.0c
2026-06-06T13:15:08.756Z,outcome,KXBTC15M-26JUN060915-15,2026-06-06T13:15:00Z,-6.184,630.0,0.55,0.8,,,,,,YES,0.665,0.67,1690.57,2,0,filled,9915c571-7c4d-4aea-815b-ff198096814d,0.67,2.0,NO,0,0,61002.31,61003.73,observed_source_snapshot,67,24,64,1,,unsuccessful
2026-06-06T13:19:35.617Z,decision,KXBTC15M-26JUN060930-30,2026-06-06T13:30:00Z,626.943,630.0,0.55,0.8,0.26,0.27,0.73,0.74,0.26,NO,0.74,0.75,2115.44,2,0,filled,99fd196b-e08f-422d-af25-94e9a651c7bb,0.75,2.0,,,,,,,67,24,64,1,,filled 2 at 75.0c
2026-06-06T13:30:08.337Z,outcome,KXBTC15M-26JUN060930-30,2026-06-06T13:30:00Z,-6.434,630.0,0.55,0.8,,,,,,NO,0.74,0.75,2115.44,2,0,filled,99fd196b-e08f-422d-af25-94e9a651c7bb,0.75,2.0,NO,0,1,60859.31,60988.97,observed_source_snapshot,68,24,64,1,,successful
2026-06-06T13:34:34.487Z,decision,KXBTC15M-26JUN060945-45,2026-06-06T13:45:00Z,627.899,630.0,0.55,0.8,0.22,0.23,0.77,0.78,0.225,NO,0.775,0.78,937.16,2,0,filled,0a9c959c-fd7a-4830-aa77-e4f3f686f3d4,0.78,2.0,,,,,,,68,24,64,1,,filled 2 at 78.0c
2026-06-06T13:45:06.564Z,outcome,KXBTC15M-26JUN060945-45,2026-06-06T13:45:00Z,-5.696,630.0,0.55,0.8,,,,,,NO,0.775,0.78,937.16,2,0,filled,0a9c959c-fd7a-4830-aa77-e4f3f686f3d4,0.78,2.0,NO,0,1,60835.68,60867.52,observed_source_snapshot,69,24,64,1,,successful
2026-06-06T13:49:34.492Z,decision,KXBTC15M-26JUN061000-00,2026-06-06T14:00:00Z,628.387,630.0,0.55,0.8,0.31,0.32,0.68,0.69,0.335,NO,0.665,0.67,415.0,2,0,filled,2b0e6ccd-81f2-4bf4-9f1f-0c032c35f8ba,0.67,2.0,,,,,,,69,24,64,1,,filled 2 at 67.0c
2026-06-06T14:00:05.045Z,outcome,KXBTC15M-26JUN061000-00,2026-06-06T14:00:00Z,-2.564,630.0,0.55,0.8,,,,,,NO,0.665,0.67,415.0,2,0,filled,2b0e6ccd-81f2-4bf4-9f1f-0c032c35f8ba,0.67,2.0,NO,0,1,60800.81,60846.04,observed_source_snapshot,70,24,64,1,,successful
2026-06-06T14:04:35.688Z,decision,KXBTC15M-26JUN061015-15,2026-06-06T14:15:00Z,627.514,630.0,0.55,0.8,0.72,0.74,0.26,0.28,0.745,YES,0.745,0.75,375.0,2,0,filled,c3d03b6c-6566-423f-affc-52e72d6f27b2,0.75,2.0,,,,,,,70,24,64,1,,filled 2 at 75.0c
2026-06-06T14:15:07.245Z,outcome,KXBTC15M-26JUN061015-15,2026-06-06T14:15:00Z,-6.415,630.0,0.55,0.8,,,,,,YES,0.745,0.75,375.0,2,0,filled,c3d03b6c-6566-423f-affc-52e72d6f27b2,0.75,2.0,YES,1,1,60870.61,60789.64,observed_source_snapshot,71,24,64,1,,successful
2026-06-06T14:19:36.813Z,decision,KXBTC15M-26JUN061030-30,2026-06-06T14:30:00Z,626.314,630.0,0.55,0.8,0.66,0.67,0.33,0.34,0.735,YES,0.735,0.74,2394.0,2,0,filled,e39d6659-cb69-4265-ba66-95d2b1a1296a,0.74,2.0,,,,,,,71,24,64,1,,filled 2 at 74.0c
2026-06-06T14:30:07.858Z,outcome,KXBTC15M-26JUN061030-30,2026-06-06T14:30:00Z,-6.903,630.0,0.55,0.8,,,,,,YES,0.735,0.74,2394.0,2,0,filled,e39d6659-cb69-4265-ba66-95d2b1a1296a,0.74,2.0,NO,0,0,60831.31,60880.89,observed_source_snapshot,71,25,64,1,,unsuccessful
2026-06-06T14:34:33.141Z,decision,KXBTC15M-26JUN061045-45,2026-06-06T14:45:00Z,629.191,630.0,0.55,0.8,0.7,0.71,0.29,0.3,0.685,YES,0.685,0.69,5.79,2,0,filled,5b675f4f-cfd3-41f8-93a2-1d0ac0449a60,0.69,2.0,,,,,,,71,25,64,1,,filled 2 at 69.0c
