timestamp_utc,kalshi_timestamp_utc,kalshi_ticker,kalshi_title,kalshi_event_ticker,kalshi_close_time,kalshi_status,kalshi_yes_bid,kalshi_yes_ask,kalshi_no_bid,kalshi_no_ask,kalshi_yes_mid,kalshi_last_price,kalshi_volume,kalshi_open_interest,kalshi_best_yes_bid_qty,kalshi_best_no_bid_qty,polymarket_timestamp_utc,polymarket_ticker,polymarket_title,polymarket_event_ticker,polymarket_close_time,polymarket_status,polymarket_yes_bid,polymarket_yes_ask,polymarket_no_bid,polymarket_no_ask,polymarket_yes_mid,polymarket_last_price,polymarket_volume,polymarket_open_interest,polymarket_best_yes_bid_qty,polymarket_best_no_bid_qty,source_timestamp_utc,kalshi_btc_source,kalshi_btc_price,kalshi_btc_target,polymarket_btc_source,polymarket_btc_price,polymarket_btc_target,k_plus_np,nk_plus_p,polymarket_error
2026-05-17T03:07:14.545Z,2026-05-17T03:07:13.409Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.89,0.905,0.095,0.11,0.8975,0.83,220278.87,126050.10,2323.38,75.0,2026-05-17T03:07:13.592Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.89,0.9,0.1,0.11,0.895,0.86,5146.826822000003,,37.0,11.68,2026-05-17T03:07:14.545Z,BRTI,77929.83,77879.55,Polymarket RTDS,77939.687,77875.2,1.0150000000000001,1.01,
2026-05-17T03:07:16.370Z,2026-05-17T03:07:15.364Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.86,0.87,0.13,0.14,0.865,0.83,220278.87,126050.10,113.01,172.35,2026-05-17T03:07:15.553Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.89,0.9,0.1,0.11,0.895,0.86,5146.826822000003,,27.06,217.72,2026-05-17T03:07:16.370Z,BRTI,77953.97,77879.55,Polymarket RTDS,77940.02044769759,77875.2,0.98,1.04,
2026-05-17T03:07:21.883Z,2026-05-17T03:07:17.878Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.85,0.86,0.14,0.15,0.855,0.83,220278.87,126050.10,593.0,8.98,2026-05-17T03:07:18.537Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.86,0.87,0.13,0.14,0.865,0.86,5146.826822000003,,151.52,3.76,2026-05-17T03:07:21.883Z,BRTI,77953.97,77879.55,Polymarket RTDS,77931.54562615171,77875.2,1.0,1.02,
2026-05-17T03:07:23.409Z,2026-05-17T03:07:22.179Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.85,0.87,0.13,0.15,0.86,0.83,220278.87,126050.10,487.43,98.51,2026-05-17T03:07:22.419Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.87,0.89,0.11,0.13,0.88,0.86,5146.826822000003,,40.65,107.29,2026-05-17T03:07:23.409Z,BRTI,77946.87,77879.55,Polymarket RTDS,77931.55280971012,77875.2,1.0,1.04,
2026-05-17T03:07:25.294Z,2026-05-17T03:07:24.164Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.85,0.87,0.13,0.15,0.86,0.83,220278.87,126050.10,1045.0,94.38,2026-05-17T03:07:24.392Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.87,0.88,0.12,0.13,0.875,0.86,5146.826822000003,,231.23,17.79,2026-05-17T03:07:25.293Z,BRTI,77944.35,77879.55,Polymarket RTDS,77931.53820197412,77875.2,1.0,1.03,
2026-05-17T03:07:30.303Z,2026-05-17T03:07:26.644Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.85,0.87,0.13,0.15,0.86,0.83,220278.87,126050.10,1121.4,91.0,2026-05-17T03:07:27.197Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.87,0.88,0.12,0.13,0.875,0.86,5146.826822000003,,220.32,64.98,2026-05-17T03:07:30.303Z,BRTI,77944.35,77879.55,Polymarket RTDS,77931.536799851,77875.2,1.0,1.03,
2026-05-17T03:07:31.655Z,2026-05-17T03:07:30.545Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.85,0.86,0.14,0.15,0.855,0.85,227544.46,129025.55,1250.96,8.0,2026-05-17T03:07:30.788Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.87,0.88,0.12,0.13,0.875,0.86,5146.826822000003,,79.04,58.16,2026-05-17T03:07:31.655Z,BRTI,77947.25,77879.55,Polymarket RTDS,77931.51824236117,77875.2,0.99,1.03,
2026-05-17T03:07:33.857Z,2026-05-17T03:07:32.559Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.85,0.87,0.13,0.15,0.86,0.85,227544.46,129025.55,1202.7,18.0,2026-05-17T03:07:32.804Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.87,0.88,0.12,0.13,0.875,0.86,5146.826822000003,,82.61,90.72,2026-05-17T03:07:33.857Z,BRTI,77944.75,77879.55,Polymarket RTDS,77931.55620344543,77875.2,1.0,1.03,
2026-05-17T03:07:37.211Z,2026-05-17T03:07:35.104Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.86,0.88,0.12,0.14,0.87,0.85,227544.46,129025.55,19.0,965.06,2026-05-17T03:07:35.743Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.87,0.88,0.12,0.13,0.875,0.86,5146.826822000003,,102.32,52.56,2026-05-17T03:07:37.211Z,BRTI,77953.97,77879.55,Polymarket RTDS,77931.56280065865,77875.2,1.01,1.02,
2026-05-17T03:07:39.394Z,2026-05-17T03:07:38.037Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.88,0.89,0.11,0.12,0.885,0.85,227544.46,129025.55,35.69,217.0,2026-05-17T03:07:38.515Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.88,0.89,0.11,0.12,0.885,0.86,5146.826822000003,,140.95,210.0,2026-05-17T03:07:39.394Z,BRTI,77946.87,77879.55,Polymarket RTDS,77933.09074308493,77875.2,1.01,1.01,
2026-05-17T03:07:41.009Z,2026-05-17T03:07:39.642Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.87,0.89,0.11,0.13,0.88,0.85,227544.46,129025.55,2311.78,105.0,2026-05-17T03:07:39.821Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.88,0.89,0.11,0.12,0.885,0.86,5146.826822000003,,138.59,210.0,2026-05-17T03:07:41.009Z,BRTI,77938.81,77879.55,Polymarket RTDS,77933.50607623401,77875.2,1.01,1.02,
2026-05-17T03:07:44.779Z,2026-05-17T03:07:42.100Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.88,0.9,0.1,0.12,0.89,0.85,227544.46,129025.55,54.69,1107.41,2026-05-17T03:07:42.737Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.88,0.89,0.11,0.12,0.885,0.86,5146.826822000003,,209.74,222.54,2026-05-17T03:07:44.779Z,BRTI,77939.88,77879.55,Polymarket RTDS,77935.37608269598,77875.2,1.02,1.01,
2026-05-17T03:07:47.079Z,2026-05-17T03:07:45.611Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.88,0.9,0.1,0.12,0.89,0.85,227544.46,129025.55,160.69,34.0,2026-05-17T03:07:46.236Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.88,0.89,0.11,0.12,0.885,0.86,5146.826822000003,,249.35,217.54,2026-05-17T03:07:47.079Z,BRTI,77932.2,77879.55,Polymarket RTDS,77935.0637034729,77875.2,1.02,1.01,
2026-05-17T03:07:50.128Z,2026-05-17T03:07:47.836Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.89,0.9,0.1,0.11,0.895,0.85,227544.46,129025.55,100.4,58.0,2026-05-17T03:07:48.285Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.88,0.89,0.11,0.12,0.885,0.86,5146.826822000003,,216.59,182.76,2026-05-17T03:07:50.128Z,BRTI,77938.97,77879.55,Polymarket RTDS,77935.87503389276,77875.2,1.02,1.0,
2026-05-17T03:07:52.623Z,2026-05-17T03:07:50.840Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.88,0.89,0.11,0.12,0.885,0.85,227544.46,129025.55,37.22,111.09,2026-05-17T03:07:51.412Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.88,0.89,0.11,0.12,0.885,0.86,5146.826822000003,,181.59,105.07,2026-05-17T03:07:52.623Z,BRTI,77938.97,77879.55,Polymarket RTDS,77935.93145529492,77875.2,1.01,1.01,
2026-05-17T03:07:55.340Z,2026-05-17T03:07:53.316Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.88,0.89,0.11,0.12,0.885,0.85,227544.46,129025.55,260.69,10.0,2026-05-17T03:07:53.690Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.89,0.9,0.1,0.11,0.895,0.86,5146.826822000003,,95.35,215.43,2026-05-17T03:07:55.340Z,BRTI,77938.81,77879.55,Polymarket RTDS,77935.99405505744,77875.2,1.0,1.02,
2026-05-17T03:07:59.686Z,2026-05-17T03:07:56.055Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.89,0.901,0.099,0.11,0.8955,0.85,227544.46,129025.55,35.0,23.0,2026-05-17T03:07:56.539Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.89,0.9,0.1,0.11,0.895,0.86,5146.826822000003,,159.6,170.43,2026-05-17T03:07:59.686Z,BRTI,77938.81,77879.55,Polymarket RTDS,77935.52503554069,77875.2,1.0110000000000001,1.01,
2026-05-17T03:08:06.683Z,2026-05-17T03:08:01.295Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.89,0.905,0.095,0.11,0.8975,0.9,234352.46,131452.80,15.0,105.08,2026-05-17T03:08:03.664Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.89,0.9,0.1,0.11,0.895,0.86,5146.826822000003,,194.81,18.07,2026-05-17T03:08:06.683Z,BRTI,77938.81,77879.55,Polymarket RTDS,77935.52315163084,77875.2,1.0150000000000001,1.01,
2026-05-17T03:08:09.875Z,2026-05-17T03:08:07.479Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.89,0.906,0.094,0.11,0.898,0.9,234352.46,131452.80,125.0,117.0,2026-05-17T03:08:08.233Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.9,0.91,0.09,0.1,0.905,0.86,5146.826822000003,,75.26,261.77,2026-05-17T03:08:09.875Z,BRTI,77938.97,77879.55,Polymarket RTDS,77934.90526,77875.2,1.006,1.02,
2026-05-17T03:08:12.009Z,2026-05-17T03:08:10.630Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.89,0.9,0.1,0.11,0.895,0.9,234352.46,131452.80,74.87,1551.97,2026-05-17T03:08:11.029Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.9,0.91,0.09,0.1,0.905,0.86,5146.826822000003,,145.15,179.89,2026-05-17T03:08:12.009Z,BRTI,77944.6,77879.55,Polymarket RTDS,77934.75010461193,77875.2,1.0,1.02,
2026-05-17T03:08:15.678Z,2026-05-17T03:08:12.992Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.88,0.89,0.11,0.12,0.885,0.9,234352.46,131452.80,2958.99,1125.0,2026-05-17T03:08:13.472Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.91,0.92,0.08,0.09,0.915,0.86,5146.826822000003,,19.0,422.64,2026-05-17T03:08:15.678Z,BRTI,77943.98,77879.55,Polymarket RTDS,77934.5276852643,77875.2,0.98,1.04,
2026-05-17T03:08:17.772Z,2026-05-17T03:08:16.422Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.88,0.89,0.11,0.12,0.885,0.9,234352.46,131452.80,2739.49,980.21,2026-05-17T03:08:16.816Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.91,0.92,0.08,0.09,0.915,0.86,5146.826822000003,,71.0,300.94,2026-05-17T03:08:17.772Z,BRTI,77943.98,77879.55,Polymarket RTDS,77934.60554432365,77875.2,0.98,1.04,
2026-05-17T03:08:19.117Z,2026-05-17T03:08:18.016Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.88,0.89,0.11,0.12,0.885,0.9,234352.46,131452.80,2596.65,971.64,2026-05-17T03:08:18.202Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.91,0.92,0.08,0.09,0.915,0.86,5146.826822000003,,74.53,300.94,2026-05-17T03:08:19.117Z,BRTI,77939.88,77879.55,Polymarket RTDS,77934.59663967286,77875.2,0.98,1.04,
2026-05-17T03:08:22.672Z,2026-05-17T03:08:20.723Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.88,0.89,0.11,0.12,0.885,0.9,234352.46,131452.80,1531.15,514.62,2026-05-17T03:08:21.181Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.91,0.92,0.08,0.09,0.915,0.86,5146.826822000003,,88.53,293.14,2026-05-17T03:08:22.672Z,BRTI,77944.22,77879.55,Polymarket RTDS,77934.13856080809,77875.2,0.98,1.04,
2026-05-17T03:08:25.278Z,2026-05-17T03:08:23.568Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.88,0.89,0.11,0.12,0.885,0.9,234352.46,131452.80,1703.03,78.62,2026-05-17T03:08:24.137Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.91,0.92,0.08,0.09,0.915,0.86,5146.826822000003,,88.53,336.83,2026-05-17T03:08:25.278Z,BRTI,77929.83,77879.55,Polymarket RTDS,77934.0307376686,77875.2,0.98,1.04,
2026-05-17T03:08:26.554Z,2026-05-17T03:08:25.515Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.88,0.9,0.1,0.12,0.89,0.9,234352.46,131452.80,1696.34,1611.19,2026-05-17T03:08:25.704Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.91,0.92,0.08,0.09,0.915,0.86,5146.826822000003,,83.53,209.03,2026-05-17T03:08:26.554Z,BRTI,77944.6,77879.55,Polymarket RTDS,77934.0293398023,77875.2,0.99,1.04,
2026-05-17T03:08:28.597Z,2026-05-17T03:08:27.526Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.88,0.9,0.1,0.12,0.89,0.9,239796.76,133810.69,1683.25,1468.44,2026-05-17T03:08:27.714Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.91,0.92,0.08,0.09,0.915,0.86,5146.826822000003,,88.53,174.03,2026-05-17T03:08:28.597Z,BRTI,77938.81,77879.55,Polymarket RTDS,77934.0138276567,77875.2,0.99,1.04,
2026-05-17T03:08:30.753Z,2026-05-17T03:08:29.540Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.88,0.9,0.1,0.12,0.89,0.9,239796.76,133810.69,1822.95,993.31,2026-05-17T03:08:29.745Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.91,0.92,0.08,0.09,0.915,0.86,5146.826822000003,,89.22,82.33,2026-05-17T03:08:30.753Z,BRTI,77932.2,77879.55,Polymarket RTDS,77934.02115083444,77875.2,0.99,1.04,
2026-05-17T03:08:34.452Z,2026-05-17T03:08:31.991Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.902,0.903,0.097,0.098,0.9025000000000001,0.9,239796.76,133810.69,25.0,71.28,2026-05-17T03:08:32.810Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.92,0.93,0.07,0.08,0.925,0.86,5146.826822000003,,80.2,393.44,2026-05-17T03:08:34.452Z,BRTI,77943.98,77879.55,Polymarket RTDS,77934.04142651708,77875.2,0.983,1.028,
2026-05-17T03:08:36.609Z,2026-05-17T03:08:35.204Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.9,0.904,0.096,0.1,0.902,0.9,239796.76,133810.69,25.0,29.0,2026-05-17T03:08:35.731Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.92,0.93,0.07,0.08,0.925,0.86,5146.826822000003,,104.2,343.44,2026-05-17T03:08:36.609Z,BRTI,77931.52,77879.55,Polymarket RTDS,77934.04318265934,77875.2,0.984,1.03,
2026-05-17T03:08:37.966Z,2026-05-17T03:08:36.860Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.9,0.91,0.09,0.1,0.905,0.9,239796.76,133810.69,29.59,77.0,2026-05-17T03:08:37.049Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.92,0.93,0.07,0.08,0.925,0.86,5146.826822000003,,104.2,298.44,2026-05-17T03:08:37.966Z,BRTI,77938.97,77879.55,Polymarket RTDS,77934.31994843442,77875.2,0.99,1.03,
2026-05-17T03:08:42.558Z,2026-05-17T03:08:39.360Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.9,0.902,0.098,0.1,0.901,0.9,239796.76,133810.69,1073.0,18.0,2026-05-17T03:08:40.179Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.92,0.93,0.07,0.08,0.925,0.86,5146.826822000003,,99.2,266.38,2026-05-17T03:08:42.558Z,BRTI,77938.81,77879.55,Polymarket RTDS,77934.23915957962,77875.2,0.982,1.03,
2026-05-17T03:08:44.653Z,2026-05-17T03:08:43.295Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.904,0.911,0.089,0.096,0.9075,0.9,239796.76,133810.69,75.0,20.0,2026-05-17T03:08:43.690Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.92,0.93,0.07,0.08,0.925,0.86,5146.826822000003,,123.0,137.34,2026-05-17T03:08:44.653Z,BRTI,77943.98,77879.55,Polymarket RTDS,77933.22444005588,77875.2,0.991,1.026,
2026-05-17T03:08:46.077Z,2026-05-17T03:08:44.894Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.907,0.912,0.088,0.093,0.9095,0.9,239796.76,133810.69,90.0,1.0,2026-05-17T03:08:45.094Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.92,0.93,0.07,0.08,0.925,0.86,5146.826822000003,,100.2,127.34,2026-05-17T03:08:46.077Z,BRTI,77938.97,77879.55,Polymarket RTDS,77934.1097809306,77875.2,0.992,1.0230000000000001,
2026-05-17T03:08:51.289Z,2026-05-17T03:08:47.604Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.903,0.904,0.096,0.097,0.9035,0.9,239796.76,133810.69,93.0,1.0,2026-05-17T03:08:48.253Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.92,0.93,0.07,0.08,0.925,0.86,5146.826822000003,,113.0,87.28,2026-05-17T03:08:51.289Z,BRTI,77938.66,77879.55,Polymarket RTDS,77934.35137521269,77875.2,0.984,1.0270000000000001,
2026-05-17T03:08:52.817Z,2026-05-17T03:08:51.837Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.909,0.919,0.081,0.091,0.914,0.9,239796.76,133810.69,91.0,75.0,2026-05-17T03:08:52.089Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.92,0.93,0.07,0.08,0.925,0.86,5146.826822000003,,96.62,52.28,2026-05-17T03:08:52.817Z,BRTI,77944.6,77879.55,Polymarket RTDS,77934.18768272258,77875.2,0.999,1.0210000000000001,
2026-05-17T03:08:54.686Z,2026-05-17T03:08:53.556Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.912,0.919,0.081,0.088,0.9155,0.9,239796.76,133810.69,65.08,18.64,2026-05-17T03:08:53.762Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.93,0.94,0.06,0.07,0.935,0.86,5146.826822000003,,88.0,516.3,2026-05-17T03:08:54.686Z,BRTI,77942.17,77879.55,Polymarket RTDS,77934.31821039412,77875.2,0.9890000000000001,1.028,
2026-05-17T03:08:58.826Z,2026-05-17T03:08:56.001Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.911,0.921,0.079,0.089,0.916,0.9,239796.76,133810.69,11.55,58.33,2026-05-17T03:08:56.919Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.93,0.94,0.06,0.07,0.935,0.86,5146.826822000003,,134.59,356.24,2026-05-17T03:08:58.826Z,BRTI,77938.81,77879.55,Polymarket RTDS,77934.1321147737,77875.2,0.9910000000000001,1.029,
2026-05-17T03:09:01.138Z,2026-05-17T03:08:59.649Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.906,0.912,0.088,0.094,0.909,0.911,250603.12,141348.21,103.9,125.0,2026-05-17T03:09:00.108Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.93,0.94,0.06,0.07,0.935,0.86,5146.826822000003,,53.49,243.04,2026-05-17T03:09:01.138Z,BRTI,77942.17,77879.55,Polymarket RTDS,77933.17148958995,77875.2,0.982,1.034,
2026-05-17T03:09:02.492Z,2026-05-17T03:09:01.425Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.912,0.919,0.081,0.088,0.9155,0.911,250603.12,141348.21,174.09,75.0,2026-05-17T03:09:01.629Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.93,0.94,0.06,0.07,0.935,0.86,5146.826822000003,,58.49,216.95,2026-05-17T03:09:02.492Z,BRTI,77942.64,77879.55,Polymarket RTDS,77933.17148577714,77875.2,0.9890000000000001,1.028,
