open_time_ts,open_time_utc,open,high,low,close,volume,close_time_ts,close_time_utc,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,binance_direction
1778120100,2026-05-07T02:15:00+00:00,80933.64,80999.03000000,80883.54000000,80898.0,263.58623000,1778120999,2026-05-07T02:29:59+00:00,21331025.75611210,26862,108.58782000,8787944.00913550,Down
1778121000,2026-05-07T02:30:00+00:00,80898.0,81045.88000000,80892.04000000,80967.9,255.98985000,1778121899,2026-05-07T02:44:59+00:00,20721898.70973470,19940,168.59308000,13646258.92451830,Up
1778121900,2026-05-07T02:45:00+00:00,80967.9,81153.90000000,80964.55000000,81113.34,97.45595000,1778122799,2026-05-07T02:59:59+00:00,7900231.98243670,17400,59.76861000,4845378.61787710,Up
1778122800,2026-05-07T03:00:00+00:00,81113.35,81113.35000000,81020.07000000,81020.17,88.16757000,1778123699,2026-05-07T03:14:59+00:00,7146012.64998250,14302,19.60828000,1589293.55708740,Down
1778123700,2026-05-07T03:15:00+00:00,81020.18,81072.03000000,80866.13000000,80971.54,76.84107000,1778124599,2026-05-07T03:29:59+00:00,6221055.92323310,15480,29.22313000,2365772.49821450,Down
1778124600,2026-05-07T03:30:00+00:00,80971.55,81006.00000000,80910.00000000,80980.01,48.67155000,1778125499,2026-05-07T03:44:59+00:00,3940823.61349190,12994,20.84707000,1687833.55774910,Up
1778125500,2026-05-07T03:45:00+00:00,80980.01,81013.43000000,80834.61000000,80834.91,131.61547000,1778126399,2026-05-07T03:59:59+00:00,10649606.48085590,16006,30.57437000,2474203.23529650,Down
1778126400,2026-05-07T04:00:00+00:00,80834.92,80907.43000000,80725.09000000,80869.87,149.76129000,1778127299,2026-05-07T04:14:59+00:00,12102423.81619750,23989,59.35800000,4796781.83338400,Up
1778127300,2026-05-07T04:15:00+00:00,80869.87,80978.00000000,80852.33000000,80933.34,99.12051000,1778128199,2026-05-07T04:29:59+00:00,8021828.77221250,15869,58.32226000,4720103.54782070,Up
1778128200,2026-05-07T04:30:00+00:00,80933.34,80978.00000000,80860.47000000,80887.12,71.90195000,1778129099,2026-05-07T04:44:59+00:00,5817156.93129620,13695,42.92898000,3472995.02391240,Down
1778129100,2026-05-07T04:45:00+00:00,80887.12,80989.59000000,80887.11000000,80979.19,67.04372000,1778129999,2026-05-07T04:59:59+00:00,5426726.31784380,12579,44.45716000,3598500.54255230,Up
1778130000,2026-05-07T05:00:00+00:00,80979.19,81172.27000000,80974.06000000,81116.85,151.65351000,1778130899,2026-05-07T05:14:59+00:00,12296909.51423160,21713,116.62008000,9456857.59369990,Up
1778130900,2026-05-07T05:15:00+00:00,81116.85,81155.72000000,81057.99000000,81102.02,61.51763000,1778131799,2026-05-07T05:29:59+00:00,4989885.46272680,11099,31.60050000,2563258.57951010,Down
1778131800,2026-05-07T05:30:00+00:00,81102.03,81149.95000000,81037.61000000,81080.11,95.73681000,1778132699,2026-05-07T05:44:59+00:00,7762003.50845560,13131,54.73693000,4438028.27523330,Down
1778132700,2026-05-07T05:45:00+00:00,81080.1,81088.00000000,81003.42000000,81088.0,46.43839000,1778133599,2026-05-07T05:59:59+00:00,3763723.47523620,10045,18.66153000,1512490.25382050,Up
1778133600,2026-05-07T06:00:00+00:00,81088.0,81088.00000000,80874.41000000,80899.21,145.01128000,1778134499,2026-05-07T06:14:59+00:00,11740588.94370890,16315,38.85808000,3147110.92211180,Down
1778134500,2026-05-07T06:15:00+00:00,80899.21,81030.13000000,80899.20000000,81030.12,94.75712000,1778135399,2026-05-07T06:29:59+00:00,7672501.66676060,15937,56.01318000,4535463.69197980,Up
1778135400,2026-05-07T06:30:00+00:00,81030.12,81382.28000000,81030.12000000,81369.7,266.97836000,1778136299,2026-05-07T06:44:59+00:00,21695943.28568970,33932,192.34990000,15630265.04770860,Up
1778136300,2026-05-07T06:45:00+00:00,81369.7,81443.21000000,81298.49000000,81438.61,106.93899000,1778137199,2026-05-07T06:59:59+00:00,8702519.58587270,19675,66.48690000,5411050.29833060,Up
1778137200,2026-05-07T07:00:00+00:00,81438.62,81665.84000000,81390.30000000,81656.75,194.32459000,1778138099,2026-05-07T07:14:59+00:00,15835306.21998810,34537,112.75219000,9189558.14675220,Up
1778138100,2026-05-07T07:15:00+00:00,81656.75,81706.86000000,81558.00000000,81561.36,142.41599000,1778138999,2026-05-07T07:29:59+00:00,11626779.99957600,25689,71.64824000,5849494.76832880,Down
1778139000,2026-05-07T07:30:00+00:00,81561.36,81708.32000000,81545.54000000,81588.06,157.05021000,1778139899,2026-05-07T07:44:59+00:00,12819394.35111600,25129,97.41272000,7951215.15646010,Up
1778139900,2026-05-07T07:45:00+00:00,81588.05,81600.00000000,81469.33000000,81518.58,188.18934000,1778140799,2026-05-07T07:59:59+00:00,15341731.49892680,17174,84.95138000,6925611.62534390,Down
1778140800,2026-05-07T08:00:00+00:00,81518.57,81590.00000000,81448.17000000,81508.85,172.05871000,1778141699,2026-05-07T08:14:59+00:00,14026940.37960030,21660,73.41583000,5985458.90094660,Down
1778141700,2026-05-07T08:15:00+00:00,81508.85,81508.85000000,81314.37000000,81419.05,202.46748000,1778142599,2026-05-07T08:29:59+00:00,16478616.32107900,26467,86.22824000,7017113.30328740,Down
1778142600,2026-05-07T08:30:00+00:00,81419.04,81483.36000000,81243.33000000,81256.53,165.62724000,1778143499,2026-05-07T08:44:59+00:00,13473346.64114910,25424,49.00446000,3985908.33059040,Down
1778143500,2026-05-07T08:45:00+00:00,81256.53,81313.23000000,81194.74000000,81231.24,107.22863000,1778144399,2026-05-07T08:59:59+00:00,8710891.83021370,19515,48.22429000,3917859.60943520,Down
1778144400,2026-05-07T09:00:00+00:00,81231.25,81231.25000000,81117.48000000,81179.07,81.30317000,1778145299,2026-05-07T09:14:59+00:00,6598618.10441480,17975,26.83917000,2178157.60287350,Down
1778145300,2026-05-07T09:15:00+00:00,81179.07,81213.03000000,80993.37000000,81037.93,167.95459000,1778146199,2026-05-07T09:29:59+00:00,13619171.87338360,25294,53.91990000,4373182.79797510,Down
1778146200,2026-05-07T09:30:00+00:00,81037.93,81100.00000000,80852.33000000,80894.62,283.02639000,1778147099,2026-05-07T09:44:59+00:00,22917134.86325510,29288,165.69976000,13417178.32498320,Down
1778147100,2026-05-07T09:45:00+00:00,80894.63,80966.54000000,80882.33000000,80929.0,126.75804000,1778147999,2026-05-07T09:59:59+00:00,10257727.86360780,12944,82.74237000,6695615.07854980,Up
1778148000,2026-05-07T10:00:00+00:00,80929.0,80997.00000000,80815.26000000,80882.85,158.40325000,1778148899,2026-05-07T10:14:59+00:00,12818322.79146030,17328,80.00152000,6473399.94876120,Down
1778148900,2026-05-07T10:15:00+00:00,80882.85,80939.40000000,80572.40000000,80614.46,273.16420000,1778149799,2026-05-07T10:29:59+00:00,22061252.72198530,28096,117.16477000,9463378.87028700,Down
1778149800,2026-05-07T10:30:00+00:00,80614.46,80881.09000000,80614.45000000,80881.09,171.61954000,1778150699,2026-05-07T10:44:59+00:00,13859476.87229730,24179,106.75646000,8621406.20543710,Up
1778150700,2026-05-07T10:45:00+00:00,80881.09,80911.19000000,80820.44000000,80850.75,87.37654000,1778151599,2026-05-07T10:59:59+00:00,7064320.96154250,13508,57.32201000,4634258.56786270,Down
1778151600,2026-05-07T11:00:00+00:00,80850.76,81041.15000000,80837.48000000,80948.96,143.91523000,1778152499,2026-05-07T11:14:59+00:00,11649110.69420960,19910,70.25063000,5686357.30149950,Up
1778152500,2026-05-07T11:15:00+00:00,80948.96,80991.97000000,80866.79000000,80896.87,76.84837000,1778153399,2026-05-07T11:29:59+00:00,6218518.40183800,15492,31.34821000,2536667.74441000,Down
1778153400,2026-05-07T11:30:00+00:00,80896.88,81000.98000000,80896.87000000,80984.0,56.66583000,1778154299,2026-05-07T11:44:59+00:00,4587443.80256730,11422,32.98802000,2670412.76016150,Up
1778154300,2026-05-07T11:45:00+00:00,80984.0,80984.01000000,80786.50000000,80866.65,89.67972000,1778155199,2026-05-07T11:59:59+00:00,7252361.84244810,18749,39.64941000,3206090.05031080,Down
1778155200,2026-05-07T12:00:00+00:00,80866.65,81095.48000000,80846.87000000,81079.99,120.72496000,1778156099,2026-05-07T12:14:59+00:00,9777333.75662160,23414,89.74943000,7268696.88805730,Up
1778156100,2026-05-07T12:15:00+00:00,81080.0,81104.45000000,80973.49000000,81062.0,112.30849000,1778156999,2026-05-07T12:29:59+00:00,9100557.68027620,20938,65.07627000,5272881.24367710,Down
1778157000,2026-05-07T12:30:00+00:00,81061.99,81084.56000000,81004.46000000,81065.46,81.28117000,1778157899,2026-05-07T12:44:59+00:00,6587219.76843690,16401,45.95566000,3724351.06546510,Up
1778157900,2026-05-07T12:45:00+00:00,81065.46,81180.00000000,81016.85000000,81162.01,114.87761000,1778158799,2026-05-07T12:59:59+00:00,9317934.39174530,22221,70.66221000,5731800.66880280,Up
1778158800,2026-05-07T13:00:00+00:00,81162.0,81162.01000000,80901.00000000,80931.72,110.38238000,1778159699,2026-05-07T13:14:59+00:00,8945055.28670250,22624,50.47252000,4089990.21867280,Down
1778159700,2026-05-07T13:15:00+00:00,80931.73,81138.48000000,80867.08000000,80964.25,145.96146000,1778160599,2026-05-07T13:29:59+00:00,11823615.66961420,24194,65.84350000,5333663.18774440,Up
1778160600,2026-05-07T13:30:00+00:00,80964.26,80965.87000000,80572.40000000,80572.4,282.71902000,1778161499,2026-05-07T13:44:59+00:00,22823957.13467460,72340,93.24760000,7530350.90276540,Down
1778161500,2026-05-07T13:45:00+00:00,80572.4,80642.26000000,80260.98000000,80503.68,672.50292000,1778162399,2026-05-07T13:59:59+00:00,54104181.57518710,91530,337.85168000,27184661.04971270,Down
1778162400,2026-05-07T14:00:00+00:00,80503.69,80685.70000000,80366.80000000,80666.64,237.92516000,1778163299,2026-05-07T14:14:59+00:00,19155292.56933740,51131,124.47428000,10023231.92243920,Up
1778163300,2026-05-07T14:15:00+00:00,80666.63,80682.29000000,80398.27000000,80400.5,584.60377000,1778164199,2026-05-07T14:29:59+00:00,47049258.52788140,53958,193.34580000,15559591.63315580,Down
1778164200,2026-05-07T14:30:00+00:00,80400.5,80433.13000000,80046.00000000,80142.01,467.83360000,1778165099,2026-05-07T14:44:59+00:00,37517780.02188460,63860,190.34609000,15263968.53276690,Down
1778165100,2026-05-07T14:45:00+00:00,80142.01,80304.96000000,80124.64000000,80171.38,247.73222000,1778165999,2026-05-07T14:59:59+00:00,19873766.78058050,36740,129.29949000,10372531.54453000,Up
1778166000,2026-05-07T15:00:00+00:00,80171.37,80271.42000000,80060.90000000,80158.36,229.52127000,1778166899,2026-05-07T15:14:59+00:00,18397695.10510150,43752,101.82823000,8162972.85973980,Down
1778166900,2026-05-07T15:15:00+00:00,80158.35,80210.00000000,79699.52000000,79850.0,836.17825000,1778167799,2026-05-07T15:29:59+00:00,66811452.51014750,82228,295.18724000,23579654.77051090,Down
1778167800,2026-05-07T15:30:00+00:00,79849.99,80054.18000000,79794.50000000,79972.02,320.51901000,1778168699,2026-05-07T15:44:59+00:00,25632996.33029680,41312,170.19567000,13611170.74374110,Up
1778168700,2026-05-07T15:45:00+00:00,79972.02,80069.01000000,79849.87000000,79890.63,261.59177000,1778169599,2026-05-07T15:59:59+00:00,20917652.62501510,33276,110.79402000,8859567.68018580,Down
1778169600,2026-05-07T16:00:00+00:00,79890.0,79979.33000000,79646.79000000,79837.61,851.87360000,1778170499,2026-05-07T16:14:59+00:00,67951685.03248170,58172,335.50319000,26765358.44065920,Down
1778170500,2026-05-07T16:15:00+00:00,79837.61,80010.10000000,79710.40000000,79987.42,282.15714000,1778171399,2026-05-07T16:29:59+00:00,22530399.74234570,53886,155.20039000,12394720.28602380,Up
1778171400,2026-05-07T16:30:00+00:00,79987.41,80020.00000000,79766.92000000,79891.01,179.52573000,1778172299,2026-05-07T16:44:59+00:00,14340934.55867940,31634,88.23832000,7048285.37154850,Down
1778172300,2026-05-07T16:45:00+00:00,79891.01,79943.99000000,79753.25000000,79801.08,111.36748000,1778173199,2026-05-07T16:59:59+00:00,8894765.25956600,29415,48.30166000,3857922.04300240,Down
1778173200,2026-05-07T17:00:00+00:00,79801.08,79932.00000000,79773.47000000,79891.87,116.61811000,1778174099,2026-05-07T17:14:59+00:00,9313829.40353340,28861,54.17861000,4326662.09383900,Up
1778174100,2026-05-07T17:15:00+00:00,79891.87,79934.29000000,79500.00000000,79690.83,426.31450000,1778174999,2026-05-07T17:29:59+00:00,33978805.15405530,51665,170.56246000,13596256.08995410,Down
1778175000,2026-05-07T17:30:00+00:00,79690.83,79915.00000000,79660.00000000,79880.01,188.63546000,1778175899,2026-05-07T17:44:59+00:00,15052150.37418880,36407,117.34894000,9364230.02541130,Up
1778175900,2026-05-07T17:45:00+00:00,79880.0,80135.17000000,79828.27000000,80094.52,188.17238000,1778176799,2026-05-07T17:59:59+00:00,15050664.24349320,33367,116.47000000,9315969.37617410,Up
1778176800,2026-05-07T18:00:00+00:00,80094.52,80215.23000000,80080.64000000,80159.72,155.66214000,1778177699,2026-05-07T18:14:59+00:00,12476117.47370390,31730,82.33905000,6599206.47475400,Up
1778177700,2026-05-07T18:15:00+00:00,80159.72,80204.63000000,80126.04000000,80126.04,82.37556000,1778178599,2026-05-07T18:29:59+00:00,6604656.00908900,16385,30.37834000,2435624.80075850,Down
1778178600,2026-05-07T18:30:00+00:00,80126.05,80249.06000000,80078.23000000,80125.99,154.49260000,1778179499,2026-05-07T18:44:59+00:00,12390273.46784480,32180,59.04456000,4735114.57859640,Down
1778179500,2026-05-07T18:45:00+00:00,80126.0,80269.06000000,80004.40000000,80200.59,134.74739000,1778180399,2026-05-07T18:59:59+00:00,10797612.45357040,32843,54.62258000,4376928.99082190,Up
1778180400,2026-05-07T19:00:00+00:00,80200.6,80200.60000000,80067.09000000,80172.4,102.75990000,1778181299,2026-05-07T19:14:59+00:00,8234536.32471540,19694,34.96997000,2801943.04193940,Down
1778181300,2026-05-07T19:15:00+00:00,80172.4,80195.90000000,79934.30000000,79972.66,105.46386000,1778182199,2026-05-07T19:29:59+00:00,8440603.15077040,27314,44.31532000,3546246.80919000,Down
1778182200,2026-05-07T19:30:00+00:00,79972.67,80181.79000000,79972.67000000,80129.11,91.07230000,1778183099,2026-05-07T19:44:59+00:00,7293893.12243660,18221,56.48694000,4523238.37402360,Up
